stock,89年1-12月,稅後純益,89年1-12月,增減,期末股本,稅後純益,89年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,89年1-12月,增減,營業利益,89年1-12月,營業外
2414,-11082,77326,102699,-24.71,1017021,0.76,1.22,16.0819,58.0627,1.78,1.37,2414,精技,6742210,5780944,16.63,79595,135133,-10822
2415,71012,157065,136555,15.02,763559,2.06,1.89,17.656,64.8333,3.13,2.35,2415,錩新,805759,892657,-9.73,105421,107529,100037
2416,143996,220799,736598,-70.02,2115000,1.04,4.44,24.155,48.9478,1.86,1.13,2416,世平,21136569,14404842,46.73,598806,788045,-313065
2417,55104,112698,146145,-22.89,994309,1.13,1.7,15.7655,83.9967,3,2.33,2417,圓剛,993245,902103,10.1,72905,112958,32638
2418,41293,982336,646960,51.84,3029951,3.24,3.22,19.8851,55.2073,1.34,0.78,2418,雅新,7613819,6053954,25.77,1023776,755715,141845
2419,-98099,54423,117831,-53.81,1115336,0.49,1.23,15.3652,42.7964,1.78,1.33,2419,仲琦,2965881,2578088,15.04,171011,233457,-124060
2420,7397,108179,95386,13.41,924866,1.17,1.08,14.3277,64.7966,1.54,0.9,2420,新巨,1450325,1480245,-2.02,93548,83095,21590
2421,44231,188655,182307,3.48,1611187,1.17,1.51,14.8713,71.9472,2.4,1.46,2421,建準,2699938,2764861,-2.35,164689,181038,32572
2422,114293,-373021,338079,,2831895,-1.32,1.33,12.3733,61.5243,1.92,0.94,2422,國聯,1579502,1601824,-1.39,-259521,202869,-125322
2423,19970,126216,108143,16.71,767881,1.64,1.56,14.1188,77.8694,2.02,1.08,2423,固緯,1020289,1003287,1.69,72033,91273,53266
2424,-23353,54634,91476,-40.28,887224,0.62,1.14,11.1372,66.9028,1.61,1.35,2424,隴華,1106620,1917657,-42.29,64235,113721,-3470
2425,-43240,176261,105752,66.67,1171878,1.5,1.03,15.347,48.4019,1.68,1.04,2425,承啟,5942962,5378737,10.49,183624,159681,3343
2426,-11360,25267,130093,-80.58,1154297,0.22,1.32,11.3483,46.4379,1.75,0.76,2426,鼎元,1298326,1399002,-7.2,39488,152025,-13555
2427,107239,227720,307295,-25.9,1572274,1.45,2.47,18.9191,65.7313,2.15,0.96,2427,三商電,4160039,3035404,37.05,254763,255815,4672
2428,7478,94532,64586,46.37,757079,1.25,0.93,14.6242,85.3828,3.44,2.55,2428,興勤,600032,465118,29.01,130863,75348,-3515
2429,-152799,-76367,60211,,827385,-0.92,0.73,12.8139,54.4039,1.47,0.88,2429,永兆,937337,1505041,-37.72,29722,224494,-144484
2430,613974,663600,469985,41.2,2122900,3.13,2.66,21.6052,52.1386,1.3,0.66,2430,燦坤,10031736,7560546,32.69,368860,2750,514520
2431,69473,54028,99847,-45.89,1052524,0.51,1.05,15.6169,80.6969,3,2.31,2431,聯昌,1899350,2345634,-19.03,83182,51048,-11614
2432,-30877,16810,328430,-94.88,1498000,0.11,2.56,17.6326,83.8936,1.31,0.89,2432,倚天,894768,2030170,-55.93,160758,447241,-122650
2433,523689,-369855,477254,,1805502,-2.05,3.15,9.6473,59.7991,0.85,0.57,2433,互盛電,1633151,2103525,-22.36,46851,-82335,-405706
2434,-12203,36163,140887,-74.33,771511,0.47,2.17,11.1145,70.3636,4.04,1.61,2434,統懋,564630,680983,-17.09,68935,180807,-22222
2435,-7278,-275061,212424,,1678800,-1.64,1.4,9.7091,34.7395,0.81,0.49,2435,台路,2735663,3425249,-20.13,-202370,174773,-73233
2436,209887,379515,572904,-33.76,1614000,2.35,4.73,15.4393,93.0591,9.74,8.88,2436,偉詮電,1234984,1413648,-12.64,248292,355300,140988
2437,79766,315547,449614,-29.82,1255450,2.51,5.69,26.1843,92.782,13.17,11.45,2437,旺詮,1080567,1235275,-12.52,360932,467340,16806
2438,-143085,-237015,42820,,2406325,-0.98,0.2,14.9561,47.9145,1.75,1.14,2438,英誌,6314427,5864737,7.67,86891,228047,-314853
2439,191710,192483,287051,-32.94,957801,2.01,3.76,19.7639,83.8345,3.68,3.18,2439,美律,712939,1114954,-36.06,105964,147088,127123
2440,-22347,89126,167578,-46.82,1500000,0.59,1.56,13.2919,52.5287,1.33,0.58,2440,太空梭,2427393,2570513,-5.57,144720,222488,-49075
2441,-106691,248109,524552,-52.7,2236722,1.11,2.85,14.7206,58.1981,1.95,1.65,2441,超豐,3316613,3708582,-10.57,351657,656072,-91822
2442,-9561,24180,311513,-92.24,1524600,0.16,2.15,16.7466,48.8637,1.03,0.89,2442,美齊,10556890,15085583,-30.02,-50420,414425,72991
2443,-101511,28951,-24169,,3082618,0.09,-0.09,14.433,58.952,1.23,0.88,2443,利碟,3414017,2776266,22.97,-84561,1019,108512
2444,33686,365842,347850,5.17,940000,3.89,4.75,19.8665,71.9224,2.37,1.48,2444,友旺,3110298,3090603,0.64,406780,367818,17562
2445,8997,-226409,75838,,753450,-3,1.1,8.2526,53.9216,1.58,0.57,2445,南方,835269,875401,-4.58,-151260,51797,-86814
2446,19456,39679,470802,-91.57,3868925,0.1,1.68,13.7386,77.3299,1.75,1.33,2446,全懋,2073107,2319761,-10.63,65256,439488,-3570
2447,-15858,210051,230753,-8.97,647000,3.25,5.22,14.5386,39.7457,1.3,1.2,2447,鼎新,2683484,1593142,68.44,217438,263239,12497
2448,5795,-15430,26035,,841500,-0.18,0.34,18.0286,57.4546,1.58,0.53,2448,晶元,580120,648556,-10.55,-105887,-2104,90457
2449,-167416,-791651,1178435,,4366722,-1.81,4.48,19.1929,46.5207,0.2,0.16,2449,京元電,3877298,4181574,-7.28,-689192,1170535,-401914
2450,-54613,475183,164113,189.55,1615852,2.94,1.23,13.355,62.9138,2.41,1.5,2450,神腦,12219134,11626711,5.1,753379,282267,-116550
2451,4474,483971,662856,-26.99,1665120,2.91,5,15.6686,76.4249,3.1,2.23,2451,創見,4716274,5743095,-17.88,533619,869040,78814
2452,30734,273880,301736,-9.23,967000,2.83,3.68,18.8721,89.5616,5.35,3.68,2452,乾坤,1160021,1216574,-4.65,210565,248068,85644
2453,21907,139510,166618,-16.27,884520,1.58,2.2,18.4559,63.1957,2.29,1.42,2453,凌群,2641726,3270725,-19.23,124657,189705,2977
2454,-161372,6703034,3326543,101.5,3160056,21.21,15.34,41.6609,73.507,3.07,2.91,2454,聯發科,15375350,12861702,19.54,5942364,3656584,1035795
2455,-34649,45505,53382,-14.76,779000,0.58,0.76,18.1816,66.0655,2.28,1.47,2455,全新,514659,426641,20.63,-37870,55965,19998
2456,80894,261225,176869,47.69,903000,2.89,2.09,13.8615,72.8656,1.54,0.93,2456,奇力新,928703,996451,-6.8,127715,135063,126675
2457,735360,625272,700570,-10.75,1960500,3.19,4.57,19.0573,43.9669,1.11,0.77,2457,飛宏,6855647,6560912,4.49,404847,171165,391925
2458,-31591,689235,1031050,-33.15,2950383,2.34,4.67,13.5521,90.7025,3.31,1.83,2458,義隆,3555735,3911160,-9.09,760445,1088822,-85165
2459,181715,251455,278019,-9.55,768000,3.27,4.59,19.6851,72.52,1.71,1.51,2459,敦吉,2722377,2151908,26.51,144577,182694,181606
2460,-14677,51697,72268,-28.46,528110,0.98,1.65,14.0603,54.7174,1.5,0.83,2460,建通,977437,981434,-0.41,68103,99061,-7918
2461,81517,226687,224620,0.92,933000,2.43,2.65,16.3257,71.441,2.57,1.97,2461,光群雷,963932,850696,13.31,142851,156683,80321
2462,13839,27735,49829,-44.34,557471,0.5,0.95,12.6565,77.328,3.74,3.35,2462,良得電,954208,1186223,-19.56,22955,59858,17053
2463,33824,77405,115418,-32.94,556550,1.39,2.74,14.6547,69.5883,5.67,3.68,2463,研揚,862979,925792,-6.78,52964,93511,14991
2464,9970,124857,124048,0.65,699540,1.78,2,12.5564,55.4671,2.08,1.08,2464,盟立,1992049,1631323,22.11,115546,135435,32518
2465,-50334,273941,157516,73.91,913022,3,2.25,19.9119,58.3292,3.54,2.05,2465,麗臺,5268347,4339865,21.39,338861,221161,-45100
2466,-24623,-139245,99577,,537802,-2.59,2.7,10.5088,49.8892,1.07,0.4,2466,冠西電,620104,617836,0.37,46475,126884,-198250
2467,37524,121948,155122,-21.39,602800,2.02,3.32,18.0397,80.5809,3.42,1.99,2467,志聖,1102215,1064103,3.58,41262,137615,68692
2468,-16996,59912,110859,-45.96,580880,1.03,2.18,14.1104,49.1135,2.25,1.87,2468,華經,2143017,2481247,-13.63,80140,158621,461
2469,123802,201137,170668,17.85,1027311,1.96,2.56,16.0108,70.9469,3.98,2.52,2469,力信,1425462,1126770,26.51,54406,97784,200937
2470,-11428,97260,195824,-50.33,1213000,0.8,2.81,16.1998,39.5211,2.34,1.43,2470,品佳,8352861,5704540,46.42,264316,256194,-141523
2471,-6506,34739,56902,-38.95,506418,0.69,1.31,18.3038,73.5396,3.29,2.73,2471,資通,631153,699563,-9.78,-11428,77079,38835
2472,72073,229632,229486,0.06,907500,2.53,3.43,21.6047,64.4867,1.92,1.56,2472,立隆電,1958099,1708793,14.59,250741,210861,53953
2473,56724,311362,194229,60.31,650000,4.79,4.14,28.7309,83.0431,3.59,3.49,2473,思源,485658,319803,51.86,252842,165805,73520
2474,-53831,304740,251921,20.97,1020496,2.99,2.98,27.1663,87.249,4.17,3.54,2474,可成,1008510,1185755,-14.95,264460,359983,57233
2475,4866734,-6522910,8159855,,43752748,-1.49,2.16,10.2248,47.5255,0.72,0.55,2475,華映,32342231,42170620,-23.31,-4853334,4502336,-1330829
2476,312637,225780,416465,-45.79,1140000,1.98,5.06,18.1069,62.5072,13.76,13.03,2476,鉅祥,837583,1101481,-23.96,69628,168612,184884
2477,295454,470855,450042,4.62,1019000,4.62,6.03,20.9139,74.058,2.86,2.67,2477,美隆電,1294340,1578957,-18.03,327464,328582,280823
2478,94770,244101,431603,-43.44,936660,2.61,6.89,28.3925,90.3946,7.29,3.46,2478,大毅,790835,1169687,-32.39,157918,452755,97488
2479,-35108,242510,120114,101.9,1315677,1.84,1.33,20.1555,54.4766,1.24,0.91,2479,和立,2336714,1193629,95.77,178464,177178,61710
2480,-25238,846802,634309,33.5,1318165,6.42,7.58,18.0168,52.6226,2.11,1.35,2480,敦陽科,5627780,4443130,26.66,1049476,863327,38133
2481,-60058,174162,333167,-47.73,984683,1.77,4.45,20.5926,48.8485,2,1.11,2481,強茂,1755810,2179036,-19.42,214816,476423,-16573
2482,-4797,89394,63406,40.99,467000,1.91,1.51,13.6424,82.3864,4.14,2.9,2482,連宇,601089,636509,-5.56,64718,79624,31100
2483,51658,140447,177779,-21,789539,1.78,3.01,18.5162,95.0515,8.87,7.31,2483,百容,514154,629066,-18.27,113524,149225,53079
2484,44187,45283,145372,-68.85,694000,0.65,2.71,22.1666,78.1177,3.19,2.16,2484,希華,603256,784872,-23.14,71549,138657,-31978
2485,19374,153788,368744,-58.29,1356582,1.13,3.77,16.6172,85.1344,3.08,2.23,2485,兆赫,2064718,2811540,-26.56,206058,369210,-20257
2486,-16784,8484,51396,-83.49,628205,0.14,1.02,12.6491,52.9603,0.69,0.38,2486,一詮,638677,790586,-19.21,40397,68416,-26325
2487,60092,7808,147658,-94.71,782884,0.1,2.3,25.4373,94.2519,16.99,16.07,2487,友立資,534507,548481,-2.55,18601,89553,-700
2488,52190,290351,238213,21.89,846000,3.43,3.4,18.7011,66.4863,0.84,0.49,2488,漢平,1898865,2019677,-5.98,270490,262007,83012
2489,175950,805098,487807,65.04,2154513,3.74,3.01,23.8984,58.5693,2.44,2.1,2489,瑞軒,10664955,9671835,10.27,494357,345555,283193
2490,50139,91807,154228,-40.47,998878,0.92,1.8,25.8387,62.6729,1.25,0.79,2490,皇統,1793942,1632388,9.9,132252,118103,-20566
2491,144876,-1071859,1026778,,2533452,-4.23,6.31,33.8353,63.4753,0.37,0.19,2491,訊碟,1820149,3109311,-41.46,-293816,839179,-933390
2492,47348,-165670,1086806,,2629785,-0.63,5.87,26.7803,65.9806,1.52,1.05,2492,華新科,4078200,5322613,-23.38,-51958,1144458,-219712
2493,-22318,228649,302912,-24.52,905000,2.53,4.11,20.5155,73.518,3.49,2.72,2493,揚博,2227831,2726261,-18.28,250426,434962,45814
2494,171641,392818,614916,-36.12,1265880,3.1,7.79,18.9806,63.704,2.59,2,2494,突破,5971667,9224532,-35.26,251838,513509,193337
2495,60326,351944,428334,-17.83,830500,4.24,7.79,15.3352,91.7911,13.52,11.6,2495,普安,835509,978193,-14.59,357726,475098,60193
2496,23249,239804,63662,276.68,620000,3.87,1.03,13.6242,81.4918,4.35,2.8,2496,卓越,790483,575538,37.35,237671,22096,31835
2497,9097,167390,183811,-8.93,700750,2.39,3.33,13.1244,82.448,3.5,1.79,2497,怡利電,1053859,962626,9.48,184109,220361,19405
2498,24742,962728,131577,631.68,1276000,7.54,1.05,24.0876,43.5878,1.14,0.67,2498,宏達電,15550363,4564408,240.69,1184940,84807,-194689
2499,1708,146101,73958,97.55,762832,1.92,1.31,20.3524,74.3722,2.69,1.96,2499,東貝,1037634,828799,25.2,156258,87100,11091
3001,-33001,91362,123548,-26.05,567000,1.61,2.68,14.1626,52.2396,2.11,0.83,3001,協和,1352296,1143074,18.3,215015,202500,-75489
3002,102255,130174,106268,22.5,513000,2.54,2.62,13.5548,80.1495,3.36,3.18,3002,歐格,491380,494537,-0.64,57342,38635,105585
3003,12130,147454,139915,5.39,581530,2.54,2.7,15.0966,83.7626,4.44,3.1,3003,健和興,853334,889000,-4.01,185208,169285,7246
3004,26842,96551,94417,2.26,699000,1.38,2.25,24.282,57.3876,2.31,1.31,3004,宏達科,730957,559494,30.65,110599,70775,-18009
3005,-4163,584592,207480,181.76,1943321,3.01,1.13,16.0119,50.1511,1.67,1.11,3005,神基,17162561,16526893,3.85,460576,211602,161623
3006,-105122,1283212,1472992,-12.88,1000000,12.83,26.56,31.7483,87.2375,6.35,5.73,3006,晶豪科,3044143,4252742,-28.42,409115,1619837,935435
3007,503858,340139,461179,-26.25,1006903,3.38,6.25,22.549,67.8389,1.83,1.36,3007,綠點,1237079,617168,100.44,142454,74463,237162
3008,188503,561900,325075,72.85,621622,9.04,10.84,46.8261,85.6815,7.06,6.44,3008,大立光,1037822,836848,24.02,290983,242532,385136
25,-18475466,-22461573,-20887060,,191101711,-1.18,-1.08,10.2052178381595,41.6266485790539,1.38401100611406,0.235594773655411,25,營造建材類,122444149,134090666,-8.69,-4437336,-1102134,-17672150
2501,-57758,-322914,887190,,15709712,-0.21,0.53,12.2558,88.4928,9.78,1.47,2501,國建,3096209,8043081,-61.5,-628144,1069677,286703
2504,-263975,74536,4887,+++++,11137800,0.07,<<<<<,11.0888,53.8776,1.29,0.52,2504,國產,8225892,8960081,-8.19,-50432,269313,113968
2505,-758831,123232,-944476,,5833487,0.21,-1.62,5.4561,30.6126,1.36,0.03,2505,國揚,2660957,1576138,68.83,-66071,-190508,166770
2506,-935969,-3109049,-293063,,12896569,-2.41,-0.23,9.706,28.1562,1.29,0.15,2506,太設,8323644,9584733,-13.16,-956199,642906,-2137247
2509,-129511,3635,83553,-95.65,1977525,0.02,0.41,11.738,45.1608,1.5,0.07,2509,全坤興,789402,996855,-20.81,101895,213303,-88692
2511,-574453,-527263,-362957,,9216426,-0.57,-0.39,10.324,48.2967,1.44,0.13,2511,太子,4548402,4499315,1.09,-112215,273653,-446945
2512,-277641,-2522774,-585810,,8549887,-2.95,-0.69,3.9629,49.3498,0.72,0.04,2512,寶建,6279298,4702419,33.53,-261016,-313232,-2229167
2513,-518400,285457,-875300,,7830435,0.36,-1.12,10.517,36.8104,1.04,0.08,2513,潤建,7120199,4692428,51.74,-388316,-376957,690309
2514,188824,-337525,-162232,,5807177,-0.58,-0.28,11.6559,67.4708,0.9,0.21,2514,龍邦,907445,2287775,-60.34,-479603,-291764,137659
2515,61337,50417,-1250923,,12761111,0.04,-0.98,12.8466,37.8746,1.39,1.1,2515,中工,11207611,14241244,-21.3,18293,-1013620,84401
2516,176147,-446236,16598,,3547450,-1.26,0.05,9.6615,38.5085,1.4,0.44,2516,新建,6239248,4927881,26.61,-346520,-158250,-92674
2517,-1266872,-2117726,-2388282,,6634423,-3.19,-3.6,7.0403,30.8279,1.06,0.01,2517,長谷,884649,2488658,-64.45,-530999,-1121410,-1573619
2518,-5578971,-5594390,-6887132,,12410065,-4.51,-5.55,5.322,21.9055,1.02,0.02,2518,長億,1665686,4359355,-61.79,-719757,-1020968,-4876560
2520,-60430,223139,539467,-58.64,4894037,0.46,1.05,14.2016,47.7645,1.71,0.07,2520,冠德,4052310,6078381,-33.33,196189,714650,55247
2521,-1752928,-786283,-1902763,,4388434,-1.79,-4.34,5.7526,26.9738,0.99,0,2521,宏總,80215,263683,-69.58,-87020,-149835,-699263
2523,-16847,546839,525316,4.1,4359000,1.25,1.21,13.384,56.6767,1.9,0.74,2523,德寶,10533194,10038145,4.93,702508,710516,10127
2524,-98333,-255295,-242171,,1486626,-1.72,-1.63,6.2593,22.2194,1,0.03,2524,京城,1560944,847808,84.12,-121633,-122411,-102992
2525,-2567177,-1664640,-3024736,,7766720,-2.14,-3.89,5.5266,46.5409,1.42,0.01,2525,寶祥,66547,36090,84.39,-47794,-381152,-1616846
2526,-410012,304146,-734481,,7835913,0.39,-0.96,17.3559,43.8309,1.2,0.26,2526,大陸,10382210,8802367,17.95,357415,-298705,-53276
2527,-151651,-811297,-35234,,5138737,-1.58,-0.07,10.5764,58.4327,1.39,0.13,2527,宏璟,1784083,1603332,11.27,12183,158748,-828364
2528,-872948,-703426,-1059439,,2457907,-2.86,-4.31,6.1077,25.0753,1.23,0.05,2528,皇普,3228496,1504935,114.53,-151511,-164192,-542336
2530,-183512,-539630,-267240,,4202286,-1.28,-0.62,14.7677,37.3005,1.37,0,2530,華建,4265772,1244057,242.89,166187,-105052,-706412
2531,-464293,-1056580,-571020,,1252685,-8.43,-2.28,1.3957,3.7214,0.98,0.04,2531,三采,667967,1049716,-36.37,-199242,-103999,-821805
2533,-69233,-590137,-205391,,1589513,-3.71,-1.29,6.2283,29.5224,1.22,0.1,2533,昱成,682034,516702,32,-313507,-153805,-275001
2534,-476207,-159010,-670646,,5561591,-0.29,-1.31,16.0288,39.5114,2.24,0.06,2534,宏盛,2195651,2989822,-26.56,-162416,-185916,9863
2535,134437,-73524,98547,,2705151,-0.27,0.34,11.499,58.1735,1.32,0.58,2535,達欣工,3718386,4829398,-23.01,-36422,-40728,-47889
2536,-38627,-666775,177133,,3179559,-2.1,0.56,17.2116,82.298,4.88,0.2,2536,宏普,1186243,2078273,-42.92,-115574,183260,-566657
2537,-91159,-624636,-157465,,3211567,-1.94,-0.49,4.2242,38.3206,1.38,0.08,2537,春池,863486,1224922,-29.51,-288238,-65837,-336381
2538,-93726,-373381,31086,,2653655,-1.41,0.1,12.8571,31.8911,1.1,0.01,2538,基泰,389848,1064217,-63.37,-49173,123812,-275601
2539,-612733,-260738,-669114,,1104857,-2.36,-6.06,3.6618,17.1559,1.04,0.14,2539,櫻建,663078,1083212,-38.79,-35977,-6192,-224761
2540,-451467,-794375,-1186801,,3800000,-2.09,-3.08,10.4087,36.5214,1.3,0.01,2540,林三號,417175,1259100,-66.87,-352898,-729704,-441442
2542,-99403,-352051,158159,,2640112,-1.33,0.63,10.939,46.3974,1.8,0.13,2542,宏巨,2206251,3483572,-36.67,-348049,224386,3645
2543,-113526,48234,85749,-43.75,867371,0.56,0.99,11.7653,27.8843,1.08,0.35,2543,皇昌,2779989,3006881,-7.55,165358,208926,-97438
2544,22136,244329,490982,-50.24,1990789,1.23,2.87,12.7755,62.0221,1.54,0.52,2544,昌益光電,3326269,3467106,-4.06,269595,524637,-65566
2545,-34473,-63325,99953,,1317071,-0.48,0.75,12.0808,54.5748,1.71,0.06,2545,皇翔,382926,1500084,-74.47,-62160,123378,-4265
2546,24798,60578,79378,-23.68,661063,0.92,1.17,11.7371,36.0509,1.28,0.74,2546,根基,3670429,3419925,7.32,71207,77241,6212
2547,-62079,326865,311618,4.89,1725000,1.89,1.81,14.5551,32.5383,1.25,0.02,2547,日勝生,1392004,1338975,3.96,412720,373697,-85855
26,-5644781,-843685,8824033,,142328069,-0.06,0.63,14.2879832087092,42.0921663178155,0.922218005432776,0.513925995043467,26,運輸類,259744563,273247218,-4.94,5063720,14920672,-5252422
2601,-140244,-1734098,-148902,,4416225,-3.93,-0.34,5.8491,75.4194,1.57,0.18,2601,益航,199719,263684,-24.26,-45094,-10828,-1702974
2603,-212022,1695419,1255550,35.03,20434778,0.83,0.63,17.8697,60.1335,1.28,0.75,2603,長榮,17095341,20039197,-14.69,307408,1291894,1815007
2604,-59085,201272,-346365,,6270358,0.32,-0.57,15.3364,48.7798,1.14,0.5,2604,立榮,22536917,23670930,-4.79,330531,-386350,-74084
2605,368287,497455,556069,-10.54,3310279,1.5,1.52,16.9,82.7722,0.95,0.84,2605,新興,676462,934322,-27.6,109343,228674,420081
2606,113702,515403,835364,-38.3,6352342,0.81,1.19,13.9214,63.0494,1.42,0.98,2606,裕民,3090832,3823777,-19.17,525928,895791,129
2607,-47130,-5668,13176,,1452773,-0.04,0.09,11.855,85.3246,5.09,4.93,2607,榮運,1718595,2125158,-19.13,83891,98339,-63599
2608,26710,-85698,209871,,5227035,-0.16,0.4,11.9255,60.7558,0.96,0.89,2608,大榮,4086197,4328761,-5.6,140703,307048,-178971
2609,1154406,-675045,1200846,,18343160,-0.37,0.67,13.1128,52.858,1.17,0.84,2609,陽明,45411519,50575836,-10.21,-813886,609523,364484
2610,-1967571,1785130,2934361,-39.16,24238993,0.74,1.3,18.4085,30.1132,0.78,0.4,2610,華航,69878738,71758962,-2.62,3318352,4766924,-1677100
2611,95880,21235,103194,-79.42,1593103,0.13,0.6,13.1672,77.081,2.35,0.47,2611,志信,1080730,1112267,-2.84,45,16281,20307
2612,213397,-486624,251781,,2018682,-2.41,1.25,10.4565,75.6399,0.96,0.9,2612,偉運,1380814,1470649,-6.11,75010,63485,-542448
2613,-182293,-122941,-260582,,890010,-1.38,-2.93,12.5953,27.4301,0.3,0.26,2613,中櫃,1183516,1040994,13.69,-67790,-99148,-72851
2614,-2839640,-283735,-2436046,,9070507,-0.31,-2.61,8.7287,47.8275,0.82,0.35,2614,遠森科,5381097,4608225,16.77,211086,382236,-506444
2615,266294,637633,1908891,-66.6,13167360,0.48,1.47,11.8532,61.4488,0.77,0.52,2615,萬海,29728017,29575222,0.52,211569,1523333,479000
2616,-29412,57281,65411,-12.43,700000,0.82,0.93,13.8637,52.1751,1.05,1,2616,山隆,2125622,2004114,6.06,121181,121448,-39326
2617,29411,313917,170695,83.91,2792464,1.12,0.63,14.6285,71.6198,0.96,0.72,2617,台航,1718992,1386193,24.01,226712,153432,119719
2618,-2435471,-3174621,2510719,,22050000,-1.44,1.2,13.4537,26.1596,0.74,0.37,2618,長榮航,52451455,54528927,-3.81,328731,4958590,-3613352
27,607868,636510,1491056,-57.31,14619766,0.44,1.05,15.7964169877958,67.3511537964742,1.05037387047825,0.862074524573087,27,觀光類,7426064,7454114,-0.38,973933,1191965,-57858
2701,312350,179422,378473,-52.59,2171709,0.83,1.93,15.7442,76.6633,4.79,4.74,2701,萬企,262015,278823,-6.03,137354,131265,91940
2702,-14293,-25180,-19494,,637871,-0.39,-0.31,11.5545,54.4146,0.25,0.22,2702,華園,121674,151625,-19.75,-20301,-3384,2583
2704,-57056,-332413,3170,,3583125,-0.93,<<<<<,16.2811,55.6701,0.3,0.13,2704,國賓,1910333,1528126,25.01,-50905,60226,-287208
2705,-24126,-105029,-63935,,2646000,-0.4,-0.25,18.4794,61.0902,0.65,0.25,2705,六福,2521160,2638096,-4.43,-105469,-60780,-34468
2706,215121,214380,295003,-27.33,1268561,1.69,2.58,24.4365,75.5077,5.01,4.92,2706,第一店,257625,246476,4.52,175505,164315,102194
2707,175872,705330,897839,-21.44,4312500,1.64,2.08,11.8597,86.8931,3.73,3.63,2707,晶華,2353257,2610968,-9.87,837749,900323,67101
28,-4129352,15921556,41577117,-61.71,953175251,0.17,0.61,14.8279414778888,10.8657972415596,2.85214518505493,2.81341443516517,28,金融保險類,1079211272,1122834874,-3.89,20869632,60839679,-4663423
2801,-1586798,1949878,2352583,-17.12,35356134,0.55,0.69,22.0205,6.6929,1.67,1.66,2801,彰銀,62627533,69873362,-10.37,4247525,5184911,-1707864
2802,-1384471,3150610,4162072,-24.3,38216000,0.82,1.15,22.0177,6.5935,2.76,2.74,2802,一銀,73347720,81381266,-9.87,5230846,6401844,-1663351
2806,-58337,4375555,4576050,-4.38,36512000,1.2,1.38,16.5635,6.7134,1.53,1.53,2806,中銀,52150369,53385631,-2.31,5448356,6493078,19995
2807,134192,368191,2413,+++++,12665348,0.29,<<<<<,13.3245,5.7394,10.28,10.27,2807,竹商銀,17370376,18145774,-4.27,215652,-120068,207524
2808,308859,2155922,1856050,16.16,18038103,1.2,1.07,15.927,9.0936,11.48,11.41,2808,北商銀,19519390,19747549,-1.16,2321304,2141258,242332
2809,81626,177868,-301992,,7243343,0.25,-0.42,11.3564,6.3409,7.46,7.39,2809,南企,7758464,8609721,-9.89,107894,-251626,76858
2811,51540,-1859138,-1791343,,6683162,-2.78,-2.68,5.8228,8.8486,19.51,19.34,2811,東企,2261460,2585109,-12.52,-1894688,-1842883,35550
2812,22042,71013,60316,17.73,15380144,0.05,0.04,11.0289,7.6142,14.26,14.26,2812,中商銀,12672488,12993661,-2.47,298486,178274,21527
2813,-407538,1331652,1610903,-17.34,18090000,0.74,0.89,11.5171,86.232,8.17,8.16,2813,國票,8070125,5005078,61.24,1481355,2150668,-162953
2814,34422,3221311,3136529,2.7,28114411,1.15,1.12,12.3936,89.2597,15.02,14.48,2814,興票,9117962,5994415,52.11,3768669,3834513,80670
2815,345916,7662627,7219866,6.13,48554268,1.58,1.72,15.2253,9.0492,2.4,2.38,2815,中信銀,79644426,72658592,9.61,8992047,8675022,137539
2816,48637,251902,268751,-6.27,4035414,0.62,0.72,13.2464,42.9447,1.79,1.63,2816,友聯,10912162,8538472,27.8,188858,279558,103886
2818,594836,2120076,491632,331.23,21811072,0.97,0.22,13.2332,5.4615,38.37,38.27,2818,新壽,185487413,170057596,9.07,231073,1161851,353253
2819,39664,258405,493607,-47.65,4368977,0.59,1.13,14.9862,38.0217,2.38,2.34,2819,中產,11104487,10310926,7.7,301589,556414,51781
2820,104023,-5794387,1510793,,16787000,-3.45,0.88,8.1937,58.9456,1.63,1.61,2820,華票,5595518,4376238,27.86,-5437545,1538619,60937
2821,354350,736011,2216794,-66.8,14700000,0.5,1.58,14.5807,41.5565,1.34,1.33,2821,復華,3239806,9341150,-65.32,236712,2627920,635862
2822,-309125,412557,1258675,-67.22,12474000,0.33,1.01,20.113,4.6639,3.49,3.09,2822,農銀,28606160,49050037,-41.68,1067993,2457879,-250175
2823,26068,184657,-2440109,,6289880,0.29,-3.88,11.0755,7.3196,39.24,38.75,2823,中壽,23592756,19309515,22.18,70752,-2456474,50001
2824,391688,4590878,8340517,-44.96,27148878,1.69,3.42,19.8947,9.8027,1.86,1.85,2824,交銀,37496751,55283193,-32.17,4967810,8646682,110586
2825,-227371,187167,-412261,,3344500,0.56,-1.29,13.1338,27.8782,1.56,1.56,2825,中央保,10676955,10993847,-2.88,-122652,-166377,320224
2826,27325,5258372,6858571,-23.33,37716644,1.39,2.01,17.2748,9.2122,4.04,4.01,2826,世華銀,40963392,43588746,-6.02,6499559,8595246,-185987
2827,-374138,-4569166,-6118952,,16076305,-2.84,-3.8,6.224,9.604,2.83,2.24,2827,中聯,6086124,7735268,-21.32,-3926717,-7721062,-627017
2828,22040,-2521124,1008704,,16043332,-1.57,0.63,9.6064,7.8717,5.06,5.04,2828,萬通銀,12487902,13863820,-9.92,-3362243,1255296,14915
