stock,90年1-3月,稅後純益,90年1-3月,增減,期末股本,稅後純益,90年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-3月,增減,營業利益,90年1-3月,營業外
2426,1614,4189,9101,-53.97,1163752,0.04,0.09,11.4569,47.0166,1.8,0.81,2426,鼎元,318364,287959,10.56,-6471,7407,11787
2427,26244,40651,60387,-32.68,1572274,0.26,0.49,19.3031,71.8141,2.55,0.81,2427,三商電,665547,498239,33.58,57685,47277,-3535
2428,645,24819,26297,-5.62,757079,0.33,0.38,15.01,84.4766,3.42,2.53,2428,興勤,164416,136660,20.31,34122,31078,-181
2429,-38292,-56261,-23069,,827385,-0.68,-0.28,12.1496,56.3553,1.44,0.68,2429,永兆,117443,279302,-57.95,-34939,19356,-40128
2430,140133,278154,56812,389.6,2122900,1.31,0.32,22.9131,48.192,1.25,0.64,2430,燦坤,3002397,1827657,64.28,215808,-57088,155035
2431,-377,44659,10378,330.32,1052524,0.42,0.11,16.0131,79.2123,2.78,2.09,2431,聯昌,439841,447889,-1.8,31961,10119,22073
2432,-20818,30861,34760,-11.22,1498000,0.21,0.27,17.518,82.1914,1.26,0.88,2432,倚天,240516,256768,-6.33,33132,66298,-2391
2433,67209,33758,67336,-49.87,1805502,0.19,0.44,9.8732,64.6116,0.89,0.6,2433,互盛電,280769,413708,-32.13,24937,10293,15921
2434,-9006,4155,18473,-77.51,771511,0.05,0.28,11.1722,59.0944,12.83,7.27,2434,統懋,148029,158283,-6.48,5679,33104,-934
2435,-5603,1177,-55861,,1678800,<<<<<,-0.37,9.7759,35.2626,0.81,0.46,2435,台路,628860,642374,-2.1,-2100,-54707,3277
2436,77162,100881,137549,-26.66,1614000,0.62,1.14,15.8476,90.9829,7.42,6.8,2436,偉詮電,341467,278876,22.44,82269,58012,19015
2437,20262,8252,104142,-92.08,1255450,0.07,1.32,26.2501,92.8206,14.49,12.77,2437,旺詮,204667,318966,-35.83,8118,114871,255
2438,-42602,-110525,-21379,,2406325,-0.46,-0.1,14.8281,50.771,2.09,1.28,2438,英誌,1404859,1504706,-6.64,89476,29250,-195593
2439,38702,41634,59762,-30.33,957801,0.43,0.78,20.2925,78.1571,2.62,2.38,2439,美律,187185,206373,-9.3,10051,25205,37108
2440,-11880,56811,31185,82.17,1500000,0.38,0.29,13.6707,51.5531,1.31,0.6,2440,太空梭,693562,548667,26.41,39019,53474,36575
2441,8633,138002,103970,32.73,2236722,0.62,0.56,15.3376,59.6724,1.93,1.65,2441,超豐,1081136,809199,33.61,184837,97315,-23970
2442,-122498,48569,-123663,,1524600,0.32,-0.85,17.0817,33.8884,1.02,0.9,2442,美齊,3796446,2138371,77.54,-13639,-21373,57943
2443,-24257,-19878,-138266,,3568018,-0.06,-0.49,13.7913,63.545,1.01,0.55,2443,利碟,769983,564543,36.39,-110,-112395,-21768
2444,5822,53056,92270,-42.5,940000,0.56,1.26,20.4309,71.7604,2.37,1.3,2444,友旺,870214,784297,10.95,71895,111448,12529
2445,2548,-100880,27426,,753450,-1.34,0.4,6.9137,49.1633,1.82,0.57,2445,南方,101613,276913,-63.31,-75317,23276,-31131
2446,-19829,-22565,93842,,3868925,-0.06,0.34,13.6803,66.4839,2.71,2.26,2446,全懋,677125,654781,3.41,-12346,143430,-10219
2447,3687,38206,45065,-15.22,647000,0.59,1.02,15.1308,48.4336,0.97,0.9,2447,鼎新,446736,420701,6.19,46611,43271,-6390
2448,15455,16555,-4604,,841500,0.2,-0.06,18.2253,57.4264,1.73,0.6,2448,晶元,257562,130943,96.7,18543,-20059,-3122
2449,108972,-295501,280855,,4366722,-0.68,0.64,18.5162,47.3052,0.26,0.22,2449,京元電,926784,1330382,-30.34,-336123,218780,-175553
2450,-35938,131216,93477,40.37,1615852,0.81,0.7,14.167,50.4281,2.03,1.21,2450,神腦,2845976,2891545,-1.58,182660,169586,-4270
2451,-14890,412715,131494,213.87,1665120,2.48,0.99,18.0822,75.5498,3.23,2.2,2451,創見,1777199,1325792,34.05,483025,183308,62497
2452,15523,67649,72313,-6.45,967000,0.7,0.88,19.5627,89.3546,5.55,3.98,2452,乾坤,331399,288128,15.02,53501,56790,20056
2453,4827,-6050,10261,,884520,-0.07,0.14,18.3898,72.6852,3.05,1.58,2453,凌群,382277,581933,-34.31,-27580,7723,14796
2454,61094,3283105,746072,340.05,3160056,10.39,3.44,51.8732,75.4452,3.45,3.21,2454,聯發科,6959124,2255993,208.47,3365684,694920,68695
2455,-15471,-60089,107659,,779000,-0.77,1.38,17.4103,64.4031,2.05,1.33,2455,全新,56154,277238,-79.75,-73321,118237,-2877
2456,33884,34260,61024,-43.86,903000,0.38,0.72,14.2409,70.571,1.51,0.96,2456,奇力新,217371,243434,-10.71,22686,29157,17598
2457,69154,77842,122483,-36.45,1960500,0.4,0.8,19.3984,54.7743,1.07,0.57,2457,飛宏,1467823,1393863,5.31,74156,79965,27686
2458,-36915,105107,137564,-23.59,2950383,0.36,0.62,13.7508,89.5688,3.19,2.1,2458,義隆,787075,754452,4.32,109959,161596,-8938
2459,45826,53250,68975,-22.8,768000,0.69,1.14,20.3789,66.0172,1.33,1.15,2459,敦吉,681986,546816,24.72,29918,40905,39346
2460,-11773,22852,-3162,,528110,0.43,-0.07,14.4969,55.84,1.71,0.96,2460,建通,274796,226930,21.09,30953,7889,-2819
2461,20529,70238,50394,39.38,933000,0.75,0.52,17.0163,70.8958,1.82,1.31,2461,光群雷,257724,205185,25.61,39579,27265,35430
2462,16867,27687,21725,27.44,557471,0.5,0.41,13.1531,76.1972,3.21,2.87,2462,良得電,271922,243008,11.9,11064,8504,21283
2463,13878,15323,24307,-36.96,556550,0.28,0.52,14.9299,64.6853,3.2,1.99,2463,研揚,238055,202793,17.39,5591,11609,9498
2464,29,22564,35798,-36.97,699540,0.32,0.58,12.8926,56.0196,2.08,1.04,2464,盟立,448104,505052,-11.28,28062,47596,969
2465,-9429,80900,56705,42.67,939157,0.86,0.81,21.0316,53.3812,2.46,1.26,2465,麗臺,1475880,1190184,24,107432,70464,-16301
2466,-14720,2832,-9744,,537802,0.05,-0.22,10.5614,49.4306,1.09,0.4,2466,冠西電,158871,122253,29.95,9573,2166,-7697
2467,13527,30168,33398,-9.67,602800,0.5,0.72,18.6553,78.9241,3.13,1.83,2467,志聖,252159,241834,4.27,11145,19397,19061
2468,411,7094,5923,19.77,580880,0.12,0.12,14.2336,55.2791,2.84,2.01,2468,華經,338553,451870,-25.08,12520,9195,-2315
2469,29326,81087,27390,196.05,1060732,0.76,0.41,17.077,77.174,4.6,3.54,2469,力信,419556,281179,49.21,37952,5617,64848
2470,-21165,62175,44771,38.87,1232879,0.5,0.45,17.0042,44.2332,2.7,1.65,2470,品佳,2627450,1980456,32.67,108363,78197,-28341
2471,15433,7351,18425,-60.1,506418,0.15,0.43,18.4503,74.7033,3.4,3.05,2471,資通,218991,153004,43.13,-3402,3618,8393
2472,13763,54164,70731,-23.42,907500,0.6,1.06,22.299,63.4561,1.88,1.52,2472,立隆電,577882,432672,33.56,78376,75342,-5698
2473,15094,91278,70462,29.54,650000,1.4,1.5,30.1352,77.3516,2.78,2.54,2473,思源,153570,102257,50.18,83416,59296,10862
2474,-1398,152072,54107,181.06,1020496,1.49,0.64,28.6537,77.9022,2.29,1.95,2474,可成,589534,255533,130.71,179783,66119,3641
2475,344139,1788667,28607,+++++,45062011,0.4,<<<<<,11.3496,50.3992,0.99,0.78,2475,華映,11785132,7507616,56.98,1040227,-289107,844318
2476,70678,50832,89288,-43.07,1140000,0.45,1.08,18.2713,61.7003,11.31,10.6,2476,鉅祥,207980,230145,-9.63,23436,27576,38153
2477,59004,148761,101885,46.01,1019000,1.46,1.36,22.408,67.0133,1.96,1.78,2477,美隆電,595888,313720,89.94,102541,70222,88560
2478,20077,56698,63782,-11.11,936660,0.61,1.02,28.9977,90.6183,7.48,3.95,2478,大毅,218764,199281,9.78,34230,55405,12040
2479,70257,9071,120127,-92.45,1325033,0.07,1.33,20.3499,51.2425,1.35,0.81,2479,和立,703421,480550,46.38,-31331,40197,33477
2480,36156,200842,288327,-30.34,1329165,1.51,3.42,19.461,57.431,2.41,1.61,2480,敦陽科,1421247,1479764,-3.95,251357,332811,9535
2481,-5882,31697,56516,-43.91,984683,0.32,0.76,20.9328,47.9919,1.97,1.06,2481,強茂,511618,430438,18.86,57486,81589,-23910
2482,6905,12512,27691,-54.82,467000,0.27,0.66,13.9103,84.0522,4.49,3.17,2482,連宇,144784,181554,-20.25,9642,28038,924
2483,9272,30307,38377,-21.03,789539,0.38,0.65,18.9023,94.7702,8.51,7.26,2483,百容,119336,155177,-23.1,28408,37244,6976
2484,7936,-10946,35298,,694000,-0.16,0.51,22.0789,74.7587,3.15,1.9,2484,希華,120340,213109,-43.53,3645,39652,-19948
2485,-18629,54862,57615,-4.78,1356582,0.4,0.59,17.0216,84.4769,3.12,2.27,2485,兆赫,565747,616824,-8.28,79152,88800,-6707
2486,-7319,551,615,-10.41,628205,<<<<<,0.01,12.5774,50.7217,0.72,0.41,2486,一詮,186014,175620,5.92,3000,8959,-1400
2487,-491,-8800,6278,,782884,-0.11,0.1,25.3035,93.3424,20.59,19.68,2487,友立資,139468,139394,0.05,6066,7931,-23034
2488,10051,44131,61797,-28.59,846000,0.52,0.88,19.2234,57.1101,1.22,0.94,2488,漢平,343462,438372,-21.65,41404,70335,13914
2489,25870,260810,108305,140.81,2287241,1.14,0.67,25.6833,68.1262,2.8,2.39,2489,瑞軒,3378008,1936126,74.47,225556,72050,50695
2490,-6113,5034,17393,-71.06,1364769,0.04,0.2,23.5865,72.9024,2.08,1.39,2490,皇統,455304,356057,27.87,21061,22895,-16064
2491,-239704,-268483,-78340,,2533452,-1.06,-0.48,32.8087,62.9213,0.37,0.19,2491,訊碟,469329,451176,4.02,-34321,-3108,-296642
2492,-2909,104404,-68549,,2629785,0.4,-0.37,27.1569,60.777,0.77,0.42,2492,華新科,1051870,948108,10.94,51175,-112640,36229
2493,6006,14647,85302,-82.83,905000,0.16,1.16,20.6773,73.4519,3.47,2.72,2493,揚博,354227,696816,-49.16,16048,109881,781
2494,-2149,-34069,27238,,1265880,-0.27,0.22,18.7357,52.6704,1.95,1.52,2494,突破,1657651,1615979,2.58,-33758,28887,-2503
2495,9624,75475,65202,15.76,830500,0.91,1.19,16.2452,91.1761,12.4,10.64,2495,普安,216042,178393,21.1,87814,73197,546
2496,-2317,-19475,72376,,620000,-0.31,1.17,13.3105,81.2646,4.02,2.52,2496,卓越,116518,232329,-49.85,-17255,74693,-2220
2497,9746,31743,66321,-52.14,700750,0.45,1.2,13.5979,66.5692,1.85,1.31,2497,怡利電,242971,346972,-29.97,36600,74575,1208
2498,-24392,192915,295625,-34.74,1627200,1.19,2.37,19.0371,39.6905,1.11,0.68,2498,宏達電,4168164,3418543,21.93,246224,313894,-45753
2499,6283,45133,22960,96.57,762832,0.59,0.39,21.0933,72.6998,2.55,1.87,2499,東貝,266470,199497,33.57,44510,20750,12726
3001,-13192,23972,-29913,,567000,0.42,-0.65,14.5854,49.9115,1.97,0.87,3001,協和,280345,317123,-11.6,45382,-25389,-13455
3002,17186,21462,26686,-19.58,513000,0.42,0.66,13.9815,80.8766,3.39,3.2,3002,歐格,102832,125300,-17.93,7681,16965,20529
3003,-2165,40540,34621,17.1,581530,0.7,0.67,15.7938,81.7127,3.93,2.87,3003,健和興,228477,217453,5.07,53182,48072,882
3004,-16947,-24207,2117,,699000,-0.35,0.05,23.9357,54.8091,2.12,1.34,3004,宏達科,192561,147090,30.91,2724,19749,-32580
3005,6436,188003,76946,144.33,1943321,0.97,0.42,16.9795,53.0214,1.82,1.21,3005,神基,6488794,3801311,70.7,174960,61741,27113
3006,150900,382426,302022,26.62,1000000,3.82,5.45,35.5617,86.8504,6.2,5.65,3006,晶豪科,799520,986506,-18.95,281863,152512,114108
3007,27649,122703,14139,767.83,1006903,1.22,0.19,23.728,70.7764,1.95,1.42,3007,綠點,677796,138949,387.8,73221,2010,54118
3008,44271,121850,71459,70.52,621622,1.96,2.38,48.7895,85.5583,6.84,6.33,3008,大立光,303229,193206,56.95,86793,50725,72180
25,-1264223,-1331465,-1249934,,185703258,-0.07,-0.06,10.3657459795347,41.7276530366142,1.40279796704317,0.241995990741566,25,營造建材類,26526533,28787607,-7.85,-522586,74062,-766901
2501,56425,-120573,28634,,15709712,-0.08,0.02,12.179,88.3001,9.58,1.59,2501,國建,479034,721494,-33.61,-157919,-24989,14460
2504,-170930,-112718,-149988,,11137800,-0.1,-0.13,10.9995,54.74,1.29,0.54,2504,國產,2135634,1832061,16.57,-39499,16895,-73097
2505,24132,-87172,115832,,3000000,-0.29,0.2,9.9724,29.2264,1.36,0.04,2505,國揚,461284,1075483,-57.11,-68628,91962,-18544
2506,-202038,-331523,10313,,12896569,-0.26,<<<<<,9.4952,26.8265,1.32,0.16,2506,太設,1960391,2183593,-10.22,252276,212351,-583799
2509,38158,-21246,43912,,1977525,-0.11,0.22,11.2226,44.3745,1.51,0.1,2509,全坤興,145451,129192,12.59,-15432,5860,-5775
2511,-56836,-27716,-56808,,9216426,-0.03,-0.06,10.1502,49.6588,1.46,0.08,2511,太子,732715,810541,-9.6,-34331,28,6615
2512,-41948,-68501,14533,,5984921,-0.11,0.02,5.501,48.7211,0.72,0.04,2512,寶建,165503,2510592,-93.41,-49932,56481,-18569
2513,1105870,82478,1050227,-92.15,7830435,0.11,1.34,10.6281,39.7739,1.08,0.08,2513,潤建,1701617,1046634,62.58,-130274,-39991,226795
2514,85681,68843,-50725,,5807177,0.12,-0.09,11.7023,69.8612,1,0.2,2514,龍邦,28461,262163,-89.14,-39676,-141644,108519
2515,67249,70444,38680,82.12,12761111,0.06,0.03,12.8885,37.4579,1.37,1.1,2515,中工,2592300,3047060,-14.92,40064,-21266,57576
2516,-7613,24175,-17657,,3547450,0.07,-0.05,9.7304,39.2855,1.42,0.44,2516,新建,2546015,1809218,40.72,39316,-9645,-14956
2517,-310384,-141397,-514159,,6634423,-0.21,-0.78,6.8207,29.9131,1.05,0.01,2517,長谷,15930,513007,-96.89,-30956,-203775,-110441
2518,-898981,-120374,-1013906,,12410065,-0.1,-0.82,5.2308,22.0094,1.01,0.02,2518,長億,313483,491557,-36.23,-393047,-114636,272824
2520,22736,33274,110848,-69.98,4894037,0.07,0.22,14.2787,48.7982,1.75,0.07,2520,冠德,822557,1230803,-33.17,8978,89463,24508
2521,-103498,-138997,-116118,,4388434,-0.32,-0.26,5.4313,25.5807,0.98,0,2521,宏總,15065,28609,-47.34,-2876,-12620,-136121
2523,72928,85190,164822,-48.31,4359000,0.2,0.38,12.8321,58.4521,2.02,0.63,2523,德寶,2231409,2071171,7.74,124682,123551,-10848
2524,-16691,43586,-55582,,1486626,0.29,-0.37,6.5524,26.0611,1.02,0.05,2524,京城,600150,234543,155.88,43728,-33913,-1482
2525,-237290,-80420,-281448,,7766720,-0.1,-0.36,5.4231,45.956,1.4,0.01,2525,寶祥,15758,22118,-28.75,-9201,-44158,-71219
2526,-95340,176242,-39872,,7835913,0.22,-0.05,17.6355,44.3471,1.28,0.29,2526,大陸,3451255,1718127,100.87,231901,55468,-42364
2527,-223231,-127186,-256003,,5138737,-0.25,-0.5,10.2153,61.2935,1.42,0.04,2527,宏璟,61145,82535,-25.92,-39734,-32709,-87452
2528,-113841,-120826,-153034,,2457907,-0.49,-0.62,5.6161,28.0897,1.24,0.05,2528,皇普,71670,115334,-37.86,-63976,-39193,-56850
2530,-100502,-218737,1469,,4202286,-0.52,<<<<<,14.186,35.7584,1.34,0.01,2530,華建,197528,1608845,-87.72,-19562,100528,-200409
2531,-56665,-76137,-79628,,1252685,-0.61,-0.32,0.7635,2.0448,0.96,0.03,2531,三采,2986,117758,-97.46,-7394,-19826,-68743
2533,-268621,-29123,-337700,,1589513,-0.18,-2.12,6.0451,31.796,1.23,0.1,2533,昱成,225520,129565,74.06,-135003,-69274,105935
2534,94879,3199,99577,-96.79,5561591,<<<<<,0.2,15.8274,39.1331,2.28,0.06,2534,宏盛,245373,479941,-48.87,-43940,8071,47139
2535,4382,12499,12225,2.24,2705151,0.05,0.05,10.2025,56.1899,1.34,0.53,2535,達欣工,530582,837135,-36.62,2601,8282,9920
2536,9152,-11836,1879,,3179559,-0.04,<<<<<,16.886,82.5683,4.92,0.25,2536,宏普,272527,229102,18.95,-92682,3227,59346
2537,-3228,-56355,-11736,,3211567,-0.18,-0.04,4.0493,38.1151,1.45,0.1,2537,春池,107510,197239,-45.49,-29901,-8504,-26450
2538,-6935,-46059,-1147,,2653655,-0.17,(<<<<<),12.5262,30.6918,1.09,0.02,2538,基泰,68229,93485,-27.02,-6575,8548,-39998
2539,158305,-34413,146728,,1104857,-0.31,1.33,3.3503,16.2105,1.01,0.14,2539,櫻建,32632,111518,-70.74,-25313,-11577,-9100
2540,-48319,-80373,-60889,,3800000,-0.21,-0.16,10.1972,35.7589,1.29,0.02,2540,林三號,18177,142765,-87.27,-27878,-12570,-52495
2542,2135,-67355,-23710,,2640112,-0.26,-0.09,10.6324,48.9715,1.89,0.12,2542,宏巨,556702,365662,52.24,-63230,-25657,-2363
2543,-27993,10035,-2915,,867371,0.12,-0.03,11.881,27.0324,1.08,0.31,2543,皇昌,914348,600937,52.15,33811,24331,-20487
2544,4100,73399,114759,-36.04,1990789,0.37,0.67,13.6867,77.8616,3.69,1.56,2544,昌益光電,1230266,933685,31.76,84993,94081,-7641
2545,-2556,55742,-1826,,1317071,0.42,-0.01,12.504,58.6259,1.83,0.11,2545,皇翔,447119,142655,213.43,62588,-2551,-13346
2546,419,12668,13970,-9.32,661063,0.19,0.21,12.0959,33.1917,1.25,0.84,2546,根基,900915,719372,25.24,14279,19590,1369
2547,-17334,35798,6509,449.98,1725000,0.21,0.04,14.7627,31.1919,1.22,0.02,2547,日勝生,229292,142108,61.35,65156,23843,-29358
26,61869,151625,50969,197.48,15647756,0.1,0.03,12.2579774377872,59.3274278867723,1.39335988745052,1.02597499301761,26,運輸類,3049394,2952312,3.29,-14277,-8823,249982
2607,-17478,48160,4451,982,5218926,0.09,<<<<<,12.7799,65.4629,5.47,5.26,2607,榮運,542499,604002,-10.18,12377,31074,83911
2608,42255,36640,1481,+++++,5227035,0.07,<<<<<,11.9966,59.9803,0.98,0.91,2608,大榮,1015184,974502,4.17,-29815,-47060,80906
2611,3060,22755,127,+++++,1593103,0.14,<<<<<,13.1238,69.0288,2.13,0.52,2611,志信,315867,254057,24.33,-1727,-2315,27394
2612,44901,76730,46883,63.66,2018682,0.38,0.23,10.8888,75.6029,1.02,0.98,2612,偉運,339885,322320,5.45,20470,3698,62957
2613,-387,-48622,-10832,,890010,-0.55,-0.12,11.203,24.9614,0.27,0.23,2613,中櫃,254545,301983,-15.71,-35988,-16743,-9241
2616,-10482,15962,8859,80.18,700000,0.23,0.13,13.6383,54.338,1.12,1.04,2616,山隆,581414,495448,17.35,20406,22523,4055
27,-26071,212349,169140,25.55,14619766,0.15,0.12,14.9320235358076,66.588732678602,1.03988338251674,0.920740977587827,27,觀光類,1866181,1915821,-2.59,311949,257040,-24171
2701,13164,25216,39285,-35.81,2171709,0.12,0.2,15.8668,75.4958,2.65,2.64,2701,萬企,66912,70216,-4.71,31296,36282,2172
2702,6433,-6136,1593,,637871,-0.1,0.02,11.4727,54.4389,0.22,0.2,2702,華園,32071,33248,-3.54,-3560,-3925,-2576
2704,-44764,26557,-48388,,3583125,0.07,-0.14,15.667,55.9894,0.2,0.13,2704,國賓,535132,494836,8.14,58120,-3624,-29054
2705,-15878,-37281,-45055,,2646000,-0.14,-0.18,18.3386,61.3053,0.46,0.19,2705,六福,588192,609442,-3.49,-48196,-44178,-1382
2706,-936,32700,32785,-0.26,1268561,0.26,0.29,24.7101,75.5383,4.9,4.82,2706,第一店,62840,64776,-2.99,43636,44527,-142
2707,15910,171293,188920,-9.33,4312500,0.4,0.44,9.3958,84.6972,4.4,4.29,2707,晶華,581034,643303,-9.68,230653,227958,6811
28,-979705,29933547,17616846,69.91,961095189,0.31,0.32,14.9243574769367,12.6870597912698,3.02560200711619,2.98902799192433,28,金融保險類,185778490,203019959,-8.49,33664504,20658510,-1309923
2801,-350045,322051,727811,-55.75,35356134,0.09,0.21,22.0607,6.5024,1.66,1.65,2801,彰銀,12616280,17341148,-27.25,898400,1103548,-419751
2802,-281729,1037709,744622,39.36,38216000,0.27,0.21,22.2954,6.5078,2.88,2.85,2802,一銀,14001808,19260296,-27.3,1647951,1288986,-514956
2806,-3873,1557302,1980871,-21.38,36512000,0.43,0.6,16.9899,6.8046,1.74,1.73,2806,中銀,9614594,15082112,-36.25,1007665,2040640,10696
2807,43148,346020,16558,+++++,12665348,0.27,0.01,13.5448,5.6674,12.68,12.67,2807,竹商銀,3984959,4716369,-15.51,260872,-26466,113720
2808,58971,618976,706278,-12.36,18038103,0.34,0.41,16.2696,9.1797,7.55,7.5,2808,北商銀,3901179,5165240,-24.47,648113,778707,74626
2809,30630,169428,93777,80.67,7243343,0.23,0.13,11.6981,6.5437,8.95,8.88,2809,南企,1650018,2142841,-23,144984,53914,20550
2811,32229,-60340,-10098,,6683163,-0.09,-0.02,5.7321,8.745,16.06,15.84,2811,東企,550051,665175,-17.31,-65948,-42327,5608
2812,6453,155430,144969,7.22,15380144,0.1,0.09,11.1299,7.4847,11.16,11.16,2812,中商銀,2905374,3395789,-14.44,207549,197216,7881
2814,3993,940445,923540,1.83,28114411,0.33,0.33,12.7276,87.9617,15.73,15.1,2814,興票,2429773,1601357,51.73,1206850,1112316,5177
2815,3993,3338937,2305704,44.81,48554268,0.69,0.55,14.9341,8.9727,4.28,4.28,2815,中信銀,15718721,17260691,-8.93,4283959,2412920,5177
2816,20339,77759,81193,-4.23,4035414,0.19,0.22,13.5234,54.079,3.91,3.56,2816,友聯,2417437,2272151,6.39,85939,85499,17687
2819,5707,70107,119959,-41.56,4368977,0.16,0.27,15.1617,39.8653,2.55,2.52,2819,中產,2390299,2674632,-10.63,84228,146316,9906
2820,4664,663934,349510,89.96,16787000,0.4,0.21,8.5892,63.325,1.55,1.52,2820,華票,910294,1616600,-43.69,678367,457033,21173
2822,-71444,92954,325096,-71.41,12474000,0.07,0.26,20.1876,4.8111,3.51,3.13,2822,農銀,5434836,8038362,-32.39,181790,532455,-41757
2823,27497,105178,638288,-83.52,6289880,0.17,1.01,11.2428,7.217,105.57,104.26,2823,中壽,6223027,5414312,14.94,96211,610791,8967
2825,2024,17115,146429,-88.31,3344500,0.05,0.46,13.3016,29.5026,1.67,1.67,2825,中央保,2656916,2389996,11.17,19900,151642,2494
2826,-915,1525247,2114774,-27.88,37716644,0.4,0.62,17.603,9.2434,3.92,3.91,2826,世華銀,8918217,11547482,-22.77,1845172,2445289,-44425
2827,1902,-18910,229805,,16076305,-0.01,0.14,6.2122,9.8616,2.64,2.26,2827,中聯,1212166,1793247,-32.4,16547,246818,22074
2828,2367,571838,339450,68.46,16043332,0.36,0.21,9.9927,8.2316,6.49,6.47,2828,萬通銀,2965694,3775132,-21.44,554613,303117,12922
2830,-209718,905317,1389694,-34.85,22306729,0.41,0.69,20.937,7.3896,5.39,5.38,2830,台北銀,8364908,9301745,-10.07,1376780,1842601,-205854
2831,14794,259229,374854,-30.85,15171392,0.17,0.25,10.4109,7.5956,3.15,3.13,2831,中華銀,2948435,3575871,-17.55,322539,349166,-10265
2832,-30863,49491,168326,-70.6,2431809,0.2,0.82,14.8887,32.6431,2.53,2.53,2832,台灣保,2069358,2162749,-4.32,88372,216299,-32773
2833,-16459,364087,208649,74.5,3220672,1.13,0.71,19.0869,7.2809,42.96,41.05,2833,台壽,8301925,6955257,19.36,364767,208816,2473
2834,-287457,143910,380790,-62.21,31809070,0.05,0.13,12.6246,4.4273,3.66,3.64,2834,臺企銀,10288789,13326513,-22.79,287701,609899,-232468
2835,17573,243794,406203,-39.98,12346083,0.2,0.33,9.7944,7.6903,7.16,7.15,2835,匯通銀,2486698,2673393,-6.98,360423,383610,6389
2836,19207,185324,254245,-27.11,4486843,0.41,0.57,23.5623,5.0555,1.24,1.23,2836,高雄銀,2579126,3239335,-20.38,230784,281480,-3392
2837,-49857,375396,259824,44.48,14009277,0.27,0.19,10.2899,7.2926,4.79,4.77,2837,萬泰銀,3586021,3390934,5.75,578724,367387,-80032
2838,7388,320327,288697,10.96,14889264,0.22,0.19,11.3261,9.3133,5.73,5.63,2838,聯邦銀,3193186,3900222,-18.13,318042,318151,9088
2839,39896,660337,670412,-1.5,19443975,0.34,0.38,12.3249,8.372,3.14,3.12,2839,華信銀,3829602,4429996,-13.55,750127,740642,10952
2841,-12705,-296380,-197133,,3000000,-0.99,-0.66,4.1722,2.1057,1.3,1.22,2841,台開,424657,788445,-46.14,-287512,-183069,-6674
2843,1379,271725,320239,-15.15,12115136,0.22,0.26,10.9281,8.2535,7.35,7.27,2843,亞太銀,2041020,2739867,-25.51,343810,390481,1948
2845,17067,304694,359446,-15.23,15248154,0.2,0.24,11.3642,9.1684,2.08,2.08,2845,遠東銀,2833707,3197830,-11.39,282938,343506,22368
2847,-17819,-1582327,188006,,16192549,-0.98,0.14,10.0985,8.2726,4.46,4.44,2847,大眾銀,2897236,3445750,-15.92,-1470533,232617,-101464
2848,560,26224,35835,-26.82,1836935,0.14,0.2,11.0215,30.2728,9.57,9.46,2848,華南保,2036482,1946605,4.62,26224,39610,3891
2849,-7432,267788,243047,10.18,14093384,0.19,0.17,11.2479,8.5919,5.12,5.04,2849,安泰銀,2745315,3403359,-19.34,343089,261699,-10725
2850,476,-64754,183739,,2021670,-0.32,1.02,12.8468,26.0706,11.13,11.08,2850,新光產,3477971,3664319,-5.09,-54297,188605,-129
2851,-958,89522,54047,65.64,3000000,0.3,0.18,12.2355,23.6332,20.17,19.69,2851,中再保,2957509,2700658,9.51,107574,90218,-878
2852,-688,62572,49390,26.69,2000000,0.31,0.29,10.6024,26.8488,2.63,2.63,2852,第一保,2037345,2024179,0.65,75086,78378,-14
2880,,1330396,,,41467994,0.32,,20.9894,99.9566,6.21,6.21,2880,華南金,1365946,,,1330396,,0
2881,,1871480,,,54649852,0.34,,18.8759,99.6791,7.85,7.85,2881,富邦金,1889011,,,1871480,,0
2882,,4847997,,,58386158,0.83,,13.6496,99.9829,747.26,747.26,2882,國泰金,4940780,,,4841810,,8100
2883,,4020584,,,84634220,0.48,,15.2283,99.1923,0.15,0.15,2883,開發金,4098594,,,4035673,,-6989
2884,,563473,,,22900000,0.25,,11.3559,99.9539,12.9,0,2884,玉山金,575473,,,563473,,0
2885,,380788,,,20910000,0.18,,12.2575,99.9031,23.46,23.44,2885,復華金,405021,,,379469,,1676
2886,,933283,,,29156078,0.32,,20.1898,99.9343,0,0,2886,交銀金,971939,,,933283,,0
2887,,1215243,,,30000000,0.41,,12.0823,99.8992,0.07,0.07,2887,台新金,1240793,,,1206726,,0
2888,,620225,,,24270154,0.26,,14.4711,97.7523,0.27,0.27,2888,新光金,639557,,,621772,,-1460
2889,,32622,,,21198825,0.02,,11.271,99.8813,7.6,0,2889,國票金,50443,,,32622,,-1460
29,3614615,957640,4206738,-77.24,47538455,0.2,0.92,11.7268297844345,49.8582786246095,0.818677996021431,0.620113237102747,29,貿易百貨類,30880552,29241064,5.61,834629,859269,367437
2901,4443,5289,8392,-36.98,730433,0.07,0.11,10.9206,82.8628,4.83,4.64,2901,欣欣,192113,229861,-16.42,3361,5908,3442
2902,-32737,-76724,-83714,,2407029,-0.32,-0.35,3.7328,30.917,0.18,0.04,2902,中信,308369,111954,175.44,-34561,-50977,-42163
2903,-27327,223478,124576,79.39,10001438,0.22,0.13,15.1381,54.5422,1.03,0.89,2903,遠百,4620371,4250746,8.7,123802,173501,123746
