stock,94年1-6月,稅後純益,94年1-6月,增減(%),期末股本,稅後純益,94年1-6月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,94年1-6月,增減(%),營業利益,94年1-6月,營業外
2439,128849,393866,267626,47.17,1439447,2.74,1.91,27.16,68.9551,1.99,1.1,2439,美律,2147655,875890,145.2,40453,85688,361256
2440,-614816,-80806,-638795,,3288403,-0.24,-2.8,5.64,51.2399,1.26,0.71,2440,太空梭,1493461,1065490,40.17,-23504,-35795,-61008
2441,-5249,970794,647932,49.83,4212459,2.61,1.77,19.59,74.8184,2.52,2.04,2441,超豐,3902628,2920056,33.65,1109769,710073,-24753
2442,31279,6632,44748,-85.18,2500000,0.03,0.25,5.77,31.6057,1.29,1.23,2442,美齊,7552675,5125144,47.37,106613,1117,-84855
2443,18613,-103377,-329225,,4420794,-0.23,-0.77,9.37,63.1595,0.79,0.29,2443,利碟,2090510,1544988,35.31,-86814,-347838,-16563
2444,-39473,-8984,-88137,,1393572,-0.06,-0.75,8.34,47.098,1.33,0.64,2444,友旺,1307816,1669376,-21.66,1884,-48664,-10868
2446,-181702,1979053,225691,776.89,6666274,3,0.37,15.99,56.8923,1.07,0.73,2446,全懋,7536663,3774577,99.67,2344052,407393,-140689
2447,-1221,134290,145315,-7.59,1269201,1.19,1.41,14.88,60.5386,1.72,0.97,2447,鼎新,1091643,1063794,2.62,130681,165223,19444
2448,29153,616621,130771,371.53,3607221,1.85,0.77,23.3,73.8722,2.33,1.4,2448,晶元,2961729,1465640,102.08,517971,88094,105956
2449,-6280,1528300,184805,726.98,10666266,1.6,0.21,20.11,56.884,1.64,1.51,2449,京元電,6420081,4202523,52.77,1630899,-108915,-77599
2450,-16809,112788,50110,125.08,2234092,0.52,0.23,12.62,52.7124,1.91,0.96,2450,神腦,8244968,8365564,-1.44,166149,62522,-12409
2451,-121965,945694,568434,66.37,3355355,2.97,1.8,21.06,70.0808,2.54,1.29,2451,創見,10031579,7365137,36.2,864235,838282,195730
2452,59587,239646,86889,175.81,1608980,1.64,0.59,17.35,83.1731,2.62,1.37,2452,乾坤,960634,832707,15.36,117864,35251,172141
2453,-17352,-65214,-30602,,1000000,-0.65,-0.31,14.41,81.101,4.28,1.99,2453,凌群,578850,849986,-31.9,-80856,-15791,15805
2454,349707,9392887,7006114,34.07,9683127,10.96,8.17,60.93,74.1335,2.6,2.17,2454,聯發科,22844935,18989103,20.31,10399993,6788709,188570
2455,-112361,70325,-183614,,1000950,0.72,-2.07,7.44,61.9417,1.17,0.77,2455,全新,447654,216826,106.46,90587,-65571,-20262
2456,19596,111479,83546,33.43,1392954,0.86,0.8,12.87,59.601,1.15,0.59,2456,奇力新,720332,584651,23.21,100131,54890,13460
2457,171415,224028,146236,53.2,3398838,0.7,0.46,16.36,58.2754,1.51,0.84,2457,飛宏,4633484,4014978,15.4,283167,-31979,-51989
2458,-108994,177577,38500,361.24,3727548,0.53,0.11,12.21,77.4452,2.76,1.11,2458,義隆,2283874,2050251,11.39,228808,149430,-43127
2459,135932,388230,183188,111.93,1426494,2.92,1.46,23.24,63.3207,1.13,0.71,2459,敦吉,2864619,2491588,14.97,87747,58706,334079
2460,-16659,127647,44764,185.16,1081000,1.32,0.46,14.81,47.1726,1.73,1.15,2460,建通,1317355,870592,51.32,136665,68563,30392
2461,119338,123794,92053,34.48,1359464,0.95,0.66,12.27,58.9833,0.95,0.81,2461,光群雷,367027,426148,-13.87,19435,-21285,88747
2462,2496,37879,28311,33.8,620934,0.63,0.47,13.42,63.7318,1.55,1.46,2462,良得電,847712,721902,17.43,26953,43097,18452
2463,-24985,58736,12555,367.83,768695,0.8,0.17,15.14,71.8909,1.77,0.98,2463,研揚,712179,546368,30.35,105371,37178,-33956
2464,33848,274291,194324,41.15,1455561,2.14,1.76,16,50.8963,1.75,0.49,2464,盟立,2155329,2020964,6.65,318372,188061,16212
2465,-272474,-180915,-199611,,2032099,-0.91,-1.05,9.36,53.9195,1.67,0.49,2465,麗臺,2967848,4393360,-32.45,-97177,57009,-93671
2466,-8930,37228,1667,+++++,896229,0.42,0.02,10.84,74.263,2.51,1.21,2466,冠西電,518398,398234,30.17,79391,10686,-38303
2467,22283,130994,80488,62.75,1145482,1.34,0.82,15.85,67.3794,2.09,1.2,2467,志聖,902652,686409,31.5,96149,71488,47387
2468,-6530,42298,7676,451.04,702942,0.62,0.11,13.81,62.082,1.77,1.47,2468,華經,922492,910662,1.3,70093,22882,-11026
2469,50712,191259,86534,121.02,2483832,1.04,0.48,16.55,67.7403,2.45,2.18,2469,力信,1174378,968519,21.26,30023,49924,176820
2471,-28789,-11002,-32618,,522689,-0.22,-0.64,15.48,78.0447,5.44,3.92,2471,資通,254444,256519,-0.81,-14326,-2851,3638
2472,-7555,-5934,-33826,,1480500,-0.04,-0.23,14.7,66.8536,1.75,1.16,2472,立隆電,1249640,941619,32.71,26819,-23380,-32490
2473,58242,385666,440639,-12.48,1980635,2.11,2.41,22.92,79.6804,3.48,2.06,2473,思源,721131,693234,4.02,425925,392397,19741
2474,1507022,2711146,1580695,71.52,4140764,9.3,6.01,51.75,92.0665,3.35,2.74,2474,可成,544178,575079,-5.37,179963,95019,2760668
2475,-578409,-7248489,-7396579,,82126048,-0.88,-1,10.64,41.865,0.67,0.41,2475,華映,46227450,30054206,53.81,-1728399,-6818170,-4714703
2476,128506,234117,172111,36.03,1810297,1.48,1.09,17.18,74.2497,1.17,0.84,2476,鉅祥,754401,620657,21.55,77963,10183,196455
2477,41748,120508,50668,137.84,2509023,0.49,0.22,13.52,69.658,1.55,1.04,2477,美隆電,1884707,1615848,16.64,40340,5829,49997
2478,35094,132187,91822,43.96,1580000,0.92,0.63,22.43,86.8189,3.75,1.96,2478,大毅,622011,618496,0.57,59472,85635,93190
2479,-400117,-318228,-732503,,3217948,-1,-2.96,0.68,9.4927,0.25,0.05,2479,和立,6651,1128716,-99.41,-92730,-379005,-200072
2480,580,160414,176581,-9.16,2215840,0.72,0.8,15.42,70.8245,2.83,2.14,2480,敦陽科,2318529,2390544,-3.01,176968,201164,18027
2481,-52429,98543,-33203,,1956813,0.57,-0.18,18,50.7678,2.37,1.35,2481,強茂,1841965,1816934,1.38,104577,18641,13
2482,1454,40927,45036,-9.12,538841,0.8,0.81,13.89,71.0288,2.05,0.65,2482,連宇,439018,492566,-10.87,37683,62069,16521
2483,-10988,76041,50486,50.62,1154408,0.65,0.45,18.8,80.6321,1.71,0.93,2483,百容,651625,546847,19.16,112933,70318,-15410
2484,-41650,97862,23915,309.21,1110536,0.89,0.22,20.19,68.9378,1.41,0.73,2484,希華,676524,575209,17.61,111887,59688,-3650
2485,-76262,340320,98712,244.76,2302255,1.48,0.44,15.98,75.9574,2.8,2.39,2485,兆赫,2574132,1811433,42.1,413333,200354,-39132
2486,43342,185860,66277,180.43,1352233,1.38,0.62,15.29,57.8172,1.41,0.99,2486,一詮,1081993,697812,55.06,153200,43265,104587
2487,-35857,101282,-158976,,733334,1.37,-2.14,24.47,91.2475,20.31,3.19,2487,友立資,283656,290332,-2.3,52579,-40168,57206
2488,75246,56805,80564,-29.49,1027194,0.55,0.78,14.75,66.0749,2.03,1.09,2488,漢平,709306,722125,-1.78,1663,7538,59452
2489,-431132,478629,-514869,,4363167,1.19,-1.24,14.88,46.2206,1.39,0.93,2489,瑞軒,12497421,3986209,213.52,565202,-83737,-44045
2491,26678,-95641,-102860,,2707303,-0.35,-0.38,8.04,54.538,0.65,0.35,2491,訊碟,351723,344133,2.21,-102084,-128879,7511
2492,-18844,653976,125048,422.98,5878319,1.18,0.31,25.72,82.6693,1.84,0.74,2492,華新科,3875978,2853957,35.81,365419,148892,306988
2493,21451,90517,73627,22.94,1172436,0.77,0.68,16.42,64.9839,2.52,1.44,2493,揚博,1304359,1498679,-12.97,96762,96522,26673
2494,-34946,-57654,-174214,,314929,-1.83,-18.38,8.44,24.533,1.34,0.81,2494,突破,709427,430334,64.85,-58316,-139268,662
2495,-146,403051,529363,-23.86,2327259,1.94,3.09,15.87,59.4549,2.44,1.03,2495,普安,1630213,1383821,17.81,596260,522687,-225112
2496,10205,-45513,-82297,,428010,-1.06,-1.92,1.67,13.6578,0.28,0.1,2496,卓越,59393,52668,12.77,-40710,-92502,-4803
2497,-55964,-25747,-44587,,957780,-0.27,-0.47,10.3,70.5814,1.7,0.42,2497,怡利電,349997,396105,-11.64,11776,-9388,-52519
2498,-373516,11130221,4056231,174.4,4364192,25.5,11.54,80.35,53.5026,2.02,1.77,2498,宏達電,50004455,28687972,74.3,11968907,4547105,-76615
2499,15169,107861,103748,3.96,1856045,0.63,0.77,16.87,55.4689,1.26,0.5,2499,東貝,1140679,1029258,10.83,65640,116218,48245
3002,42339,128364,64493,99.04,915000,1.62,0.82,13.58,62.9578,1.63,0.93,3002,歐格,530128,341182,55.38,88337,38675,81922
3003,10127,112235,83239,34.83,964125,1.25,0.93,16,66.752,2.04,0.73,3003,健和興,784820,612471,28.14,131972,89924,17817
3004,-130190,-63449,-154106,,1638816,-0.39,-1.23,1.15,11.3308,0.42,0.11,3004,宏達科,336622,352667,-4.55,-2503,-476,-58205
3005,105517,113068,271269,-58.32,3198633,0.37,1.04,18.27,47.6624,1.81,1.26,3005,神基,16971299,16655428,1.9,-27308,210735,150857
3006,219590,22004,-274542,,2166654,0.1,-1.32,26.31,73.151,3.45,2.55,3006,晶豪科,2855705,2537837,12.53,28075,-415805,7258
3007,530562,552563,604048,-8.52,2652048,2.26,2.82,34.41,65.1986,1.53,1.22,3007,綠點,2166424,1518415,42.68,-92264,94636,637976
3008,167755,1616814,343916,370.12,1213272,13.33,3,60.02,73.2144,1,0.69,3008,大立光,2667773,1112280,139.85,812488,129642,1008963
3009,-87585,4518925,-3671316,,73593831,0.82,-0.82,23.78,54.6471,1.32,0.66,3009,奇美電,83659180,57392608,45.77,7697735,-3669637,-2184366
3010,364436,810551,643283,26,2093549,3.87,3.22,25.36,53.4944,1.4,1.01,3010,華立,6448051,5367982,20.12,499358,416545,486932
3011,17773,16369,62905,-73.98,1154572,0.15,0.58,14.2,76.3555,2.22,1.78,3011,今皓,540282,677349,-20.24,14073,76206,12283
3012,-507586,-6117912,-8394362,,51682663,-1.18,-2.05,11.29,34.8073,0.89,0.67,3012,廣輝,36015346,25582810,40.78,-2653904,-8009949,-3460987
3013,-43580,30048,6272,379.08,1478892,0.2,0.05,12.17,42.4334,1.58,1.54,3013,晟銘電,2123219,2047925,3.68,100177,54089,-56413
3014,-30979,86971,57867,50.29,1103610,0.79,0.57,12.68,72.9331,2.94,1.71,3014,聯陽,755364,733761,2.94,79118,89222,4530
3015,61835,160046,201034,-20.39,1462704,1.2,1.61,18.99,39.5844,1.24,0.96,3015,全漢,4576645,4225131,8.32,116709,166698,57911
3016,-1562,76162,8765,768.93,659739,1.16,0.14,12.81,66.3352,2.52,1.43,3016,嘉晶,369363,235253,57.01,76619,10327,2978
3017,82381,-356868,26826,,2211121,-1.61,0.13,14.39,40.2612,1.6,0.95,3017,奇鋐,4778427,4396926,8.68,-64508,-51679,-315212
3018,-1655,56617,24669,129.51,648690,0.87,0.38,12.6,46.3905,1.28,0.49,3018,同開,1054104,1332936,-20.92,55877,36699,16454
3019,886954,717420,1091124,-34.25,2470015,3.14,5.44,54.71,73.4925,1.09,1.05,3019,亞光,1946356,3008195,-35.3,-22350,195883,770589
3020,-72612,-420255,24167,,1315247,-3.24,0.19,12.34,20.699,1.18,0.89,3020,奇普仕,9771653,7383042,32.35,-434228,128158,-174603
3021,-262396,-44296,-135902,,245023,-1.81,-11.86,3.78,13.2717,0.71,0.3,3021,衛道,83901,121411,-30.9,-36961,-42041,-7713
3022,125592,245051,354211,-30.82,1672000,1.56,2.27,17.31,81.3954,2.88,1.59,3022,威達電,1197679,1619016,-26.02,233315,244445,65221
3023,132680,340187,246277,38.13,1576462,2.2,1.91,18.14,53.5933,1.63,1.25,3023,信邦,1947776,1549781,25.68,225268,160700,180423
3024,207556,75911,225991,-66.41,3738634,0.21,0.72,15.9,75.0786,1.86,1.03,3024,憶聲,2402001,3943998,-39.1,14595,97772,85528
3025,-11496,12901,-10449,,712011,0.18,-0.16,10.69,62.281,2.19,1.29,3025,星通,248022,193569,28.13,21106,1047,-6134
3026,-26886,561774,424912,32.21,2404810,2.37,2.17,27.07,63.0169,2.27,1.35,3026,禾伸堂,5762857,5675437,1.54,723221,576285,-28405
3027,1377,65451,21254,207.95,978153,0.69,0.23,15.65,70.5972,1.72,0.85,3027,盛達,831845,519546,60.11,57318,12687,13589
3028,-71383,235972,146005,61.62,2102026,1.28,0.93,18.54,42.5663,1.66,1.14,3028,增你強,9947789,7656103,29.93,349447,258660,-42552
3029,452,5913,12466,-52.57,876111,0.07,0.14,13.92,61.1529,1.94,0.88,3029,零壹,1237320,1224627,1.04,1555,6199,-527
3030,2639,303677,31853,853.37,1276600,2.78,0.29,16.98,73.4879,2.4,1.44,3030,德律,932605,486216,91.81,328961,28791,-14925
3031,-8398,160019,112584,42.13,1450000,1.1,0.9,15.74,73.5655,2.49,1.6,3031,佰鴻,1348291,1104479,22.07,162244,154894,37763
3032,65563,52716,84071,-37.3,933196,0.57,0.95,14.59,63.8199,1.22,1.09,3032,偉訓,1099554,1141349,-3.66,10169,19979,49013
3033,-18018,241760,100776,139.9,1723213,1.57,0.76,16.47,43.5813,1.49,0.91,3033,威健,7073442,6087297,16.2,243780,149511,51816
3034,-81581,2773147,2273962,21.95,5201817,6.01,4.94,23.55,50.4536,1.74,1.46,3034,聯詠,14602890,11242424,29.89,2898500,2343323,-43268
3035,-9550,715952,697553,2.64,3178329,2.53,2.46,16.77,63.9544,1.37,1.17,3035,智原,2755601,2838246,-2.91,681533,697118,34419
3036,-49436,276881,86848,218.81,1682526,1.8,0.55,23.05,34.0489,1.7,0.58,3036,文曄,13314772,11707911,13.72,315279,153633,24103
3037,10826,2146367,862130,148.96,10176238,2.23,0.93,21.87,62.8872,1.09,0.76,3037,欣興,12656621,9108412,38.96,2270760,918637,261166
3038,9653,139091,216551,-35.77,2202823,0.7,1.22,14.78,47.0868,1.78,0.97,3038,全台,2538057,1993427,27.32,209383,124584,-51783
3040,-149521,12375,-174040,,1297399,0.1,-1.41,18.39,82.2578,1.13,0.56,3040,遠見,204077,253359,-19.45,-5974,-29272,19249
3041,157247,367299,144148,154.81,2539420,1.54,0.72,14.98,78.2229,4.36,1.15,3041,揚智,1700834,1932087,-11.97,146793,10201,235567
3042,20984,323897,181169,78.78,2037118,1.72,1.02,16.79,63.4646,1.75,1.15,3042,晶技,2188709,1558400,40.45,332195,204904,38092
3043,51194,120326,189632,-36.55,1131708,1.22,1.92,18.17,76.0701,3.7,2.21,3043,科風,1325692,1128140,17.51,130201,156513,3189
3044,516398,1413820,775105,82.4,3651648,3.87,2.23,24.51,58.6591,1.06,0.9,3044,健鼎,5530653,5359290,3.2,347210,347007,1245493
3045,875757,7750031,8232276,-5.86,49787588,1.57,1.69,16.69,66.891,1.32,0.66,3045,台灣大,23754095,22971042,3.41,7433996,8562470,622989
3046,-335221,-164588,-604652,,2600150,-0.65,-2.4,5.5,32.2955,0.97,0.61,3046,建碁,2681445,5418880,-50.52,-119987,-253788,-69153
3047,-4214,40137,28484,40.91,639359,0.67,0.48,11.49,50.9665,1.5,0.87,3047,訊舟,1143856,881495,29.76,68109,33265,-20785
3048,-18440,72842,160754,-54.69,1611000,0.45,1,13.75,38.6971,1.84,1.05,3048,益登,8561426,9454402,-9.45,145569,222478,-49006
3049,239145,-1496818,54131,,9276939,-1.63,0.08,10.29,46.3208,0.89,0.44,3049,和鑫,3336502,2406901,38.62,-930850,-32580,-479997
3050,-21854,-186327,-139139,,2292726,-0.85,-0.62,17.68,69.4118,2.01,1.72,3050,鈺德,554973,692374,-19.84,-145179,-156785,-54741
3051,-1268859,200620,-362725,,5037178,0.4,-0.97,23.15,42.1795,1.92,0.79,3051,力特,11563651,10313088,12.13,1003596,978571,-835719
3052,-213498,6564,-173499,,1793422,0.04,-1.17,7.61,63.2577,1.9,0.77,3052,夆典,772998,1876801,-58.81,50614,13999,-41111
3053,-59249,-32064,-71727,,1019407,-0.35,-1.22,0.2,3.0233,0.02,0.01,3053,鼎營,6263,2301,172.19,-19154,-12478,-12558
3054,-107909,-30332,-142303,,761805,-0.45,-3.4,8.93,94.4923,15.42,13.28,3054,萬國,80392,173903,-53.77,-26061,-34061,-4271
3055,132913,350363,345994,1.26,1823039,2.16,2.16,20.6,51.6653,1.54,1.18,3055,蔚華科,3016853,2792692,8.03,223942,315847,180929
3056,-21752,-68426,-71382,,326632,-2.09,-2.19,5.17,42.2259,1.13,0.77,3056,駿億,120678,140649,-14.2,-45117,-49234,-16463
3057,-78915,-29027,-854,,1355263,(<<<<<),(<<<<<),10.66,84.4306,5.55,2.94,3057,喬鼎,469987,686671,-31.56,93328,80360,-127614
3058,-58687,41909,-30310,,949078,0.47,-0.34,13.45,62.8431,1.22,1.14,3058,立德,1627949,1824439,-10.77,-17594,41102,58733
3059,58496,815919,225358,262.05,2439101,4.02,1.17,26.91,55.3824,2.38,1.84,3059,華晶科,5341747,4587816,16.43,311018,178862,565401
3060,56173,193971,191216,1.44,1032780,1.88,1.93,15.69,40.9941,0.99,0.74,3060,銘異,2689493,2459789,9.34,118770,174934,132928
3061,-35218,-101409,-99156,,1772037,-0.73,-0.89,16.04,72.3647,4.35,2.74,3061,璨圓,428140,374335,14.37,20258,-63708,-122268
3062,-171870,248397,252648,-1.68,2931278,0.92,0.98,14.6,60.1121,1.71,1.51,3062,建漢,6080789,7091971,-14.26,512285,522636,-210628
3063,17042,413154,85052,385.77,3196231,1.4,0.33,17.1,73.9482,1.13,0.97,3063,飛信,2840118,2025149,40.24,409115,59920,5588
3142,-194776,-936089,-608786,,2336396,-4.1,-2.61,4.93,13.1592,0.27,0.18,3142,遠茂,1526752,2043489,-25.29,-639875,-414010,-216700
3189,54792,2008124,667286,200.94,3890000,6.72,2.57,39.32,79.5069,3.14,2.69,3189,景碩,6004224,2539413,136.44,2013904,612494,50655
3214,31200,-566799,-195945,,3679589,-1.58,-0.63,10.69,57.5715,2.36,1.37,3214,元砷,1219893,897559,35.91,-503796,-170488,-76266
3231,-128651,2819012,868493,224.59,12723568,2.42,0.9,22.28,49.5448,1.53,1.16,3231,緯創,98338571,57549346,70.88,3618100,997240,-414478
3271,-20689,-129171,101799,,876780,-1.77,1.64,13.84,50.2952,1.08,0.59,3271,其樂達,756996,1119777,-32.4,-144930,101388,-36459
3311,283053,534888,426973,25.27,1348300,4.71,3.76,24.73,54.9353,1.86,1.43,3311,閎暉,1794099,1141391,57.19,258401,120386,392506
3356,-4277,248489,175865,41.3,481252,5.16,3.65,17.45,61.0919,2.49,2.28,3356,奇偶,552953,455693,21.34,263650,201435,9948
3367,662305,1243579,1363854,-8.82,4359000,2.85,3.36,31.33,45.1707,1.38,1.11,3367,英華達,42843217,47905153,-10.57,534909,970937,950954
3380,-57358,355580,306882,15.87,3333463,1.07,1.08,16.94,41.283,1.65,1.24,3380,明泰,9904928,7640117,29.64,518112,426621,-77622
3406,368782,274271,409520,-33.03,757813,3.62,6.03,61.43,79.7832,3.54,3.35,3406,玉晶光,684085,745806,-8.28,224420,78141,58126
3450,-930,109065,107253,1.69,1033498,1.28,1.33,16.67,77.0564,2.36,1.5,3450,聯鈞,842461,777325,8.38,129838,108780,9785
3474,495347,6615651,2916034,126.87,31109540,2.42,1.16,22.46,62.8882,2.08,1.81,3474,華亞科,18928452,9574688,97.69,6899239,2566212,180153
3701,852,-1466297,-1287774,,9614943,-2.89,-2.6,2.13,37.5259,0.16,0.09,3701,大眾控,19922,19991,-0.35,-1409273,-1283037,-57083
3702,0,537588,0,,6932020,0.78,(<<<<<),16.68,97.7041,1.05,0.09,3702,大聯大,565813,0,,538437,0,-824
4904,2269787,6643313,7803337,-14.87,38726630,1.72,2.02,17.4,70.8725,0.66,0.36,4904,遠傳,21601985,21337311,1.24,4631055,6236876,2708241
4906,28303,413216,214362,92.77,2083229,2.24,1.29,31.57,60.831,1.78,0.92,4906,正文,5982166,4553391,31.38,344729,206059,136643
5203,5879,411574,316749,29.94,1022865,4.22,3.28,37.33,82.1829,4.95,1.66,5203,訊連,945956,774183,22.19,427660,353959,27448
5305,409224,597238,362270,64.86,4333801,1.51,1.02,17.25,55.12,1.02,0.82,5305,敦南,5608657,4125345,35.96,140579,-40272,476326
5434,29346,299822,227780,31.63,1230186,2.44,2.09,27.84,52.3824,1.35,0.77,5434,崇越,3994236,3528806,13.19,371000,284196,9587
5469,170194,460221,225941,103.69,2808068,1.64,0.93,24.53,73.968,1.21,1,5469,瀚宇博德,1980080,1348342,46.85,55386,57032,410465
5471,8869,331010,273361,21.09,1507317,2.35,1.94,15.87,68.9254,2.5,1.31,5471,松翰,1304963,941621,38.59,340032,225927,-21192
5484,15250,83452,146578,-43.07,1035507,0.88,1.54,14.63,68.1635,2.27,1.21,5484,慧友,762403,795193,-4.12,112080,139928,-23153
6112,-28578,29437,11330,159.81,632000,(<<<<<),(<<<<<),24.34,71.4182,2.16,1.04,6112,聚碩,975771,1073511,-9.1,15908,39893,15423
6115,73420,275417,107599,155.97,1059200,3.01,1.2,21.2,61.0726,1.36,1.14,6115,鎰勝,1799846,1433451,25.56,141403,44822,173114
6116,-279610,-2827976,-7407868,,60526749,-0.47,-1.29,9.04,49.4761,0.8,0.49,6116,彩晶,29625797,27320868,8.44,-1425659,-7128258,-1411537
6117,15983,25533,25241,1.16,900000,0.28,0.28,21.5,66.9937,1.34,0.63,6117,迎廣,1198854,1100835,8.9,33291,19922,107
6119,17166,70669,90654,-22.05,1124881,0.65,0.84,16.05,39.3451,1.37,0.87,6119,大傳,3467606,3054174,13.54,93795,107137,15885
6128,-55806,148593,8781,+++++,773000,1.92,0.11,16.43,79.5563,2.71,2.19,6128,上福,731029,547084,33.62,200133,81029,-3820
6131,17234,180564,202383,-10.78,913289,2.42,2.74,18.74,60.4433,1.6,1.09,6131,悠克,1041047,987585,5.41,195732,199924,-5499
6133,-17935,115374,24648,368.09,933596,1.3,0.31,16.45,75.785,2.03,1.42,6133,金橋,651572,673825,-3.3,72022,51634,81158
6136,39790,91536,94094,-2.72,1070913,0.86,0.87,15.96,92.5017,9.17,3.62,6136,富爾特,1158044,985485,17.51,122803,83733,-1095
6139,939,263948,451001,-41.48,1704639,1.71,3.3,30.26,63.0641,2.69,1.55,6139,亞翔,1724780,4993577,-65.46,270174,681573,73317
6141,61821,192442,109173,76.27,1266241,1.97,1.54,18.53,62.523,0.91,0.78,6141,柏承,827374,889948,-7.03,150775,77767,94937
6142,-14204,110242,330474,-66.64,1685483,0.65,2.18,16.73,48.5259,1.44,0.94,6142,友勁,4475300,5098155,-12.22,124199,435049,-13957
6145,-306495,-34497,-255802,,1952325,-0.18,-1.76,15.97,57.5896,2.17,1.17,6145,勁永,9442999,7809475,20.92,-113031,76663,69438
6165,-1902,-7654,25171,,932230,-0.09,0.27,14.75,79.5963,3.29,2.92,6165,捷泰,398423,418618,-4.82,23167,31958,-10297
6166,-18798,170595,100600,69.58,938460,1.86,1.16,18.03,66.8163,2.25,1.42,6166,凌華,1043455,673710,54.88,225641,116809,-30150
6168,-68875,120395,11706,928.49,1502427,0.89,0.09,16.72,77.5607,2.84,1.36,6168,宏齊,1197938,897443,33.48,154414,96844,-12220
6172,-11844,-52451,43318,,779053,-0.71,0.59,13.97,51.777,2.06,1.22,6172,互億,1197295,2047232,-41.52,1972,71889,-53558
6189,-13448,154090,163766,-5.91,1186349,1.52,2.08,17.48,32.1485,1.52,0.87,6189,豐藝,11189425,7796752,43.51,230813,235014,-27041
6192,-10071,159581,104887,52.15,785494,2.03,1.34,19.95,49.3547,1.61,1.05,6192,巨路,2231105,1868906,19.38,187517,144328,21810
6196,-16224,177389,220713,-19.63,1482404,1.21,1.5,26.53,40.2445,1.59,0.86,6196,帆宣,4994326,4937034,1.16,195985,278044,29970
6197,60312,200644,66528,201.59,1013308,2.02,0.69,18.93,70.7948,1.43,1.27,6197,佳必琪,1805460,1387774,30.1,146462,-4408,92713
6202,6558,518657,340559,52.3,2132422,2.5,1.75,14.67,64.3714,2.37,0.98,6202,盛群,1946145,1647356,18.14,517846,349640,20838
6206,-3339,164516,94966,73.24,617484,3.19,2.2,22.81,73.6024,2.69,2.03,6206,飛捷,876444,669501,30.91,166331,101862,7799
6209,191236,220777,270974,-18.52,1197507,2.07,2.58,29.96,56.5966,1.86,1.81,6209,今國光,1124893,993904,13.18,201174,102466,91057
6216,-14963,58490,68571,-14.7,700207,0.93,1.1,14.71,86.4832,6.63,2.28,6216,居易,397602,385938,3.02,61935,87244,-1445
6225,-132450,-49408,-315393,,2136970,-0.24,-1.89,6.51,44.6931,1.4,0.61,6225,天瀚,1154494,1504171,-23.25,-106350,-182943,57953
6235,-29443,70588,74200,-4.87,2368875,0.31,0.36,18.31,88.6779,4.76,2.79,6235,華孚,639747,890816,-28.18,-4023,105485,92060
6239,-13643,2087086,1696311,23.04,4710000,5.21,4.25,26.93,42.3545,0.89,0.78,6239,力成,7396111,5175840,42.9,2258614,1749954,-60680
6257,-2823,205456,57015,260.35,2592181,1.06,0.35,16.39,60.2848,1.2,0.92,6257,矽格,1298518,891512,45.65,217284,71259,5592
6269,-113090,-67162,-199314,,1184688,-0.57,-1.85,10.62,50.1514,2.49,1.16,6269,台郡,894137,971989,-8.01,-66438,-83742,-2051
6277,25286,387436,262307,47.7,962298,4.47,3.05,24.71,68.0404,1.91,1.28,6277,宏正,1411204,1209705,16.66,411746,306237,23123
6280,-17366,90526,122093,-25.85,679637,1.63,2.22,17.02,76.7542,3.83,3.05,6280,崇貿,593787,606554,-2.1,103781,151309,-11855
6281,17371,312740,311221,0.49,1282742,2.47,3.01,17.22,46.6505,1.74,0.2,6281,全國電,6711725,7100707,-5.48,370598,402625,24506
6282,188287,-439867,260840,,4763340,-0.95,0.57,12.99,47.9877,1.42,0.64,6282,康舒,5801398,5923670,-2.06,62179,99299,-508783
6285,-137204,409209,191383,113.82,1624789,2.98,1.64,32.51,58.214,1.86,1.08,6285,啟碁,7561402,7229171,4.6,489522,333114,-60581
6286,-5686,505277,167916,200.91,1002150,5.04,1.7,23.27,72.2994,3,1.16,6286,立錡,1827865,1068011,71.15,520153,173291,-14373
6289,15842,186193,29650,527.97,1956974,1.08,0.19,16.82,76.7654,2.23,1.52,6289,華上,1625432,1169263,39.01,176136,10449,24287
8008,1720414,1042081,1635141,-36.27,11640851,1.46,2.29,26.34,55.5453,1.69,1.08,8008,建興電,19950192,25423846,-21.53,-122159,74558,1055315
8016,-19333,367654,228470,60.92,882595,4.19,2.88,28.41,61.9731,2.33,1.68,8016,矽創,2157420,1566517,37.72,390106,261838,-3443
8046,83150,5195232,961238,440.47,6003412,9.29,1.86,57.86,76.1081,3.75,2.54,8046,南電,17512772,9884188,77.18,5513392,897066,286943
8072,8125,474712,393330,20.69,827747,6.73,5.59,39.16,75.0631,3.91,2.97,8072,陞泰,1946500,1574076,23.66,562614,463492,20671
8078,20593,2718492,1481090,83.55,5230000,5.2,3.9,22.01,38.3273,1.44,1.09,8078,華寶,35639373,17469756,104.01,2369572,1467332,671225
8101,-751330,438608,-641375,,3522961,1.42,-1.83,14.41,48.6993,1.62,1.3,8101,華冠,15904920,8834650,80.03,501425,109955,-10178
8249,90778,236786,246936,-4.11,1230276,1.93,2.23,25.6,59.4459,2.03,1.58,8249,菱光,2622421,2251244,16.49,183510,228600,34478
9912,86056,-11786,22919,,884000,-0.13,0.26,5.02,34.285,1.15,0.71,9912,偉聯,1887495,1830451,3.12,31296,-48055,-42470
