stock,90年1-6月,稅後純益,90年1-6月,增減,期末股本,稅後純益,90年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-6月,增減,營業利益,90年1-6月,營業外
2418,89046,543940,479507,13.44,4282486,1.27,1.63,16.2491,57.4805,1.57,0.83,2418,雅新,4179531,3456661,20.91,621595,470249,48138
2419,-52341,-53172,27472,,1213010,-0.44,0.25,13.7276,41.605,1.64,1.17,2419,仲琦,1167352,1295815,-9.91,-30703,84203,-34711
2420,9265,87979,37662,133.6,972244,0.9,0.41,13.4694,63.1306,1.46,0.81,2420,新巨,852241,673372,26.56,111374,38999,-7535
2421,40932,49478,146514,-66.23,1611187,0.31,1.1,15.1403,67.0913,2.03,1.19,2421,建準,1517722,1400553,8.37,81772,134434,-31451
2422,-3568,104246,-129168,,2832579,0.37,-0.46,12.7263,49.4277,2.74,1.7,2422,國聯,1107459,708040,56.41,94214,-101142,-33037
2423,33384,41358,75404,-45.15,834272,0.5,0.98,12.8616,75.9524,1.8,1.12,2423,固緯,474232,514421,-7.81,23327,43120,8031
2424,938,-51370,26119,,936626,-0.55,0.29,9.7095,69.106,1.55,1.36,2424,隴華,786662,612661,28.4,4049,27846,-72793
2425,37766,-243785,73485,,1351331,-1.8,0.63,11.627,50.818,1.62,0.77,2425,承啟,2311170,2645659,-12.64,-3482,45582,-276387
2426,17818,29432,55604,-47.07,1287014,0.23,0.48,11.5307,49.0058,1.8,0.9,2426,鼎元,785431,674925,16.37,31272,30896,-1182
2427,17348,61691,129768,-52.46,1895357,0.33,0.83,16.0814,72.1475,2.56,0.87,2427,三商電,1463613,2128243,-31.23,88239,144404,-7133
2428,14723,50779,63059,-19.47,757079,0.67,0.91,14.8659,81.7985,3.52,2.61,2428,興勤,334670,276164,21.19,75131,64693,-5068
2429,-49775,-135091,-18168,,827385,-1.63,-0.22,11.0598,51.8664,1.19,0.6,2429,永兆,226876,538112,-57.84,-73895,21087,-86739
2430,194413,375070,201585,86.06,2122900,1.77,0.95,21.8708,49.0286,1.25,0.51,2430,燦坤,6411407,4100908,56.34,405903,35368,123594
2431,-21077,50597,7106,612.03,1139851,0.44,0.07,14.6155,77.3517,2.61,2.05,2431,聯昌,835631,918470,-9.02,59924,23039,-3287
2432,-33284,324,54478,-99.41,1498000,<<<<<,0.36,17.3034,82.116,1.21,0.88,2432,倚天,457811,545132,-16.02,96464,114819,-73285
2433,24706,8280,18704,-55.73,1805502,0.05,0.1,9.6359,65.1308,0.85,0.59,2433,互盛電,587435,892512,-34.18,44078,7694,-18908
2434,-13126,8295,23300,-64.4,773841,0.11,0.36,10.9262,57.4904,9.9,5.5,2434,統懋,278910,262096,6.42,16239,46676,-6234
2435,-32333,-79592,-149664,,1678800,-0.47,-0.89,9.2944,33.8347,0.77,0.42,2435,台路,1193579,1276447,-6.49,-30518,-117873,-49074
2436,85074,176211,211855,-16.82,1896000,0.93,1.31,13.2358,87.2331,5.14,4.63,2436,偉詮電,677427,610257,11.01,146449,125717,17786
2437,44467,25754,191876,-86.58,1613722,0.16,1.53,20.0551,90.3499,9.86,8.76,2437,旺詮,482599,604053,-20.11,31259,196095,-277
2438,-103865,-198407,-77618,,2406325,-0.82,-0.32,13.8409,53.0693,0.91,0.6,2438,英誌,2675573,2820766,-5.15,129567,43351,-299808
2439,73115,68421,97594,-29.89,997580,0.69,1.02,18.3321,69.0801,1.93,1.77,2439,美律,368478,353577,4.21,58070,45818,23977
2440,-6867,31411,71338,-55.97,1577580,0.2,0.57,12.66,51.7669,1.41,0.58,2440,太空梭,1334973,1097445,21.64,60631,80915,15850
2441,-54632,286945,156632,83.2,2373820,1.21,0.7,14.7699,57.9072,1.6,1.32,2441,超豐,2192905,1639719,33.74,390253,207456,-52174
2442,-139158,35703,-124451,,1774600,0.2,-0.82,19.0473,55.7189,1.85,1.7,2442,美齊,6431725,4611214,39.48,-35914,37916,53071
2443,135532,-206260,-134469,,3887049,-0.53,-0.44,12.5489,64.2084,0.94,0.46,2443,利碟,1644644,1493308,10.13,-79549,-270088,-118711
2444,14535,92148,183085,-49.67,1143600,0.81,1.95,15.2205,63.4874,1.79,0.86,2444,友旺,1915599,1472363,30.1,117597,199050,-2781
2445,-7165,-139869,-6438,,753450,-1.86,-0.09,6.3962,44.3142,1.55,0.36,2445,南方,328924,585940,-43.86,-90226,-2560,-55518
2446,13435,-235284,116492,,3868925,-0.61,0.3,13.1305,67.2221,2.08,1.75,2446,全懋,1266270,1048004,20.83,-148350,123284,-86934
2447,3610,78321,113486,-30.99,800000,0.98,1.75,12.2746,36.4671,0.97,0.87,2447,鼎新,1310537,934155,40.29,109190,118097,-24089
2448,41212,75783,-2798,,841500,0.9,-0.03,18.9292,50.8083,1.64,0.83,2448,晶元,652350,269938,141.67,100491,-48975,-25349
2449,-42692,-338854,187711,,4478797,-0.76,0.43,18.4439,43.5529,1.17,1.06,2449,京元電,2345444,2249744,4.25,-380717,38765,-186254
2450,-93501,218408,218679,-0.12,1871481,1.17,1.35,11.8073,64.6192,3.14,1.84,2450,神腦,5786972,5777100,0.17,293135,398184,-8280
2451,18673,647382,271034,138.86,2006000,3.23,1.63,15.776,78.808,3.58,2.69,2451,創見,3127136,2467719,26.72,803334,329144,54003
2452,37606,135664,134472,0.89,1134000,1.2,1.39,16.8022,88.2413,4.25,2.6,2452,乾坤,664885,586698,13.33,110937,107836,39370
2453,9838,-13057,10488,,942014,-0.14,0.12,16.2009,72.7856,3,1.65,2453,凌群,735385,1354444,-45.71,-39840,4380,9472
2454,418018,5879966,2115784,177.91,4604653,12.77,6.7,37.8705,69.7244,2.86,2.39,2454,聯發科,13745947,5239268,162.36,6345141,1817766,54300
2455,24579,-121429,125860,,779000,-1.56,1.62,16.6228,64.2457,1.95,1.33,2455,全新,157140,427032,-63.2,-132040,95945,-9931
2456,60440,60239,122550,-50.85,1016800,0.59,1.36,11.8726,51.9639,3.28,2.48,2456,奇力新,424259,456241,-7.01,43224,55603,20837
2457,143753,222244,264082,-15.84,2355400,0.94,1.35,15.5527,50.4704,0.96,0.59,2457,飛宏,3199311,2884148,10.93,134448,187331,137796
2458,-64871,341588,405800,-15.82,3292391,1.04,1.38,11.3909,79.128,1.71,1.04,2458,義隆,2047135,1834727,11.58,406536,452131,-65552
2459,101830,113008,141307,-20.03,900000,1.26,1.84,16.3461,42.9652,1.82,1.71,2459,敦吉,1721747,1265216,36.08,74836,79618,71452
2460,-3724,60945,11917,411.41,528110,1.15,0.27,14.7976,49.713,2.13,1.4,2460,建通,585189,462700,26.47,87056,19810,-10123
2461,71630,103507,138878,-25.47,1089780,0.95,1.49,13.7288,65.5722,1.35,0.89,2461,光群雷,580904,481142,20.73,98722,63468,14042
2462,19570,2057,23745,-91.34,557471,0.04,0.43,12.1229,73.1272,2.78,2.64,2462,良得電,604993,474826,27.41,24212,7957,-14078
2463,14323,21436,49619,-56.8,619050,0.35,0.89,13.3322,62.242,2.79,1.73,2463,研揚,549161,487615,12.62,29442,36008,-5841
2464,10065,53120,53485,-0.68,786350,0.68,0.76,11.5318,50.6991,1.82,0.97,2464,盟立,940274,1030375,-8.74,78070,66774,-6290
2465,8014,93249,117074,-20.35,1192541,0.78,1.38,16.473,51.2354,2.24,1.29,2465,麗臺,2825772,2308716,22.4,125962,120244,-37371
2466,-16115,252,678,-62.83,537802,<<<<<,0.01,10.5134,51.1492,2.23,0.76,2466,冠西電,330906,278951,18.63,19859,16707,-18778
2467,48247,54212,93707,-42.15,704650,0.77,1.55,16.1384,74.1265,2.46,1.45,2467,志聖,523194,539698,-3.06,31769,44995,19080
2468,-3461,28853,13792,109.2,644019,0.45,0.23,13.1639,54.6122,2.75,1.93,2468,華經,906358,963455,-5.93,41727,23881,-3358
2469,78268,140761,70916,98.49,1324340,1.06,0.8,13.8696,76.0452,3.05,2.27,2469,力信,792639,603018,31.45,61109,8400,117066
2470,-70130,80204,89829,-10.71,1317915,0.61,0.74,15.8432,39.0424,2.37,1.31,2470,品佳,5057849,3590848,40.85,186765,181032,-62806
2471,17148,-42454,15835,,534189,-0.79,0.31,16.5163,85.5775,6.35,5.44,2471,資通,311326,327403,-4.91,-33439,-3561,-11754
2472,33088,91167,128572,-29.09,1184000,0.77,1.42,17.2644,61.3371,1.58,1.25,2472,立隆電,1178604,929381,26.82,158367,138553,-26496
2473,36665,191204,144816,32.03,885000,2.16,2.23,22.263,72.2671,2.28,2.09,2473,思源,322712,214724,50.29,177108,111651,20096
2474,23237,231390,138451,67.13,1020496,2.27,1.64,29.2843,70.0593,3.82,3.2,2474,可成,1091867,496228,120.03,295004,142453,-65050
2475,-529226,3373366,-920745,,45062011,0.75,-0.21,11.4448,52.5073,1.06,0.82,2475,華映,24559648,14801496,65.93,2913655,-1393849,698241
2476,121457,68259,147759,-53.8,1331000,0.51,1.21,15.0301,58.3101,6.72,6.28,2476,鉅祥,458780,424107,8.18,49497,46948,60074
2477,94600,282688,184882,52.9,1338700,2.11,1.81,16.5685,59.6546,1.55,1.47,2477,美隆電,1527893,635871,140.28,181481,145243,188367
2478,56580,105644,145948,-27.62,1138000,0.93,1.56,24.086,88.5546,5.99,3.28,2478,大毅,475730,388493,22.46,86799,92912,7833
2479,70483,26605,137103,-80.59,1803865,0.15,1.11,18.3714,49.5285,1.77,1.17,2479,和立,1491736,954523,56.28,-36496,68341,62310
2480,42303,443544,500865,-11.44,1835523,2.42,3.78,14.6747,58.1965,2.45,1.69,2480,敦陽科,2977433,2858104,4.18,515166,605617,42664
2481,-29409,63551,91459,-30.51,1138805,0.56,0.93,18.0724,46.9261,2.11,1.05,2481,強茂,1072151,793198,35.17,117488,120236,-34641
2482,14207,16048,45209,-64.5,522700,0.31,0.97,12.1443,81.1354,3,2,2482,連宇,262557,321259,-18.27,11343,42860,-2203
2483,37681,52484,87546,-40.05,840344,0.62,1.18,17.4317,90.8241,4.97,4.29,2483,百容,253070,278540,-9.14,66307,59480,7550
2484,13557,-21641,67090,,730300,-0.3,0.97,20.7853,74.1006,2.83,1.73,2484,希華,244396,374807,-34.79,5114,63798,-37939
2485,-22146,75489,80779,-6.55,1586577,0.48,0.67,14.4634,85.806,3.35,2.54,2485,兆赫,1049659,1103779,-4.9,108968,121600,-13179
2486,-19160,948,-4054,,660650,0.01,-0.07,11.8544,47.4099,0.73,0.49,2486,一詮,386312,328269,17.68,17104,19387,-11419
2487,11254,-5784,10813,,782884,-0.07,0.14,24.4903,93.604,21.6,20.64,2487,友立資,269122,270251,-0.42,26488,3559,-38062
2488,32329,96743,141048,-31.41,846000,1.14,2.02,18.0231,52.6844,1.21,0.95,2488,漢平,723288,942463,-23.26,76231,152727,44888
2489,163685,421799,354306,19.05,3045863,1.38,1.78,19.3013,50.4685,4.08,3.67,2489,瑞軒,6653736,4501477,47.81,365861,171798,33932
2490,-19735,10131,40817,-75.18,1364769,0.07,0.41,23.292,69.9301,1.9,1.19,2490,皇統,1047950,763581,37.24,72478,70094,-50191
2491,-306785,-258240,-260456,,2533452,-1.02,-1.03,32.1209,52.1034,1.28,0.94,2491,訊碟,1179165,1014134,16.27,54360,23516,-319847
2492,-137150,107700,-190646,,2629785,0.41,-0.72,27.2081,61.1649,0.77,0.4,2492,華新科,2197782,1821575,20.65,149675,-160496,-66475
2493,30507,12173,162565,-92.51,1012000,0.12,1.8,17.4577,69.6402,2.87,2.21,2493,揚博,832096,1295393,-35.76,22102,189106,-4726
2494,123632,-52649,233317,,1465063,-0.36,1.84,15.1237,62.3478,2.4,1.74,2494,突破,3411877,3322292,2.7,-6787,138801,-49446
2495,29965,100037,145105,-31.06,1086650,0.92,1.75,12.0932,87.4803,6.4,5.26,2495,普安,415996,372740,11.6,145726,147331,-34720
2496,17614,-92759,195711,,743300,-1.25,3.16,10.0055,72.2042,2.67,1.29,2496,卓越,153616,546921,-71.91,-36087,205580,-53678
2497,15359,79830,100294,-20.4,834430,0.96,1.43,11.7187,71.9604,2.06,1.33,2497,怡利電,527951,586349,-9.96,102000,108893,-3183
2498,-68497,382370,532512,-28.2,1627200,2.35,4.17,20.1835,41.5122,1.17,0.67,2498,宏達電,9304174,8481051,9.71,747152,665626,-346087
2499,16076,86289,62929,37.12,935418,0.92,0.82,17.4065,65.8189,1.83,1.33,2499,東貝,626661,486931,28.7,98400,68786,-5370
3001,-37983,29438,24887,18.29,663000,0.44,0.44,12.5257,47.6905,1.72,0.7,3001,協和,479138,755130,-36.55,67086,71917,-27869
3002,56723,44124,68666,-35.74,618000,0.71,1.34,11.6121,79.7357,3.2,3.01,3002,歐格,225407,238396,-5.45,19759,29539,38376
3003,-1093,95440,71473,33.53,653639,1.46,1.23,13.9369,77.0417,3.03,2.07,3003,健和興,496037,450749,10.05,113308,96463,12229
3004,-10593,-50220,54463,,699000,-0.72,0.78,22.3006,53.3319,1.84,1.16,3004,宏達科,398886,345548,15.44,18121,62754,-86069
3005,102179,484499,206976,134.08,2190266,2.21,1.07,15.4729,50.1439,1.84,1.24,3005,神基,11107191,7281278,52.54,283092,135766,246001
3006,470661,730546,589964,23.83,1375000,5.31,5.9,25.998,70.0441,3.43,2.93,3006,晶豪科,1680885,1578186,6.51,593084,194620,156219
3007,-8010,173431,70038,147.62,1214634,1.43,0.7,19.409,71.0279,2.05,1.59,3007,綠點,1290229,331797,288.86,118411,37475,63874
3008,188416,261152,222083,17.59,854805,3.06,7.4,34.6013,78.2385,3.65,3.42,3008,大立光,773836,432241,79.03,240440,105549,105825
3009,-49157,4025236,-1434174,,16981870,2.37,-0.89,15.5942,36.5493,0.83,0.52,3009,奇美電,21183178,6726310,214.93,4317719,-2041847,-67458
3010,59094,334901,261809,27.92,1365017,2.45,2.26,18.265,49.4261,1.64,1.21,3010,華立,3552222,3026806,17.36,369237,283133,67080
3011,19574,46353,18089,156.25,687455,0.67,0.29,13.0062,67.7001,1.79,1.33,3011,今皓,437274,280572,55.85,52696,2045,6645
3012,21117,772494,-83889,,20000000,0.39,-0.05,11.3213,52.9065,1.7,1,3012,廣輝,7362367,,,754944,-521220,-192231
3018,13133,56005,72456,-22.7,602505,0.93,1.4,14.6758,77.3834,3.71,3.35,3018,同開,563264,581006,-3.05,67497,83723,7700
3019,420040,340941,372130,-8.38,1231630,2.77,4.28,27.3033,47.5346,2.9,2.58,3019,亞光,1176111,912631,28.87,79884,62542,334019
3020,-4794,103281,38375,169.14,715169,1.44,0.8,18.7447,41.7903,1.48,1.11,3020,奇普仕,3850148,2177759,76.79,168840,55021,-15822
3021,20695,117833,222738,-47.1,957706,1.23,3.36,17.1725,48.0521,1.8,1.38,3021,衛道,2140349,2105104,1.67,171852,274586,-15367
3022,32126,160084,174556,-8.29,1090438,1.47,2.05,14.9706,86.3613,4.01,2.04,3022,威達電,1102505,854458,29.03,203998,189645,-22534
3023,36207,122484,101872,20.23,877986,1.4,1.66,16.0936,62.3469,2.18,1.59,3023,信邦,1129818,677810,66.69,180978,99974,-25499
3024,55536,215391,62787,243.05,1584432,1.36,0.43,14.0244,75.6802,2.5,1.4,3024,億聲,1957592,1061227,84.46,102879,15003,129250
3025,14922,2585,85550,-96.98,522000,0.05,2.18,13.68,70.9641,3.09,2.26,3025,星通,155064,265138,-41.52,11239,56751,-10294
3026,-19299,229604,171980,33.51,1125309,2.04,1.53,25.1217,55.7718,4.43,3.49,3026,禾伸堂,2287939,1656709,38.1,255392,210228,42223
3027,83064,92104,107497,-14.32,722340,1.28,1.89,16.7563,79.0814,3.22,2.32,3027,盛達,462517,319461,44.78,69353,39433,46251
3028,4387,102766,93308,10.14,921904,1.11,1.31,19.5836,50.0586,2.2,1.7,3028,增你強,2868444,2286195,25.47,126265,129658,21690
3029,-15776,16500,16372,0.78,600000,0.28,0.33,16.9722,53.6777,1.8,1.28,3029,零壹,1565990,1541319,1.6,32192,34302,-13921
3031,18476,84091,56329,49.29,720000,1.17,0.89,13.2947,79.9354,3.66,3.01,3031,佰鴻,588424,424330,38.67,116023,54337,-5072
3032,60738,83993,85401,-1.65,761846,1.1,1.44,14.9981,78.7843,2.38,2.01,3032,偉訓,909392,874626,3.97,38316,33106,45884
3033,27764,129565,134259,-3.5,1084000,1.2,1.71,16.1451,43.9269,1.6,0.81,3033,威健,4665821,3795800,22.92,127175,148084,36028
3034,152144,514326,462412,11.23,2888495,1.78,1.97,14.0275,75.5879,3.61,2.94,3034,聯詠,3144105,1974924,59.2,521543,277474,-13114
3035,-24896,333583,282695,18,1709907,1.95,2.23,14.3486,76.3858,3.01,2.51,3035,智原,1616248,1136311,42.24,441151,342509,-86655
3036,44110,117281,126650,-7.4,940778,1.25,1.18,22.8114,42.3618,2.27,1.34,3036,文曄,3860822,3207263,20.38,155630,102733,30327
3037,32570,428583,700832,-38.85,7086601,0.6,1.07,16.4319,56.8611,1.49,1.3,3037,欣興,5574680,5769088,-3.37,514022,654559,13000
3038,28692,-34829,62444,,1140000,-0.31,0.64,14.4557,73.2402,3.23,2.16,3038,全台,794644,714374,11.24,28834,38592,-51250
3039,-12712,61448,29353,109.34,633400,0.97,0.49,12.5793,43.3992,1.18,0.64,3039,宏傳,1199356,1414600,-15.22,28318,45664,34073
3040,337703,206035,378280,-45.53,1168000,1.76,4.14,15.2901,74.6961,1.67,0.86,3040,遠見,908700,688762,31.93,21038,47129,198532
3041,-217901,207199,-198811,,1415000,1.46,-1.4,18.1624,48.1775,0.82,0.45,3041,揚智,3184992,2031890,56.75,346956,14404,-147791
3042,-6548,50723,132712,-61.78,1376731,0.37,1.2,13.0726,67.1603,2.14,1.39,3042,晶技,873423,1057216,-17.38,51682,151084,-13881
3043,41251,104911,126652,-17.17,780435,1.34,2.73,12.9759,71.8616,3,2.44,3043,科風,829153,793587,4.48,137453,121923,-4871
3044,19261,195552,209758,-6.77,1679580,1.16,1.52,14.9804,50.0184,2.46,2.04,3044,健鼎,1951808,1899671,2.74,230281,211497,-16229
3045,131262,8878279,7851403,13.08,45026835,1.97,2.14,13.5099,52.4636,0.74,0.62,3045,台灣大,23575697,24486469,-3.72,8449385,8119680,365766
3046,164798,502653,451787,11.26,2486500,2.02,2.49,19.2269,57.14,1.94,1.73,3046,建碁,8903207,7308944,21.81,587674,350563,-7392
3047,14742,7477,27547,-72.86,378843,0.2,0.97,11.9779,39.9067,1.87,1.12,3047,訊舟,852449,613517,38.94,-895,19193,6568
25,-3210180,-9565327,-3953358,,183727911,-0.52,-0.21,9.9120183214841,41.7226705441034,1.33681575862812,0.263690943798192,25,營造建材類,60858229,64146144,-5.13,-4314393,-557442,-5087320
2501,115009,-222865,40494,,15709712,-0.14,0.02,12.0997,86.6014,6.78,1.53,2501,國建,1460513,1754187,-16.74,-292269,-37317,47665
2504,-415268,-99291,-476205,,11137800,-0.09,-0.43,10.9837,55.4713,1.16,0.5,2504,國產,4780695,3848360,24.23,1759,-43811,-79183
2505,221091,-409414,181171,,3000000,-1.36,0.31,8.9981,27.2322,1.31,0.03,2505,國揚,852894,1344261,-36.55,-108913,-62453,-300501
2506,509975,-4897671,445428,,12896569,-3.8,0.35,5.8728,19.2724,0.99,0.17,2506,太設,5460516,4471037,22.13,-2272127,-48547,-2625544
2509,-48859,-42034,-3903,,1977525,-0.21,-0.02,11.0512,48.8509,1.56,0.11,2509,全坤興,653348,317695,105.65,29187,45172,-64645
2511,-127362,-180118,-53458,,9216426,-0.2,-0.06,9.9727,50.0064,1.61,0.08,2511,太子,1563364,2360719,-33.78,-243591,48922,-14298
2512,-206671,-187949,-222030,,5984921,-0.31,-0.26,5.3555,52.2216,0.67,0.04,2512,寶建,417300,4317634,-90.33,-129960,14999,-57989
2513,1192928,381830,1079223,-64.62,7830435,0.49,1.38,10.9968,42.6521,1.16,0.12,2513,潤建,3009060,2664798,12.92,-205603,-106316,666039
2514,1231,-140678,-170932,,5807177,-0.24,-0.29,11.3103,68.4313,0.85,0.26,2514,龍邦,105007,513008,-79.53,-101643,-219788,-32310
2515,44544,10837,5015,116.09,13654389,<<<<<,<<<<<,11.9997,37.4284,1.39,1.12,2515,中工,5275694,6175764,-14.57,18340,-24257,36000
2516,151,-53190,-169301,,3547450,-0.15,-0.48,9.4921,40.1671,1.43,0.43,2516,新建,4758672,3042577,56.4,1526,-163531,-54790
2517,-733037,-864755,-1072711,,6634423,-1.3,-1.62,5.717,26.2277,0.81,0,2517,長谷,156119,663034,-76.45,-161954,-339674,-709640
2518,-1393596,-750220,-1706446,,12410065,-0.6,-1.38,4.7706,20.6648,0.82,0.02,2518,長億,692900,993930,-30.29,-551037,-315296,-199053
2520,46881,36645,170686,-78.53,4894037,0.07,0.34,13.978,52.2205,1.84,0.08,2520,冠德,2199872,2687711,-18.15,-110208,152137,146412
2523,38185,165031,264229,-37.54,4359000,0.38,0.61,12.0921,53.0597,1.8,0.59,2523,德寶,5019898,4634504,8.32,301538,325739,-53809
2524,-28988,97174,-97225,,1486626,0.65,-0.65,6.9129,32.4074,1.02,0.04,2524,京城,1443571,827744,74.4,75817,-67099,28893
2525,-367897,-704822,-399598,,7766720,-0.91,-0.51,4.6191,42.0071,1.25,0,2525,寶祥,28828,30064,-4.11,-40239,-31701,-664583
2526,21492,316223,372472,-15.1,8164147,0.39,0.46,16.7656,43.8169,1.27,0.29,2526,大陸,6688884,5026247,33.08,293399,350973,37270
2527,-367057,-273756,-452041,,4758090,-0.58,-0.88,10.9227,62.3989,1.42,0.02,2527,宏璟,163100,189638,-13.99,-107947,-92098,-154463
2528,-210839,-198714,-285511,,2457907,-0.81,-1.16,5.2992,27.5576,1.23,0.03,2528,皇普,168496,3098026,-94.56,-91638,-74672,-107076
2530,-327690,-529226,-202736,,4202286,-1.26,-0.48,13.5116,35.0552,1.28,0.01,2530,華建,745615,3094872,-75.91,-127602,126200,-408417
2531,-312762,-452327,-376278,,1252685,-3.61,-1.5,-2.2395,-6.4028,0.88,0.03,2531,三采,5393,341695,-98.42,-29069,-57256,-423258
2533,-360387,-121511,-512053,,1589513,-0.76,-3.22,5.4709,31.9973,1.13,0.19,2533,昱成,559928,285558,96.08,-317493,-150615,204612
2534,3731,-43499,-35613,,5561591,-0.08,-0.06,15.9488,41.8842,2.5,0.09,2534,宏盛,1212110,809175,49.8,-136214,-37653,74695
2535,-12419,2121,5034,-57.87,2705151,<<<<<,0.02,10.6476,57.0777,1.35,0.6,2535,達欣工,1305972,1976545,-33.93,44525,39034,-18239
2536,-167738,-48227,-170448,,3179559,-0.15,-0.54,16.7716,84.1402,5.39,0.19,2536,宏普,553029,611434,-9.55,-148004,-4775,71277
2537,-181955,-154164,-281018,,3211567,-0.48,-0.88,3.7595,37.8639,1.44,0.18,2537,春池,458482,468132,-2.06,-133959,-99054,-20196
2538,-10213,17779,4446,299.89,2653655,0.07,0.01,11.9265,29.4247,1.09,0.08,2538,基泰,687635,293012,134.68,79503,17259,-64563
2539,117190,-90119,103385,,1104857,-0.82,0.94,2.8461,14.301,0.98,0.12,2539,櫻建,63079,492324,-87.19,-46210,-13805,-44461
2540,-166829,-380213,-192143,,3800000,-1,-0.51,9.1973,32.7733,1.27,0.01,2540,林三號,42990,245592,-82.5,-228714,-25289,-151499
2542,-20875,-130642,-84745,,2640112,-0.49,-0.32,10.3927,52.2758,2.01,0.11,2542,宏巨,1092599,703691,55.27,-127381,-59825,-951
2543,-52371,14230,2885,393.24,867371,0.16,0.03,11.3993,26.2102,1.02,0.29,2543,皇昌,2035991,1270447,60.26,58125,63406,-37331
2544,15640,41469,198398,-79.1,2257511,0.18,1,11.88,76.4427,2.72,1.63,2544,昌益光電,1961581,1711947,14.58,35032,146806,-22051
2545,-3382,148980,-22240,,1317071,1.13,-0.17,13.1779,61.3425,1.94,0.17,2545,皇翔,1297856,219363,491.65,148461,-25658,921
2546,14083,5516,29910,-81.56,661063,0.08,0.45,11.8424,34.4004,1.26,0.81,2546,根基,1841571,1782866,3.29,4217,33827,4938
2547,-39924,125439,20331,516.98,1904500,0.66,0.1,13.3812,39.073,1.31,0.18,2547,日勝生,686972,306696,123.99,229319,60255,-74192
2548,3808,46804,110170,-57.52,1126000,0.42,1.06,12.8105,42.994,1.65,0.08,2548,華固,1408695,571857,146.34,76634,118319,-23000
26,-1693222,4556694,715814,536.58,147459890,0.31,0.05,13.871840606961,41.6035476304343,0.96077065867437,0.571577786563077,26,運輸類,131546041,130096942,1.11,4939622,2679455,-148001
2601,44390,1498,26577,-94.36,4416225,<<<<<,0.06,5.4814,74.3656,0.33,0.13,2601,益航,108019,121356,-10.99,-2386,-12718,3884
2603,423463,-377054,302863,,21047821,-0.18,0.15,16.5801,57.8363,1,0.42,2603,長榮,6866400,8849773,-22.41,-372622,279,-102681
2604,-60658,436118,22086,+++++,6270358,0.7,0.04,15.5985,53.2264,1.57,1.07,2604,立榮,11262388,11621612,-3.09,-154258,127776,700822
2605,190882,247983,219516,12.97,3302018,0.75,0.66,16.4693,79.5838,0.51,0.45,2605,新興,244361,331849,-26.36,-11931,42274,255196
2606,82373,17759,452802,-96.08,6217512,0.03,0.67,13.258,60.95,1.49,1.19,2606,裕民,1177515,1699286,-30.71,82510,394257,-69566
2607,-77783,120499,-36667,,5218926,0.23,-0.07,12.6367,63.9539,3.25,3.13,2607,榮運,1189322,1213309,-1.98,94653,60756,79332
2608,-63821,-133648,-92603,,5227035,-0.26,-0.18,11.3621,58.1654,0.92,0.86,2608,大榮,2082657,1993452,4.47,-48223,-9566,-85858
2609,241940,325042,214317,51.66,18343160,0.18,0.12,12.9166,52.6899,1.42,1.12,2609,陽明,21549766,23726620,-9.17,59492,106093,343086
2610,-581271,1335352,1099191,21.48,25426145,0.53,0.45,17.4924,28.0207,0.96,0.67,2610,華航,36118584,34065694,6.03,2660097,1677995,-1366349
2611,6225,41348,531,+++++,1701680,0.24,<<<<<,12.4264,67.7951,1.77,0.46,2611,志信,686615,528140,30.01,11113,-1823,42471
2612,93897,100209,104827,-4.41,2018682,0.5,0.52,10.7663,80.0991,1.06,1.01,2612,偉運,670989,629828,6.54,41746,18957,76575
2613,-41765,-117914,-46382,,890010,-1.32,-0.52,10.4245,23.5978,0.4,0.3,2613,中櫃,551758,614835,-10.26,-34466,-6484,-81291
2614,73735,-282799,293772,,8516908,-0.33,0.32,8.0367,43.4636,0.71,0.25,2614,遠森科,2533336,2701319,-6.22,-57473,232902,-230907
2615,16885,1689108,498976,238.51,13167360,1.28,0.38,12.7154,66.5445,1.02,0.46,2615,萬海,15026303,14469692,3.85,475781,489440,1375697
2616,-45375,46409,8153,469.23,700000,0.66,0.12,14.0548,53.1834,1.08,0.99,2616,山隆,1277130,1019386,25.28,57706,64484,6748
2617,88294,341593,168224,103.06,2946050,1.16,0.6,14.0564,70.7516,1.23,1.05,2617,台航,1072638,796891,34.6,174367,80569,209226
2618,-2084633,765191,-2520369,,22050000,0.35,-1.14,13.2163,27.2979,0.66,0.28,2618,長榮航,29128260,25713900,13.28,1963516,-585736,-1304386
27,-39616,338881,292090,16.02,14880578,0.23,0.2,14.3848256431975,65.4128705669353,1.04249242537128,0.930774874114168,27,觀光類,3648136,3772559,-3.3,551470,481226,-41089
2701,73067,66737,112823,-40.85,2280294,0.29,0.52,14.9767,75.3979,2.76,2.74,2701,萬企,132136,136054,-2.88,60710,69560,19924
2702,-10537,-12088,-20204,,637871,-0.19,-0.32,10.9534,53.0297,0.42,0.39,2702,華園,59416,61304,-3.08,-8143,-10049,-2734
2704,-190576,31371,-225221,,3583125,0.09,-0.63,15.8384,56.1981,0.25,0.17,2704,國賓,1044660,968416,7.87,100890,-34645,-64760
2705,-18029,-143520,-78325,,2646000,-0.54,-0.3,17.937,61.0669,0.45,0.17,2705,六福,1147508,1215722,-5.61,-141934,-86316,-3423
