stock,稅後純益,104年1-6月,增減,期末股本,稅後純益,104年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,104年1-6月,增減,公司,,營業收入,104年1-6月,增減,營業利益,104年1-6月,營業外,104年1-6月
1506,10586,10608,-0.21,1222557,0.09,0.09,10.37,46.9934952316033,3.51996185095312,2.09729214202069,17976,11014,63.21,1506,正道,826781,805704,2.62,29989,24408,-12013,-13394
1507,848765,942409,-9.94,4108200,2.08,2.31,27.98,38.696945715072,1.22177417131662,0.630992754857234,1242897,1269237,-2.08,1507,永大,10085174,11276152,-10.56,1202276,1228155,40621,41082
1512,-83666,-161578,,1818025,-0.46,-0.89,7.41,29.9422720884904,1.19247746285318,0.71969771092857,-45411,-146596,,1512,瑞利,1898393,1780518,6.62,18027,-82051,-63438,-64545
1513,285186,227925,25.12,4200000,0.69,0.55,17.46,48.1332554852323,1.59433071967412,0.729605853198017,362501,293396,23.55,1513,中興電,5864590,4549277,28.91,333558,224209,28943,69187
1514,97004,44064,120.14,2010670,0.49,0.22,13.42,51.0990701339879,1.59123553630033,1.17199810072748,110054,51749,112.67,1514,亞力,2079718,1728037,20.35,74913,38429,35141,13320
1515,21602,6357,239.81,1814735,0.12,0.04,12.54,41.8658072176503,1.0741200748298,0.818177084337814,28672,24416,17.43,1515,力山,1753274,1455387,20.47,31811,20705,-3139,3711
1517,21742,58509,-62.84,2278250,0.1,0.26,15,68.3481525374428,3.65434306642102,2.82661156501436,28898,110130,-73.76,1517,利奇,1450253,1792014,-19.07,-2204,86436,31102,23694
1519,133023,109298,21.71,2610585,0.51,0.42,12.02,42.3459686274362,1.66998452533948,0.964762041766023,153501,159236,-3.6,1519,華城,2975543,2366478,25.74,195125,188506,-41624,-29270
1521,270909,263523,2.8,762300,3.55,3.46,21.83,44.2867832467799,1.24743159324401,0.727750792953825,309162,315762,-2.09,1521,大億,2759629,2951442,-6.5,242488,282233,66674,33529
1522,500825,242603,106.44,3128979,1.61,0.78,18.87,30.5603468927556,1.08328060354686,0.453106190701681,721104,438342,64.51,1522,堤維西,8011844,7515626,6.6,597557,473421,123547,-35079
1524,106667,-290372,,1796852,0.59,-1.62,11.05,43.5309652122928,0.894404337928391,0.49860763406296,128703,-349633,,1524,耿鼎,1252450,1190368,5.22,169770,28249,-41067,-377882
1525,257747,176856,45.74,734001,3.72,2.55,49.75,78.5388052906803,1.22224382206682,0.387811615520349,283905,204208,39.03,1525,江申,590655,609276,-3.06,16843,20315,267062,183893
1526,49704,23811,108.74,500000,0.99,0.48,12.6,46.7652654479834,1.85586726311224,0.793604128968941,58526,32604,79.51,1526,日馳,459113,456072,0.67,72977,45147,-14451,-12543
1527,524536,76603,584.75,1379606,3.8,0.5,25.45,22.9880342113125,1.23962253474862,0.577940550499705,601373,157057,282.9,1527,鑽全,2116746,1696618,24.76,528710,339361,72663,-182304
1528,52288,8685,502.05,1800000,0.3,0.05,12.99,44.0976019934245,1.74186793224457,1.12305903844557,57278,10139,464.93,1528,恩德,1771076,1705186,3.86,50558,32156,6720,-22017
1529,4382,-34417,,2997089,0.01,-0.11,0.97,63.4530185084914,0.933164742162718,0.660797507709578,4276,-34417,,1529,樂士,134213,51452,160.85,2237,-9916,2039,-24501
1530,66830,75062,-10.97,965942,0.73,0.82,28.5,41.7545426430856,1.4461665741121,0.828307726568977,116303,113402,2.56,1530,亞崴,1710729,1881478,-9.08,136761,86249,-20458,27153
1531,44669,64932,-31.21,1931511,0.24,0.35,21.41,76.2750683555498,3.4261357656193,2.62025948970635,50228,90267,-44.36,1531,高林股,1200233,1309453,-8.34,56747,84146,-6519,6121
1532,319850,378345,-15.46,3852521,0.83,0.96,30.21,32.7375417076641,1.89974266212609,0.590382632270661,800884,780990,2.55,1532,勤美,6906018,8286200,-16.66,780062,769610,20822,11380
1533,38184,47193,-19.09,985475,0.4,0.5,23.29,52.7111246372256,1.93336970001809,1.18343293337186,66991,80789,-17.08,1533,車王電,1169736,1209624,-3.3,107887,100938,-40896,-20149
1535,137498,255863,-46.26,1237426,1.11,2.07,25.88,43.0809328514497,1.55004129152128,0.929485235859159,211977,307090,-30.97,1535,中宇,4350744,5032766,-13.55,173802,241769,38175,65321
1536,564026,442343,27.51,2349565,2.4,1.88,15.55,36.7341526428328,1.37083614782553,0.925756552305867,709967,545673,30.11,1536,和大,2878811,2531740,13.71,756592,600522,-46625,-54849
1537,428370,313188,36.78,817854,5.25,3.84,38.16,64.7710411875353,2.67555962743349,1.60335610094302,591286,440252,34.31,1537,廣隆,3347815,3453824,-3.07,592865,441282,-1579,-1030
1538,-3824,-161508,,831358,-0.05,-1.94,8.69,43.5704497035995,0.804876577129866,0.530751742789109,-3824,-161508,,1538,正峰新,334556,426349,-21.53,-17447,-33146,13623,-128362
1539,99987,80085,24.85,653700,1.53,1.23,15.5,32.7645608451307,1.29971817241403,0.600663494932512,136444,105120,29.8,1539,巨庭,1466781,1393925,5.23,172455,134505,-36011,-29385
1540,19508,50738,-61.55,854736,0.25,0.64,16.36,80.4671532846715,4.06112280559716,1.35673467460093,32618,63154,-48.35,1540,喬福,285213,508856,-43.95,44121,83285,-11503,-20131
1541,176650,73799,139.37,788000,2.24,0.94,14.12,43.9668903435307,1.30059297971001,0.902634563501254,216505,90453,139.36,1541,錩泰,1673054,1310411,27.67,233970,108626,-17465,-18173
1558,345378,309243,11.68,605526,5.71,5.11,67.35,64.4190448684354,2.28565857233203,1.94644187237118,482735,414758,16.39,1558,伸興,2822738,2879274,-1.96,479242,424732,3493,-9974
1560,225241,311124,-27.6,1410000,1.6,2.21,24.85,68.4661381946454,1.33300276903087,0.815992957929093,271374,376705,-27.96,1560,中砂,1938722,2070242,-6.35,268073,394080,3301,-17375
1568,78867,43641,80.72,1030865,0.77,0.42,14.29,47.4689334549709,1.88925877440522,1.13063307799133,119525,65525,82.41,1568,倉佑,1262775,1144886,10.3,129675,87450,-10150,-21925
1583,99987,211118,-52.64,1103634,1,2.1,37.46,31.9671091543165,1.55098966890087,0.83675613566497,257736,359822,-28.37,1583,程泰,3012261,3685550,-18.27,305815,375305,-48079,-15483
1589,626272,542149,15.52,1187824,5.28,5.1,82.76,62.427950392566,2.71585461213651,2.20561840132227,853863,753745,13.28,1589,永冠-KY,3911466,4050953,-3.44,761523,729742,92340,24003
1590,1043628,802039,30.12,1790250,5.83,4.48,57.25,45.0227000806348,1.00258879131758,0.776469340232645,1431718,1075597,33.11,1590,亞德客-KY,5196020,4307947,20.61,1313262,1065578,118456,10019
1592,249297,89530,178.45,1004333,2.52,0.89,30.99,42.7682119149894,1.12430518505782,0.496720375141772,329515,130036,153.4,1592,英瑞-KY,2959821,2584653,14.52,358826,154483,-29311,-24447
2049,540569,943555,-42.71,2746640,2.01,3.5,49.91,39.0355790829915,1.11861543373788,0.6088236027354,546447,1126731,-51.5,2049,上銀,7336792,7959794,-7.83,682088,1343476,-135641,-216745
2228,353445,253366,39.5,757255,4.68,3.53,44.16,75.4104194536881,3.09689605179652,2.20023056902806,482592,347419,38.91,2228,劍麟,2229248,1842018,21.02,454036,291217,28556,56202
2231,547196,507506,7.82,919855,6.55,6.09,27.88,44.1230669906805,1.87008128095529,1.52313562656897,667441,588770,13.36,2231,為升,1698895,1351908,25.67,702985,607747,-35544,-18977
