stock,95年1-6月,稅後純益,95年1-6月,增減(%),期末股本,稅後純益,95年1-6月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,95年1-6月,增減(%),營業利益,95年1-6月,營業外
2032,20405,225884,129495,74.43,1146953,2.46,1.41,19.47,47.6834,1.66,0.86,2032,新鋼,3579110,2125869,68.36,280835,145571,5387
2033,27544,13417,17658,-24.02,740317,0.18,0.24,11.74,57.9216,1.63,0.95,2033,佳大,651269,587915,10.78,28326,-3055,-8246
2034,94305,908677,380359,138.9,2698173,4.13,2.55,23.81,55.4711,2.4,0.76,2034,允強,13274287,5995319,121.41,1015268,362909,117373
11,2515681,7640732,3805708,100.77,48081257,1.59,0.85,18.58,68.8038230211257,1.40472748691336,0.690019032913913,11,橡膠類,28820998,25483893,13.09,3004522,2089664,5708337
2101,123794,1813199,697730,159.87,5208806,3.58,1.38,26.17,64.7874,0.88,0.27,2101,南港,3775722,4190605,-9.9,666137,506613,1280784
2102,129358,323554,336914,-3.97,3241654,1.05,1.1,23.18,81.5142,2.08,1.29,2102,泰豐,2502517,2266627,10.41,331016,307462,74843
2103,659690,1614186,985314,63.82,6499095,2.48,1.52,15.75,63.0795,1.12,0.6,2103,臺橡,6422307,5612171,14.44,637728,602340,1220693
2104,80026,435759,144150,202.3,4412241,1.01,0.34,27.25,78.4394,1.25,0.67,2104,中橡,2051935,1612659,27.24,335939,206269,256339
2105,1117226,2523129,1169890,115.67,13030174,1.94,0.9,18.88,64.7552,1.04,0.55,2105,正新,7827486,6559537,19.33,643606,335422,2187819
2106,235144,383894,222849,72.27,4595580,0.83,0.51,15.15,64.1465,2.27,1.49,2106,建大,2171949,1950229,11.37,52574,4850,396662
2107,51145,91847,86932,5.65,5240824,0.18,0.19,14.06,77.9207,2.82,0.47,2107,厚生,910788,596779,52.62,158136,23934,-50126
2108,176271,397971,255610,55.69,2661233,1.57,1.01,14.83,79.8029,1.95,1.39,2108,南帝,1904494,1547626,23.06,159396,136649,296776
2109,-56973,57193,-93681,,3191650,0.18,-0.29,12.45,61.6611,1.77,1.29,2109,華豐,1253800,1147660,9.25,19990,-33875,44547
12,4511039,6137705,7711330,-20.41,45204888,1.37,1.73,32.11,73.679488238791,1.62818059390331,0.849720465399364,12,汽車類,93238654,111741484,-16.56,3495433,4843560,3632103
2201,1433112,1530347,1796648,-14.82,14676388,1.07,1.27,38.36,78.069,1.45,0.65,2201,裕隆,12839986,16983966,-24.4,585998,956189,1245166
2204,1297153,1511474,2037900,-25.83,14013008,1.1,1.49,32.45,80.0601,2.48,1.01,2204,中華,15640781,21743890,-28.07,757696,949151,621778
2206,502298,325845,383150,-14.96,8053700,0.42,0.51,16.34,49.2115,1.23,0.58,2206,三陽,11633837,10988250,5.88,123066,10619,358183
2207,849024,2014348,1871497,7.63,5461792,3.69,3.43,32.67,70.5682,1.59,1.36,2207,和泰,38771607,41619030,-6.84,1728415,1606485,886811
2227,429452,755691,1622135,-53.41,3000000,2.52,5.41,44.28,76.7073,1.59,0.63,2227,裕日車,14352443,20406348,-29.67,300258,1321116,520165
14,3739239,13339489,10404032,28.21,149868385,0.89,0.73,13.68,44.59,1.48603563048691,0.38,14,建材營造類,79706241,66587401,19.7,11068063,7279986,3237623
1107,172225,-128553,103983,,3140353,-0.41,0.33,-0.14,-0.6444,0.14,0,1107,建台,47609,51117,-6.86,-94725,-68242,-33828
1436,61953,18276,51623,-64.6,3377000,0.06,0.17,12.6,98.507,122.8,9.64,1436,福益,1654,38711,-95.73,-26421,-24335,44705
1442,5137,43068,33316,29.27,1428084,0.3,0.15,9.93,51.4018,1.74,0.03,1442,名軒,168740,133632,26.27,29575,28179,13493
1808,-31650,48818,290811,-83.21,812250,0.75,4.85,17.76,39.7145,1.46,0.43,1808,國賓大,1165198,2766184,-57.88,75244,322461,-15596
2501,248587,392548,1100381,-64.33,16565158,0.24,0.66,12.37,79.39,3.82,0.1,2501,國建,3243040,2974427,9.03,254042,834469,137979
2504,25645,700183,464356,50.79,12163964,0.58,0.38,14.62,74.0123,1.34,0.89,2504,國產,5897470,5602533,5.26,542109,449229,341533
2505,-2287,163628,-93361,,4426000,0.37,-0.29,11.25,39.5179,1.64,0.16,2505,國揚,1591584,105803,+++++,202866,-91231,-39841
2506,762323,58918,536927,-89.03,6346856,0.1,0.94,6.22,21.9943,0.9,0.24,2506,太設,515789,906723,-43.12,101197,-212737,-5072
2509,-18760,301016,35140,756.62,1228377,2.6,0.3,18.15,36.7073,1.75,0.02,2509,全坤興,1174869,284486,312.98,317665,59127,-13392
2511,-28630,65372,107073,-38.95,9300105,0.07,(<<<<<),12.64,38.8176,1.15,0.04,2511,太子,2591184,1427252,81.55,231621,133479,-162450
2515,179028,313991,175762,78.65,15250175,0.22,0.12,12.83,52.0074,1.81,1.46,2515,中工,5971844,5825098,2.52,11797,56262,341180
2516,361007,25793,19857,29.89,2091799,0.12,0.06,7.86,31.3563,1.13,0.59,2516,新建,4002108,2962346,35.1,57563,-341150,-16768
2520,-20391,67631,78981,-14.37,4894037,0.14,0.16,13.83,59.8819,1.85,0.08,2520,冠德,725224,1149444,-36.91,99289,101691,-46993
2524,2979,381700,402495,-5.17,2689735,1.45,1.5,15.59,36.718,1.46,0.04,2524,京城,1781370,1511358,17.87,402832,403609,-20159
2526,1814016,1167778,2100249,-44.4,8595721,1.36,2.52,18.91,49.7185,1.21,0.31,2526,大陸,5668334,4328761,30.95,372303,479915,883114
2527,54402,-34839,256615,,2703060,-0.13,0.99,18.9,63.7321,1.11,0.06,2527,宏璟,249416,1360640,-81.67,22187,202213,-53798
2528,25664,-5914,9563,,1600000,-0.04,0.09,2.26,17.6389,0.97,0.01,2528,皇普,13074,56524,-76.87,-8769,-83379,2855
2530,40940,108077,74147,45.76,3095711,0.35,0.24,9.8,39.4917,0.9,0.03,2530,華建,1106058,104495,958.48,-223774,33184,331828
2534,-103134,1593450,1404264,13.47,5561591,2.87,2.52,18.47,62.8663,1.83,0.03,2534,宏盛,5242185,7011318,-25.23,1575147,1479130,1643
2535,-3419,181561,116569,55.75,2845621,0.81,0.54,15.76,50.2005,1.52,0.56,2535,達欣工,3790579,5105318,-25.75,207971,152106,44557
2536,-31573,570115,299040,90.65,2862680,2.02,1.06,23.84,48.4805,1.9,0.17,2536,宏普,2467677,1441614,71.17,681521,356807,-86092
2537,28282,-6512,-89225,,517972,-0.13,-1.21,5.87,87.3686,7.71,1.24,2537,春池開發,2908,38123,-92.37,-10436,-117393,3924
2538,72124,382686,147326,159.75,3223010,1.26,0.51,14.97,53.8499,1.98,0.21,2538,基泰,2241863,380152,489.73,406154,75302,-1370
2539,20660,-3362,14513,,800000,-0.04,0.22,2.67,26.1596,1.17,0.02,2539,櫻建,4122,3164,30.28,-8352,-6147,4990
2540,-195989,-18306,-206493,,646000,-0.28,-3.2,0.23,1.8235,0.39,0.01,2540,金尚昌,3538,3369,5.02,-8210,-6989,-10096
2542,30228,1595211,194195,721.45,5514320,4.18,0.55,19.98,30.4714,1.52,0.15,2542,興富發,5711139,908444,528.67,1308407,154066,287818
2543,-54952,76054,72759,4.53,1675046,0.5,0.6,12.59,26.0787,1.22,0.29,2543,皇昌,3879581,3565864,8.8,142920,149053,-40585
2545,-3986,1011674,252166,301.19,2192206,4.61,1.25,22.87,24.3611,1.28,0.02,2545,皇翔,3442961,919423,274.47,998392,265803,56728
2546,18296,36472,24578,48.39,661063,0.55,0.37,12.1,50.2189,1.53,1.19,2546,根基,989008,390244,153.43,56121,23078,1476
2547,-80962,367770,-139988,,3980319,0.99,-0.53,14.73,73.0185,1.12,0.2,2547,日勝生,0,66946,-100,-97688,-57216,465458
2548,25029,749397,736737,1.72,2017459,4.34,4.27,22.22,30.4732,1.41,0.02,2548,華固,2876187,4000545,-28.11,732574,758349,60207
2841,120598,387912,-127960,,3000000,1.29,-0.43,7.9,13.6964,3.19,2.75,2841,台開,441753,229232,92.71,-137871,-247264,554015
5515,68657,170798,132619,28.79,1728000,0.99,0.77,16.58,67.1664,1.47,0.71,5515,建國,1252132,1177904,6.3,78414,97263,155061
5522,208041,953701,1139769,-16.33,6953833,1.37,1.75,18.7,40.84,1.55,0.19,5522,遠雄,5083222,6651538,-23.58,1072955,1186899,103293
5525,-17601,107874,101760,6.01,1565864,0.79,0.83,15.51,43.2597,1.53,0.01,5525,順天,749560,803645,-6.73,127913,132255,-15354
5531,-19462,716600,29160,+++++,2799348,3.84,0.22,20.93,35.4987,1.45,0.22,5531,鄉林建設,2714141,606217,347.72,759840,43739,-28295
5534,6214,778903,554325,40.51,1615668,5.33,3.95,24.42,27.0751,1.38,0.17,5534,長虹,2899120,1694807,71.06,815690,558401,-8545
15,9597430,12705005,8113325,56.59,211506650,0.6,0.4,16.33,44.5981868243982,0.940190455697686,0.458213047231429,15,航運類,210415742,201742112,4.3,519049,-1563611,13743494
2601,110043,308028,132633,132.24,2441880,1.26,0.55,13.02,73.4763,0.65,0.41,2601,益航,138532,84879,63.21,50740,24983,272226
2603,-1270368,1629712,58595,+++++,29234827,0.56,0.02,20.11,70.1636,0.93,0.45,2603,長榮,14425051,17763761,-18.8,994822,1443442,1006099
2605,958590,2236848,979740,128.31,4836631,4.62,2.03,21.61,74.2132,0.19,0.18,2605,新興,493581,329815,49.65,199893,83694,2224933
2606,1947203,3776645,1825668,106.86,8580166,4.4,2.13,23.53,70.5324,0.36,0.08,2606,裕民,931352,1205581,-22.75,221536,9053,3624810
2607,882136,395610,862456,-54.13,10671411,0.37,0.81,17.93,83.1627,1.67,0.41,2607,榮運,2267464,2351088,-3.56,247566,290092,269455
2608,-80796,-57943,-56379,,4977035,-0.12,-0.12,12.68,54.808,1.1,1.01,2608,大榮,2813955,2775014,1.4,9989,48461,-55235
2609,1976116,1176588,1030140,14.22,23173972,0.51,0.45,19.01,51.7229,1.11,0.41,2609,陽明,51644288,42265098,22.19,-1539649,-403014,3166168
2610,-557086,-868262,128067,,40284133,-0.22,0.03,14.54,23.7992,0.52,0.38,2610,華航,59559724,56647973,5.14,1047082,-183907,-2104023
2611,-39270,18271,1129,+++++,1645310,0.12,0.01,14.39,42.855,1.28,0.11,2611,志信,299235,337918,-11.45,7343,44582,19601
2612,383126,1172633,421816,178,2564736,5.03,1.81,21.12,51.8108,0.47,0.46,2612,中航,837156,720592,16.18,83699,59785,1155176
2613,1681,63796,58247,9.53,890010,0.72,0.65,20.57,37.8508,1.58,1.37,2613,中櫃,682811,683563,-0.11,74934,75701,3340
2614,-288697,1274722,-63969,,13901072,1.04,-0.06,13.22,85.1845,2.6,0.66,2614,東森科,4275056,5184620,-17.54,175512,279079,1163144
2615,3550981,1580088,2525454,-37.43,20573076,0.77,1.35,14.03,53.6013,2.5,1.34,2615,萬海,26281005,24780324,6.06,814376,-1005617,1068849
2617,351136,797805,560485,42.34,4172945,1.92,1.38,17.77,81.8964,2.07,1.78,2617,台航,1126450,1117268,0.82,268611,229761,607474
2618,1134669,-1688409,-845015,,38749794,-0.44,-0.24,11.55,30.3806,0.91,0.35,2618,長榮航,44508319,45126794,-1.37,-2010405,-2592862,229886
5607,-2742,-144255,2946,,1499791,-1.14,0.03,16.89,97.2531,22.75,0.15,5607,遠雄港,97,215949,-99.96,-137446,15384,136
5608,540708,1033128,491312,110.28,3309861,3.37,1.76,18.96,74.0741,0.17,0.06,5608,四維航,131666,151875,-13.31,10446,17772,1091455
16,172213,768068,805627,-4.66,12930874,0.59,0.58,19,71.8302705685512,0.833800945044282,0.528337718027096,16,觀光類,4188321,4063641,3.07,838725,899669,202259
2701,42595,91881,78340,17.28,2872418,0.35,0.3,19.23,84.5985,2.35,1.17,2701,萬企,113646,111237,2.17,57359,65210,59249
2702,5885,30367,12473,143.46,631421,0.48,0.12,12.47,75.3327,0.4,0.37,2702,華園,74038,76773,-3.56,6146,8803,34343
2704,33261,172877,188218,-8.15,3583125,0.48,0.53,20.2,65.5814,0.42,0.32,2704,國賓,1350194,1290522,4.62,234801,208904,-7398
2705,15412,-106235,-3458,,2902410,-0.37,-0.01,14.13,59.5763,0.36,0.17,2705,六福,1063094,1107365,-4,-113117,-20478,11144
2706,54816,144100,104589,37.78,2341500,0.76,0.55,26.85,82.9301,8.24,6.6,2706,第一店,141128,135697,4,99110,96297,86560
2707,20244,435078,425465,2.26,600000,7.25,1.97,39.11,73.7229,0.79,0.3,2707,晶華,1446221,1342047,7.76,554426,540933,18361
17,-113558,105632450,59044088,78.9,1336688729,0.79,0.47,16.57,7.56501960964217,1.86260287670974,1.86218344704518,17,金融保險類,620734621,577163262,7.55,123963133,56834750,1453489
2801,-,4729422,5450257,-13.23,62094756,0.92,1.03,12.71,5.8676,-,-,2801,彰銀,15713619,14042842,11.897712727950653,6598576,6319312,-
2809,-,176852,179333,-1.38,10843343,0.16,0.17,10.33,6.1876,-,-,2809,京城銀,1594473,1212918,31.45760884082848,182454,124933,-
2812,-,846642,-39119,,13040880,0.79,-0.03,11.44,5.616,-,-,2812,中商銀,2960429,2234209,32.50456873103636,1008917,10658,-
2816,21318,-391080,31265,,5870544,-0.01,0.05,0.4,3.2396,4.53,4.53,2816,友聯,8412082,11426706,-26.38226624540791,-394598,28917,35722
2820,-,682468,565118,20.77,16787000,0.41,0.34,11.07,9.1593,-,-,2820,華票,1006562,803803,25.224961837664207,779040,679213,-
2823,13058,1034302,301709,242.81,10924604,0.95,0.28,12.44,5.4296,32.95,32.95,2823,中壽,47164122,39219147,20.25789852084238,542154,79115,492069
2832,7927,592970,476738,24.38,3168570,1.91,1.53,16.88,42.2881,5.01,5.01,2832,台產,5256664,4562765,15.207861899528027,597511,481841,40576
2833,18213,1569169,658672,138.23,5135705,3.36,1.41,27.52,5.5669,6.59,6.59,2833,台壽保,38665882,27546183,40.36747668451923,1644906,194464,14688
2834,-,634250,474740,33.6,38735980,0.16,0.11,10.3,3.6813,-,-,2834,臺企銀,5948795,5395982,10.244900742811966,679330,464842,-
2836,-,243179,236105,3,5034238,0.48,0.47,20.89,6.9663,-,-,2836,高雄銀,1220157,1083324,12.630847281145808,284275,230320,-
2837,-,-5509379,-3394479,,19677795,-4,-2.82,3.24,3.1356,-,-,2837,萬泰銀,-1471812,2805831,-152.4554757574494,-6285856,-4326064,-
2838,-,-1265091,48442,,18280662,-0.69,0.03,9.5,4.8045,-,-,2838,聯邦銀,4575828,6010646,-23.871277729548538,-1455849,43674,-
2845,-,122701,197643,-37.92,18787004,0.07,0.1,10.52,5.5749,-,-,2845,遠東銀,4296454,4531209,-5.180846877731749,48364,66286,-
2847,-,-242429,-4155413,,20705223,-0.12,-2.32,7.77,5.0077,-,-,2847,大眾銀,5045525,6297973,-19.886525394757964,-214709,-4788586,-
2849,-,-2193581,-1380175,,20000000,-1.1,-0.74,6.65,4.2498,-,-,2849,安泰銀,695365,1381079,-49.65059927781105,-2917324,-1281332,-
2850,1037,331170,238117,39.08,3009174,1.22,0.88,18.07,29.7774,5.12,5.12,2850,新光產,10630799,10619171,0.10950007302829948,361303,256635,940
2851,400,527763,280066,88.44,5250000,1.06,0.56,14.5,28.2469,7.71,7.71,2851,中再保,7214615,6953768,3.751160521892591,649638,356753,13629
2852,-12667,225724,248358,-9.11,2827829,0.8,0.89,13.54,33.6738,7.03,7.03,2852,第一保,5847629,6027565,-2.9852187409011766,226774,263721,2950
2854,212696,1022487,501271,103.98,20207833,0.55,0.36,14.34,31.3682,1.3,1.3,2854,寶來證,4871186,4185212,16.390424188786614,938717,727657,328770
2855,-14794,1345389,795719,69.08,11768695,1.14,0.69,16.32,35.0785,1.35,1.35,2855,統一證券,3284214,2578660,27.361265153219115,1400385,1005260,99652
2856,-36314,922665,375144,145.95,13988726,0.68,0.28,13.68,30.1779,1.34,1.34,2856,元富證,3610915,3253674,10.979618732546653,1036181,572550,119397
2880,-,4425298,3855964,14.77,59702086,0.74,0.65,14.7509,5.2019,-,-,2880,華南金,20680639,15484106,33.560432872262695,6219569,3814348,-
2881,-,8946461,3786888,136.25,77190935,1.12,0.47,22.1173,9.6739,-,-,2881,富邦金,67345936,62523692,7.712666743992022,10277919,4218840,-
2882,-,20776647,9096296,128.41,92770191,2.26,1.01,26.0724,6.4253,-,-,2882,國泰金,121123823,109607262,10.507114939154306,22865810,3901644,-
2883,-,8738045,8213187,6.39,115870627,0.79,0.83,14.0386,43.4491,-,-,2883,開發金,12748923,12626008,0.9735064321201127,9195055,8107253,-
2884,-,1788536,-1103229,,33033000,0.54,-0.34,14.2,6.4124,-,-,2884,玉山金,7216477,4033619,78.90824592010301,2090679,-1632845,-
2885,-,4321124,93135,+++++,83121145,0.77,0.03,13.5907,18.4549,-,-,2885,復華金,11436058,4915445,132.65559883184534,4220260,282616,-
2886,-,8631485,9936467,-13.13,111694492,0.78,0.9,17.2977,8.8354,-,-,2886,兆豐金,23163456,23755654,-2.4928718022244305,9645347,10420860,-
2887,-,7267155,8135880,-10.68,69880779,0.58,0.61,22.2004,6.6954,-,-,2887,台新金,30845410,33819265,-8.793375610025823,9744869,10549474,-
2888,-,9295262,6135290,51.5,49017884,1.9,1.4,18.8387,5.8525,-,-,2888,新光金,56685464,70650399,-19.766250718555746,9903765,5540823,-
2889,-,911136,1003313,-9.19,21622801,0.33,0.44,12.3236,11.6873,-,-,2889,國票金,2027208,2127304,-4.705298349460161,1053964,1210449,-
2890,-,4395314,2419038,81.7,70864127,0.63,0.34,12.9325,7.9065,-,-,2890,永豐金控,18563857,16512218,12.424975251659106,5547060,2403993,-
2891,-,8205885,-2249699,,91596830,0.95,-0.43,15.0537,7.8379,-,-,2891,中信金,30004590,24068219,24.664770583980477,10861191,-3727120,-
2892,-,5449045,3963939,37.47,60916357,0.91,0.68,16.3584,6.0235,-,-,2892,第一金,19195331,16164420,18.75050883359873,7920635,5310044,-
5854,-,4620834,4066087,13.64,47700000,1.03,1.19,20.4418,4.1041,-,-,5854,合庫,16837000,14113947,19.293348628842093,6072257,4563009,-
6005,219158,1277300,449621,184.08,14741150,0.91,0.33,15.7665,30.295,1.29,1.29,6005,群益證,3783403,2882433,31.2572746703913,1595352,550799,244978
6012,-543590,1177330,-847600,,10827764,1.09,-0.85,10.4094,26.3522,1.22,1.22,6012,金鼎證,2533543,1706604,48.45523624695594,1039212,-189606,60118
18,1199599,5540097,3303823,67.69,52572991,1.05,0.63,14.41,48.5421302306765,0.57232877878728,0.272227326795775,18,貿易百貨類,81260202,77835707,4.4,2965505,2676924,3143784
2901,-16749,6433,-5220,,730433,0.09,(<<<<<),11.16,84.5581,4.62,4.3,2901,欣欣,264419,331270,-20.18,1793,9469,6770
2903,-94399,1067636,211178,405.56,11209670,1.02,0.2,21.8,52.0612,0.28,0.2,2903,遠百,9377867,8791880,6.67,350029,315623,493946
2905,466123,893936,458549,94.95,5413733,1.82,0.93,16.29,59.1097,0.87,0.32,2905,三商行,4515869,4113575,9.78,88857,-18447,903129
2906,36874,148164,132117,12.15,3642175,0.47,0.41,13.33,69.6776,2.57,1.58,2906,高林,2667409,3457690,-22.86,146033,103988,31950
2908,-169858,305498,185893,64.34,4604054,0.71,0.45,13.41,44.5098,0.92,0.81,2908,特力,8389522,8114922,3.38,375542,366181,5256
2910,-16988,149788,124206,20.6,2087250,0.86,0.71,10.63,55.1617,0.56,0.13,2910,統領,1050850,1144383,-8.17,144509,181419,47379
2911,30722,50286,50023,0.53,1495350,0.34,0.35,14.58,66.9823,1.69,0.33,2911,麗嬰房,1081540,1119682,-3.41,19446,25930,47179
2912,268440,2121604,1621676,30.83,9151604,2.32,1.77,16.05,37.22,0.43,0.19,2912,統一超,51339507,47452784,8.19,2025588,1862116,533520
2913,167366,79812,112348,-28.96,6961975,0.12,0.18,10.09,43.1237,0.26,0.02,2913,農林,172852,839301,-79.41,-66525,-55018,146337
2915,528068,716940,413053,73.57,7276747,1.04,0.63,12.1,51.04,0.89,0.08,2915,潤泰全,2400367,2470220,-2.83,-119767,-114337,928318
19,,,,,,,,,,,,19,綜合類,,,,,,
20,7674927,13331582,13030611,2.31,130426672,1.02,1.01,14.26,56.42,1.11,0.55,20,其他類,94574058,88077408,7.38,6819563,7020342,8276372
1520,598839,910248,1221447,-25.48,7662916,1.23,1.62,16,71.8507,1.23,0.77,1520,復盛,4093318,4646526,-11.91,234707,759453,693992
2514,65657,665721,49480,+++++,5026857,1.39,0.1,16.39,77.7808,0.88,0.18,2514,龍邦,15249,12818,18.97,-35796,-35351,701517
6184,31551,140018,119964,16.72,620000,2.26,1.93,18.62,74.184,2.13,0.96,6184,大豐電,312478,290365,7.62,114319,118900,57044
6201,14415,206803,157531,31.28,892000,2.32,1.77,24.9,68.4516,1.92,1.48,6201,亞弘電,2583082,2181652,18.4,212777,182478,50413
8033,-6451,99540,132959,-25.13,829035,1.2,1.6,15.08,63.3315,1.17,0.23,8033,雷虎,569876,681912,-16.43,107926,180055,3946
9902,-56918,-42593,-61242,,980496,-0.48,-0.69,6.94,39.7272,1.13,0.04,9902,台火,44235,22170,99.53,2572,-4305,-45165
9904,3373047,1874351,3968040,-52.76,25090173,0.79,1.71,15.95,58.462,0.77,0.46,9904,寶成,5859391,8051743,-27.23,139491,175866,2138490
9905,103936,140346,186794,-24.87,3050000,0.46,0.61,16.42,84.2777,4.35,1.52,9905,大華,1264655,1245314,1.55,80179,161202,82911
9906,-89145,285117,-113741,,930000,3.06,-1.22,1.08,5.3952,0.19,0.07,9906,興達,213636,200702,6.44,-8711,-24596,-80288
9907,184666,709477,308020,130.33,15039479,0.47,0.2,11.33,59.3873,0.71,0.21,9907,統一實,11070398,8962984,23.51,741422,267772,77025
9910,176842,423512,373765,13.31,4903120,0.86,0.78,14.18,59.0771,0.71,0.59,9910,豐泰,5313289,5520079,-3.75,232149,272946,214852
9911,-90760,65283,-54884,,2382012,0.28,-0.23,10.92,62.0947,1.53,0.76,9911,櫻花,1379246,1312923,5.05,55110,44919,46784
9914,287996,576407,324705,77.52,2153092,2.68,1.51,19.49,53.64,0.99,0.54,9914,美利達,4022892,2578865,55.99,320993,172873,465936
9915,346097,698071,576999,20.98,4372973,1.6,1.32,14.79,70.8427,1.91,1.64,9915,億豐,4847894,4395619,10.29,448219,399742,481817
9917,370584,899022,965765,-6.91,4445292,2.08,2.23,19.18,69.175,0.65,0.51,9917,中保,2810766,2766403,1.6,738863,732766,335406
9919,15040,77735,45095,72.38,1951750,0.4,0.23,13.22,51.0174,1.03,0.64,9919,康那香,1352095,1385088,-2.38,49155,37606,54838
9921,378249,882993,577603,52.87,2801836,3.15,2.06,22.82,58.7999,0.84,0.58,9921,巨大,4488800,3806512,17.92,131689,263407,793602
9922,6859,-46663,-4262,,2873949,-0.16,-0.01,0.41,6.062,0.81,0.3,9922,優美,719165,876012,-17.9,-53784,-11121,7121
9924,204071,178270,235050,-24.16,1919911,0.93,1.22,19.94,72.5208,1.93,1.11,9924,福興,2390847,2752753,-13.15,38082,105158,182067
9925,305860,579371,599717,-3.39,3711501,1.57,1.63,18.11,72.7001,1.57,0.26,9925,新保,1684732,1719233,-2.01,338253,423872,340118
9927,2923,483601,254268,90.19,1500417,3.22,1.69,15.67,58.8135,1.99,0.92,9927,泰銘,4055987,2575217,57.5,623357,334459,18043
9928,-180222,-84357,-375709,,2791246,-0.3,-1.03,9.52,40.9575,0.55,0.23,9928,中視,803398,830283,-3.24,-100954,-195594,16597
9929,3945,-42907,-14605,,1491704,-0.29,-0.1,9.05,57.2724,0.53,0.44,9929,秋雨印刷,425265,471732,-9.85,-47128,-18550,4221
9930,68818,280020,353269,-20.73,2105100,1.33,1.68,14.56,71.664,1.16,0.61,9930,中聯資源,1929925,1968142,-1.94,318493,349308,41467
9933,269715,315479,409517,-22.96,6167100,0.53,0.69,14.08,42.4717,1.52,0.25,9933,中鼎,12182695,10413021,16.99,214330,140830,166923
9934,138658,440882,292305,50.83,2790903,1.69,1.15,17.71,52.8356,1.06,0.67,9934,成霖,2737123,2455537,11.47,118316,267616,337111
9935,-62312,28310,-15397,,1489097,0.19,-0.1,13.03,40.2619,1.53,1.03,9935,慶豐富,2409937,2238539,7.66,67558,42213,-22362
9938,213456,334369,172236,94.13,2575530,1.44,0.8,17.55,64.279,1.57,0.93,9938,百和,1066413,835945,27.57,54444,41813,247639
9939,-15009,121787,159146,-23.47,1900064,0.67,0.96,21.53,63.5184,1.54,0.85,9939,宏全,1566508,1452720,7.83,135494,226488,19223
9940,106027,596208,549933,8.41,2454861,2.45,2.26,18.98,41.0645,0.59,0.47,9940,信義,2913984,2540038,14.72,635698,609441,146087
9941,162451,260679,164509,58.46,2358000,1.11,0.7,16.51,24.3869,1.13,0.97,9941,裕融,688822,951757,-27.63,114876,69070,165602
9942,57142,128754,151727,-15.14,822620,1.58,1.89,20.18,69.6749,1.95,1.29,9942,茂順,716998,708849,1.15,127495,137331,48824
9943,-14983,-70687,33619,,1841470,-0.38,0.18,12.15,58.1139,1.58,0.58,9943,好樂迪,1521010,1558194,-2.39,53371,107892,-116903
9944,184990,93918,227246,-58.67,908983,1.03,2.68,18.7,37.1745,0.99,0.5,9944,新麗,254579,377125,-32.49,7252,42704,98054
9945,518893,1122497,1059742,5.92,7593185,1.49,1.42,12.96,45.4929,1.25,0.05,9945,潤泰新,6265370,5290636,18.42,609346,641679,503420
21,2710340,7368900,5186281,42.08,77792270,0.95,0.68,19.39,68.79,1.93,1.1,21,化學工業類,74143413,64568305,14.83,4352976,4087589,4892136
1704,631623,478722,749243,-36.11,5333607,0.92,1.45,18.03,52.1339,1.04,0.54,1704,榮化,7966211,6463285,23.25,54124,364200,606393
1708,70418,319434,125232,155.07,2104529,1.55,0.61,16.82,77.3141,1.72,0.98,1708,東碱,984728,1121426,-12.19,10605,76475,411723
1709,-32063,46243,95402,-51.53,2508934,0.19,0.4,13.46,74.0387,2.49,0.89,1709,和益,3911250,2749847,42.24,20098,159845,29562
1710,164986,1090163,801760,35.97,7874864,1.41,1.03,16.44,80.3283,1.9,1.12,1710,東聯,6359736,4844510,31.28,1211455,838549,159520
1711,28798,26350,140313,-81.22,3834820,0.07,0.37,13.06,69.3533,1.53,0.8,1711,永光,2910277,2583993,12.63,-7376,129315,35156
1712,-34567,167440,84059,99.19,3644184,0.47,0.23,12.41,61,1.57,0.85,1712,興農,4970066,4552487,9.17,190212,136141,17996
1713,-43450,27568,35972,-23.36,1509517,0.18,0.24,14.52,92.2333,16.36,13.68,1713,國化,359334,374498,-4.05,13646,102324,15353
1714,-307079,198595,-295753,0,6058864,0.35,-0.53,10.72,55.6248,1.6,1.14,1714,和桐,5206103,5327418,-2.28,103419,42946,167220
1717,730021,912064,1096712,-16.84,8035468,1.14,1.36,19.47,54.9372,1.23,0.73,1717,長興,9709997,8786627,10.51,278706,642367,912949
1718,-111776,862485,-176647,0,14641000,0.73,-0.15,15.16,68.5014,1.64,0.95,1718,中纖,9830281,6873998,43.01,879617,-91656,-18285
1721,-13300,-7897,-23788,0,959345,-0.08,-0.25,6.04,43.626,0.94,0.44,1721,三晃,602294,478095,25.98,-7238,-10488,-659
1722,1423115,1814113,1179247,53.84,9800000,1.88,1.26,51.43,76.7506,4,2.53,1722,台肥,5572362,5693465,-2.13,222838,144449,2149449
1723,72291,703946,584677,20.4,2110083,3.44,2.86,19.11,71.515,1.88,1.01,1723,中碳,2443892,2164501,12.91,774385,656993,119632
1724,39755,79468,17651,350.22,1277500,0.62,0.14,11.48,68.7715,1.38,0.93,1724,台硝,705211,695083,1.46,25691,55991,44585
1725,18301,78307,81148,-3.5,1182360,0.78,0.81,16.91,38.1972,1.3,0.73,1725,元禎,6052399,5084733,19.03,83655,81256,13214
1726,62211,353858,392327,-9.81,1599989,2.21,2.45,31.36,79.0799,3.33,1.86,1726,永記,2979608,3196302,-6.78,291701,460613,184473
