stock,稅後純益,104年1-9月,增減,期末股本,稅後純益,104年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,104年1-9月,增減,公司,,營業收入,104年1-9月,增減,營業利益,104年1-9月,營業外,104年1-9月
2228,517659,447710,15.62,757548,6.85,6.23,46.65,76.0727153266821,3.39983574217777,2.57006267976559,705403,600239,17.52,2228,劍麟,3371407,2941688,14.61,687729,501694,17674,98545
2231,808296,843092,-4.13,919855,9.67,10.12,30.74,44.4368157861039,1.87452030263285,1.59654937356439,988964,981036,0.81,2231,為升,2599274,2082184,24.83,1086668,921532,-97704,59504
2236,78202,40408,93.53,375127,2.3,1.27,32.78,58.9577019370141,2.63941062055961,1.84027772622326,160794,78004,106.14,2236,百達-KY,1423008,1116530,27.45,183542,82083,-22748,-4079
2371,-1935753,-2071819,,23395367,-0.85,-0.91,13.19,12.38293495141,1.15693156078496,0.971862723821432,-2130276,-7041258,,2371,大同,64192212,71697873,-10.47,-3700841,-7328281,1570565,287023
3167,120905,233552,-48.23,799786,1.51,2.92,18.69,44.112208061424,1.96655742829885,1.44625108474777,157009,273058,-42.5,3167,大量,1429299,1520836,-6.02,164517,202214,-7508,70844
4526,8380,263469,-96.82,2560265,0.03,1.03,21.42,35.2062908735141,1.54553996094928,0.747455619101584,15976,362575,-95.59,4526,東台,6666020,6665336,0.01,103480,255840,-87504,106735
4532,1093212,762618,43.35,4838821,2.33,1.63,16.19,37.6452836803405,1.42352413984914,1.12310598368238,1657667,1099127,50.82,4532,瑞智,13258018,12197910,8.69,1684010,1004211,-26343,94916
4551,319472,210193,51.99,819340,3.9,2.74,31.26,54.7429406415807,1.2074368841826,0.946977441727213,456511,268908,69.76,4551,智伸科,2595268,2233984,16.17,517140,281166,-60629,-12258
4552,740376,703404,5.26,1000000,7.98,7.82,46.62,77.906137051383,4.16521648360044,2.68001697406312,1113558,1056867,5.36,4552,力達-KY,6135168,5662428,8.35,1086278,1056194,27280,673
4555,128448,230606,-44.3,668800,1.92,3.79,39.23,82.4265325842612,3.68481817240385,1.86627352087526,158648,299149,-46.97,4555,氣立,969447,1083485,-10.53,183237,287359,-24589,11790
4557,168580,146937,14.73,342430,4.89,4.74,35.15,74.302575736531,2.72720714432676,2.35177058564624,222845,213537,4.36,4557,永新-KY,1072034,1096787,-2.26,212937,188492,9908,25045
5288,329970,344845,-4.31,655922,5.08,5.35,36.51,78.7235707502876,3.82680247912691,3.06494886217933,447807,437697,2.31,5288,豐祥-KY,3126785,2848376,9.77,394645,370394,53162,67303
6605,760718,1194102,-36.29,1658164,4.59,7.2,68.31,41.7476556241945,1.27108753322049,0.701652966732223,1096122,1479131,-25.89,6605,帝寶,11746476,10788550,8.88,1450831,1373237,-354709,105894
8222,56976,65017,-12.37,683735,0.83,0.96,13.09,57.8840133502367,1.8710581435724,0.926901062959935,69269,74362,-6.85,8222,寶一,752518,671331,12.09,87620,63598,-18351,10764
8374,10219,-107435,,876085,0.12,-1.23,15.18,41.01258282801,1.39084338167093,0.975427572789177,26340,-111827,,8374,羅昇,2737910,2988649,-8.39,64083,-53310,-37743,-58517
8996,237804,78295,203.73,893841,2.66,0.88,21.72,50.5266256756567,1.71937021609558,1.14371572784058,277286,87424,217.17,8996,高力,2006709,1581831,26.86,326138,85323,-48852,2101
06,5193405,1365389,280.36,75770960,0.56,0.09,15.64,52.1407312444183,1.59211100071652,0.936703499375176,6913142,2176444,217.63,06,電器電纜類,183476216,202547629,-9.42,5987466,1003414,925676,1173030
1603,331596,307045,8,1916880,1.46,1.08,33.18,55.5436952402361,1.26512040272183,1.0160495492428,395943,310298,27.6,1603,華電,2251437,2203294,2.19,178404,81885,217539,228413
1604,732874,473061,54.92,5050000,1.53,0.93,15.16,62.280630439169,1.97309922348219,1.17238325132791,807538,498937,61.85,1604,聲寶,8076655,7659174,5.45,346240,195231,461298,303706
1605,3366230,1178633,185.6,35160002,0.97,0.33,18.57,55.0962979443141,1.68777992809482,0.892394607230072,4609250,1810575,154.57,1605,華新,104378490,111900156,-6.72,4239632,1212246,369618,598329
1608,61880,-209974,,6327735,0.15,-0.49,15.78,58.9066301180004,1.73711251636747,0.83757125592336,19564,-447050,,1608,華榮,5228539,6396762,-18.26,-17722,-271655,37286,-175395
1609,15234,-475412,,5721808,0.03,-0.84,11.35,36.4591774114279,1.44909760389,0.979350494737069,80589,-535939,,1609,大亞,10633237,11646471,-8.7,90825,-345710,-10236,-190229
1611,-77157,74046,,3984392,-0.19,0.19,12.66,68.9229467257388,1.45134428051213,1.03278357603399,-75222,110991,,1611,中電,1969871,1998618,-1.44,1939,19064,-77161,91927
1612,69574,35434,96.35,3160801,0.22,0.11,14.1,85.082653276342,3.81440641646695,2.48897556537843,77777,28655,171.43,1612,宏泰,2383022,2388743,-0.24,25574,-84818,52203,113473
1613,-45088,-410077,,2275280,-0.2,-1.8,4.91,7.749920368646,1.05031749296128,0.537782279158828,3624,-368039,,1613,台一,18751798,26764100,-29.94,214761,74531,-211137,-442570
1614,295523,199115,48.42,2691134,1.14,0.77,19.89,76.4483696922521,2.49245389873032,1.44891174165081,350697,241199,45.4,1614,三洋電,4417845,4108120,7.54,344385,233495,6312,7704
1615,52161,18364,184.04,1118618,0.47,0.16,13.22,64.9076541471468,1.4920214041178,0.740289671618127,64437,21836,195.1,1615,大山,1701873,1917311,-11.24,64166,32944,271,-11108
1616,46742,217174,-78.48,1941485,0.25,1.15,9.32,51.2109422453626,1.54221862562875,0.706519941404404,56316,413867,-86.39,1616,億泰,2209549,2675663,-17.42,35102,-91649,21214,505516
1617,32383,34837,-7.04,1442332,0.23,0.24,10.92,50.6881370837115,1.60468489950599,1.41416731700047,49759,41010,21.33,1617,榮星,1928813,2211581,-12.79,81613,18566,-31854,22444
1618,42131,-26703,,2408647,0.17,-0.11,16.64,93.4431254125536,8.17089979777669,6.03798114373204,48665,-29315,,1618,合機,1467456,1389866,5.58,30009,-50768,18656,21453
1626,205718,5075,3953.56,1228846,1.67,0.04,22.03,36.933156752372,1.14143175516784,0.527247545368285,248973,5877,4136.4,1626,艾美特-KY,8766500,8858058,-1.03,333250,33333,-84277,-27456
4930,63604,-55229,,1343000,0.47,-0.41,32.81,36.5527809301956,1.88683253519605,1.6185249228721,175232,73542,138.27,4930,燦星網,9311131,10429712,-10.72,19288,-53281,155944,126823
08,-704499,-3080169,,39548914,0.64,0.26,15.83,53.1222331464438,1.04621120807333,0.602381873756919,-677663,-3168960,,08,玻璃陶瓷類,43105808,42783872,0.75,441378,-1919992,-1119041,-1248968
1802,-1275777,-3363748,,29080608,-0.5,-1.41,15.47,51.545878317828,0.835705336677713,0.476899925355792,-1395487,-3684872,,1802,台玻,31649083,30332940,4.34,143183,-2493337,-1538670,-1191535
1806,-7395,-47721,,4373351,-0.02,-0.11,16.59,59.8246440615654,1.68802857465036,0.815945240047177,36845,63652,-42.11,1806,冠軍,3670589,4486969,-18.19,11999,211187,24846,-147535
1809,115272,62962,83.08,1670419,0.62,0.33,19.82,61.4259521495381,3.34286819443001,2.3538166763951,105668,71927,46.91,1809,中釉,1946566,2127075,-8.49,88708,50038,16960,21889
1810,297678,109265,172.44,3698536,0.81,0.3,15.27,49.8297815389415,1.26084207101835,0.794899273716418,344859,158839,117.11,1810,和成,4237997,4276109,-0.89,-27636,92880,372495,65959
1817,165723,159073,4.18,726000,2.28,2.19,20.52,79.4262145642154,3.33303617283113,1.64274847624492,230452,221494,4.04,1817,凱撒衛,1601573,1560779,2.61,225124,219240,5328,2254
09,2444973,3179747,-23.11,55188242,0.4,0.47,17.18,35.3537178903236,1.00854886911825,0.616676029461772,3903007,4670038,-16.42,09,造紙類,119579279,120633641,-0.87,4443553,4958002,-540546,-287964
1902,106928,185858,-42.47,4020005,0.27,0.46,14.88,67.3899631821111,2.51971279352318,1.41168868443245,173693,272955,-36.37,1902,台紙,3152455,4704530,-32.99,103318,213313,70375,59642
1903,-138195,-117016,,2600391,-0.53,-0.45,11.53,46.3751012945592,0.367845755570099,0.284469705517925,-138195,-117016,,1903,士紙,50871,185823,-72.62,-167728,-186563,29533,69547
1904,1040385,1101376,-5.54,11082745,0.94,0.99,17.65,34.8346073737735,1.14842503839213,0.696253317271827,1307103,1206245,8.36,1904,正隆,29479049,32367624,-8.92,1372617,1427868,-65514,-221623
1905,236346,588277,-59.82,11028353,0.21,0.49,14.2,52.8737339017691,1.54581834467782,0.636824236066414,205500,652832,-68.52,1905,華紙,16193760,15543008,4.19,237802,581760,-32302,71072
1906,105465,79308,32.98,1510000,0.7,0.53,21.14,61.2230248225847,0.331194621510036,0.32398604235776,120886,103394,16.92,1906,寶隆,919738,244606,276.01,4183,-1013,116703,104407
1907,117190,566190,-79.3,16603715,0.07,0.34,19.82,29.8840568648442,0.924158010616941,0.561798075535689,779106,1458026,-46.56,1907,永豐餘,46405676,47165849,-1.61,999136,1262869,-220030,195157
1909,976854,775754,25.92,8343033,1.17,0.93,17.4,28.0658287509029,0.830582337245147,0.65632987637245,1454914,1093602,33.04,1909,榮成,23377730,20422201,14.47,1894225,1659768,-439311,-566166
10,23022381,8939611,157.53,280735506,0.87,0.1,16.8,44.3276069265194,1.19025474597806,0.489485998757231,30175633,12662646,138.3,10,鋼鐵類,461364631,491889402,-6.21,33553993,12961510,-3378360,-298864
2002,12437920,9119579,36.39,157731290,0.8,0.59,19.31,44.5250246879749,0.956506477516622,0.322010466005394,16673867,11901620,40.1,2002,中鋼,210884481,222060055,-5.03,18422193,11167365,-1748326,734255
2006,1199022,916170,30.87,9982215,1.2,0.92,23.37,63.8433291334319,1.387967147265,0.639539068400314,1347555,1094721,23.1,2006,東和鋼鐵,19030616,23370237,-18.57,1208717,987433,138838,107288
2007,-179412,-396322,,6306516,-0.28,-0.63,5.55,22.4846443724277,1.00466783795325,0.420349928971053,-179604,-396322,,2007,燁興,5428866,5492157,-1.15,-17183,-215517,-162421,-180805
2008,-101856,-168272,,2479423,-0.4,-0.61,13.27,59.5128690272397,0.834955090960996,0.664839183885777,-101856,-148422,,2008,高興昌,796939,988684,-19.39,-75124,-146848,-26732,-1574
2009,-130525,-294898,,3596222,-0.36,-0.82,8.04,61.0537203602889,1.24923732441823,0.410542490005382,-130525,-330450,,2009,第一銅,1787839,2496782,-28.39,-108997,-207386,-21528,-123064
2010,533028,281267,89.51,6476554,0.82,0.43,16.31,67.0402195190494,3.08868104147282,2.07860711764269,688467,292437,135.42,2010,春源,12645918,12315334,2.68,587970,128503,100497,163934
2012,129558,123057,5.28,2877740,0.49,0.47,12.89,30.2338015383783,1.18546631201253,0.74453625378737,258721,213840,20.99,2012,春雨,6312432,6402272,-1.4,449843,198571,-191122,15269
2013,69428,129616,-46.44,2000000,0.36,0.67,21.95,29.0603504240271,1.08632913258162,0.912842610311028,124600,150960,-17.46,2013,中鋼構,12703941,11140267,14.04,9212,114376,115388,36584
2014,1504024,-606334,,14355444,1.05,-0.42,6.08,28.4463496794666,0.523564693150844,0.150662020504923,1504911,-608172,,2014,中鴻,23991798,23009542,4.27,1574957,-2213505,-70046,1605333
2015,1476990,1397850,5.66,5815994,2.54,2.4,28.05,86.8313433615972,3.86610616330534,1.69983968385511,1798547,1668123,7.82,2015,豐興,14930508,17935729,-16.76,1737940,1516848,60607,151275
2017,139015,-113942,,3271459,0.43,-0.36,11.84,47.6139372820553,1.28516025488268,0.474116040562214,266262,31193,753.6,2017,官田鋼,3353141,3842146,-12.73,276239,50688,-9977,-19495
2020,309470,-427218,,2411261,1.29,-1.66,12.54,49.6417747167181,1.26131734088384,0.508883521374483,414067,-518487,,2020,美亞,3289822,3312688,-0.69,381050,-70099,33017,-448388
2022,-2041,-377054,,5470911,(<<<<<),-0.69,8.05,34.2041521429409,0.738206408892775,0.351092112619443,89939,-458548,,2022,聚亨,5419456,5855018,-7.44,153506,-246794,-63567,-211754
2023,1810173,-375998,,17180905,1.05,-0.22,15.68,33.4049320031485,1.02772053497887,0.493856128340295,2437655,-903350,,2023,燁輝,37787929,39356590,-3.99,2889493,649573,-451838,-1552923
2024,59864,28862,107.41,975000,0.61,0.28,11.35,53.9722464874019,1.62246667123784,0.78013498026232,60069,28862,108.12,2024,志聯,1010144,1052529,-4.03,74875,35401,-14806,-6539
2025,29318,-296523,,3228341,0.1,-1.05,4.13,47.266567998952,0.860507240709399,0.122280236883351,29320,-296527,,2025,千興,2564767,2467162,3.96,-15333,-227504,44653,-69023
2027,101333,-233047,,8311413,0.13,-0.28,13.17,24.7094947840063,3.06161469704351,0.730522175916519,452718,229857,96.96,2027,大成鋼,36526063,39353482,-7.18,1254172,280820,-801454,-50963
2028,-58233,-943360,,3257148,-0.18,-2.9,2.85,16.6624112695843,0.846610994703324,0.154176239379046,-58233,-927158,,2028,威致,4598291,4521918,1.69,-32073,-715062,-26160,-212096
2029,896618,-201367,,3211800,2.79,-0.63,27.4,85.7218777455005,6.64658512134868,4.56336349038012,1113520,-90790,,2029,盛餘,9068563,10513357,-13.74,1208304,606235,-94784,-697025
2030,135784,-84502,,2865260,0.49,-0.3,11.49,31.6803395927452,1.27405486540656,0.48663674302125,181112,-90575,,2030,彰源,7949094,8817453,-9.85,319754,4866,-138642,-95441
2031,592024,-51213,,2766260,2.14,-0.18,17.54,42.7838449852381,1.12901694852874,0.663940302902044,638714,-53451,,2031,新光鋼,4417147,5061824,-12.74,508145,-449557,130569,396106
2032,51761,30704,68.58,1305215,0.4,0.24,12.64,82.5731818621028,8.2714563614192,5.05529585970617,59949,32655,83.58,2032,新鋼,2027501,2292348,-11.55,46989,-3779,12960,36434
2033,18970,-9709,,806945,0.23,-0.12,11.6,71.7977500502563,1.72965448234536,0.836506608477393,23901,-10474,,2033,佳大,595628,548604,8.57,26017,-9368,-2116,-1106
2034,536848,436112,23.1,4071307,1.32,1.07,17.75,69.2363486314421,2.37634458559858,0.973554171751914,632157,516999,22.27,2034,允強,12901622,14486442,-10.94,709226,447474,-77069,69525
2038,-12547,-141235,,1726329,-0.07,-0.82,16.89,49.4513046789334,1.30929600449179,0.585143482151039,-11873,-174357,,2038,海光,3509728,6421565,-45.34,-20753,-207544,8880,33187
2069,159631,58418,173.26,1243100,1.35,0.53,20.41,42.5837286235698,1.03965938619796,0.331365916927739,192724,91533,110.55,2069,運錩,5264705,5823980,-9.6,234444,130013,-41720,-38480
3004,158955,163790,-2.95,526472,3.02,3.11,26.03,53.8209820911406,1.39674511852014,0.849148373401621,198943,195935,1.54,3004,豐達科,1226643,1099452,11.57,217806,197613,-18863,-1678
5007,828404,660970,25.33,2949401,2.81,2.24,18.59,72.184313011024,2.62540641259132,1.63831557666074,1048633,826541,26.87,5007,三星,5200812,5157522,0.84,1031518,739650,17115,86891
5538,273764,212915,28.58,1680000,1.63,1.27,20.16,68.2788572285682,2.72755909320178,1.61637612365179,349689,280144,24.82,5538,東明-KY,4421637,4589754,-3.66,373378,278487,-23689,1657
9958,55093,101295,-45.61,1855581,0.3,0.55,12.61,37.9845494699045,2.19239315130096,1.59278731668744,71684,114309,-37.29,9958,世紀鋼,1718600,2104509,-18.34,127708,140557,-56024,-26248
11,17567493,16524643,6.31,82020794,1.71,1.84,22.8,55.3902615777522,1.82968632955272,1.18604829916862,24147002,23224718,3.97,11,橡膠類,171183836,177602475,-3.61,24629772,24046058,-482770,-821340
2101,917910,632254,45.18,8339349,1.11,0.76,14.21,51.2232304767788,1.42374847669955,0.528077785912862,1326942,868719,52.75,2101,南港,7803239,8418743,-7.31,853607,694338,473335,174381
2102,10244,433513,-97.64,4733292,0.02,0.94,21.51,69.6604827661724,3.57673033060459,2.00705237330141,62658,549271,-88.59,2102,泰豐,4068484,5792408,-29.76,79715,525491,-17057,23780
2103,931430,468417,98.85,8257099,1.13,0.57,18.53,53.3161742669761,1.40343156954627,0.824473405776025,1441468,549021,162.55,2103,台橡,19760658,19679088,0.41,1534955,1185264,-93487,-636243
2104,1086037,651832,66.61,5986543,1.85,1.11,30.26,57.9534993862088,1.91912378321516,1.61356295289324,1926627,1502306,28.24,2104,中橡,11838367,13148318,-9.96,2079675,1585637,-153048,-83331
2105,11013339,9567021,15.12,32414155,3.4,2.95,26.58,52.4048851213993,1.3910909086324,1.01140313359779,14702346,13316751,10.4,2105,正新,89659798,89243212,0.47,15311567,14341775,-609221,-1025024
2106,2251110,2683357,-16.11,8744300,2.57,3.07,23.61,51.116776924948,3.23670566297671,2.14818846505492,2773979,3372545,-17.75,2106,建大,22301484,23992405,-7.05,2685507,2906792,88472,465753
2107,138957,592476,-76.55,4336000,0.29,1.19,25.52,75.2798436375631,3.04272320315125,0.81424639552979,184743,801586,-76.95,2107,厚生,1138638,1668912,-31.77,193140,582429,-8397,219157
2108,616374,883686,-30.25,4466364,1.38,1.98,14.53,80.6464413005255,5.09327254482331,3.74430238788536,784794,1188223,-33.95,2108,南帝,6912083,7340114,-5.83,834164,1083629,-49370,104594
2109,130566,97124,34.43,3323492,0.39,0.29,12.08,48.1962395677127,2.26373575030166,1.45539110304875,334499,430320,-22.27,2109,華豐,4613873,5031103,-8.29,416771,561042,-82272,-130722
2114,241809,325152,-25.63,675253,3.58,4.82,31.51,77.5475637941108,2.6221232164371,2.30717441074205,297600,403837,-26.31,2114,鑫永銓,1166331,1408887,-17.22,345845,368168,-48245,35669
2115,229717,189811,21.02,744947,3.08,2.59,26.62,68.97342127286,4.50169943194415,3.06134744826903,311346,242139,28.58,2115,六暉-KY,1920881,1879285,2.21,294826,211493,16520,30646
12,17480380,20233629,-13.61,48770345,6.28,6.54,43.37,38.619179307709,1.21109877000941,1.01035558934202,23828436,26799039,-11.08,12,汽車類,309104883,304923813,1.37,15305799,13437981,8522637,13361058
1338,479081,552709,-13.32,838400,5.71,6.59,72.47,68.6556782061698,2.47219595665716,2.00168783453627,595229,711197,-16.31,1338,廣華-KY,5528384,6032581,-8.36,649385,659877,-54156,51320
2201,1853491,2298375,-19.36,15729199,1.27,1.57,45.37,32.1821951938016,1.03123369535089,0.917732630508937,3143214,3553810,-11.55,2201,裕隆,82365403,89729606,-8.21,1655680,1173867,1487534,2379943
2204,2852334,2621331,8.81,13840508,2.09,1.92,36.03,80.817191638518,3.19097575942365,2.50091853955495,3511819,3233930,8.59,2204,中華,31560243,28492053,10.77,2345996,2081000,1165823,1152930
2206,-223205,3426130,,8800446,-0.26,3.83,17.27,36.9823387661435,1.59003120761004,0.525389926920591,118370,4102490,-97.11,2206,三陽工業,24411960,26787833,-8.87,354860,322650,-236490,3779840
2207,8194184,7693842,6.5,5461792,15,14.09,74.51,24.035941252167,1.15747175158908,1.01969766728009,11077667,10392972,6.59,2207,和泰車,126983469,119012461,6.7,7810903,7398490,3266764,2994482
2227,3337174,3266264,2.17,3000000,11.12,10.89,67.6,68.8964375304052,2.14890510366447,2.04510114473096,4026668,3914812,2.86,2227,裕日車,27256001,26593629,2.49,1030773,978662,2995895,2936150
2239,987321,374978,163.3,1100000,9.05,6.89,78.95,49.5669709691639,1.24894668594052,0.683222887790894,1355469,889828,52.33,2239,英利-KY,10999423,8275650,32.91,1458202,823435,-102733,66393
14,22689248,24996479,-9.23,229950149,1.2,1.15,20.85,38.305750865388,1.69830500774737,0.314038415066303,28130644,31830983,-11.62,14,建材營造類,234417966,213243056,9.93,26042324,30645957,2088320,1185026
1436,35407,-43011,,759000,0.47,-0.57,29.97,35.8657126261425,1.86551290489325,0.124742717812459,48515,-30833,,1436,華友聯,873252,100320,770.47,105522,-12271,-57007,-18562
1438,-3556,15664,,1024115,-0.03,0.15,5.33,88.5665462547345,350.682175226586,121.704531722054,-3556,17436,,1438,裕豐,59,23502,-99.75,-5962,11007,2406,6429
1442,541806,440801,22.91,2688355,2.02,1.76,19.6,40.2298206367909,2.77296267478855,0.215427906496096,640879,478540,33.92,1442,名軒,4738243,1430881,231.14,775022,478002,-134143,538
1805,-82652,-72359,,802654,-1.03,-0.9,9.65,52.1271649307296,2.05990583906056,0.534997685059918,-82654,-72357,,1805,寶徠,17502,98315,-82.2,-96765,-80320,14111,7963
1808,662226,699590,-5.34,2368473,2.83,3.36,20.53,26.8120707958844,1.54522360548949,0.154991981051338,720620,729584,-1.23,1808,潤隆,3351968,3890592,-13.84,658493,792138,62127,-62554
2501,1924805,1854109,3.81,11595611,1.22,1.12,18.59,36.7233510372249,1.5281577332023,0.158254802344648,2248645,1935164,16.2,2501,國建,11488204,6672170,72.18,2252183,1857646,-3538,77518
2504,-729129,205147,,14280003,-0.51,0.14,15.05,35.3251186026702,0.938025006792481,0.758739879673023,-2227156,-150390,,2504,國產,20625561,21313146,-3.23,-2519045,-1243635,291889,1093245
2505,-116901,271487,,5765825,-0.2,0.5,12.09,44.1972500645604,1.55125175461528,0.155795043831578,-117405,278551,,2505,國揚,611518,2290918,-73.31,-136991,287200,19586,-8649
2506,236448,148570,59.15,3870000,0.65,0.41,17.6,41.9216647637843,1.48345788000864,0.236304471439824,376227,275451,36.59,2506,太設,1505725,1535276,-1.92,280035,191547,96192,83904
2509,-43223,-56508,,1517520,-0.28,-0.37,21.75,42.2889334568206,1.75164559468066,0.378108369038206,8728,-49293,,2509,全坤建,400910,325806,23.05,45055,4386,-36327,-53679
2511,508784,856486,-40.6,16233261,0.31,0.53,14.37,45.33879890171,2.31319639179235,0.408152882088273,579826,1032053,-43.82,2511,太子,6567675,8030333,-18.21,509839,909784,69987,122269
2515,193017,1399346,-86.21,15308998,0.13,0.92,12.69,51.4833944075973,2.1982300835573,1.37164587131489,279728,1561563,-82.09,2515,中工,7718898,11782926,-34.49,265021,1508258,14707,53305
2516,159791,130236,22.69,2262785,0.71,0.58,13.33,30.0527206618173,1.09345868731441,0.754434389297055,-54677,128586,,2516,新建,3763362,6139527,-38.7,-65463,133467,10786,-4881
2520,657069,-76988,,5037910,1.33,-0.16,23.24,27.5037226506669,1.5673248683806,0.25960393162073,879794,271097,224.53,2520,冠德,9305389,5360635,73.59,1313682,393560,-433888,-122463
2524,228978,185494,23.44,3841780,0.6,0.48,28.4,34.5121098755429,1.83276284466779,0.0164979063339173,272586,299624,-9.02,2524,京城,1495089,1247847,19.81,373543,382271,-100957,-82647
2527,102119,572567,-82.16,2703060,0.39,2.19,28.22,40.01748334416,2.04213916315042,0.0592936721797949,134419,695449,-80.67,2527,宏璟,666665,2846672,-76.58,-4341,444584,138760,250865
2528,-11716,-23617,,1210854,-0.1,-0.2,10.63,72.3459592483446,2.14147208680034,0.589720562540474,-11716,-19297,,2528,皇普,89783,70067,28.14,-11596,-18203,-120,-1094
2530,474510,40020,1085.68,2707525,1.77,0.15,13.4,64.5888739829996,3.25019496044406,0.556470508913884,516405,39579,1204.74,2530,華建,2353877,421775,458.09,553250,45374,-36845,-5795
2534,290836,331208,-12.19,5890910,0.49,0.56,15.21,30.8150675603173,1.3662004729002,0.0206207701947865,414807,355159,16.79,2534,宏盛,1591905,1204934,32.12,540897,478350,-126090,-123191
2535,359259,224604,59.95,2196229,1.74,1.09,22.17,29.6559517658982,1.40460765650495,0.825934772141628,463747,337887,37.25,2535,達欣工,9527062,8284204,15,457085,408277,6662,-70390
2536,1355063,1224076,10.7,3328087,4.07,3.68,35.72,68.5527391980515,3.05444732076035,0.0705324279084719,1419179,1307794,8.52,2536,宏普,4555626,4303827,5.85,1276671,1332448,142508,-24654
2537,411196,38454,969.32,2889980,1.42,0.13,14.72,65.7513503122191,3.30469729681654,0.418234850797775,453647,39158,1058.5,2537,聯上發,1284265,279421,359.62,418792,67702,34855,-28544
2538,-78475,1877463,,4384488,-0.18,4.47,18.32,42.4249722451972,1.76977407998531,0.392815440827337,-3873,1999854,,2538,基泰,606352,5168094,-88.27,153142,1921190,-157015,78664
2539,107064,645789,-83.42,3436387,0.31,1.88,13.26,47.7647057096518,2.41689231874895,0.0387732059208424,134225,723722,-81.45,2539,櫻花建,564383,2009517,-71.91,99544,727119,34681,-3397
2540,201649,92917,117.02,1466000,1.38,0.63,27.15,39.6453565904675,1.91036620371039,0.232382898378417,269118,104949,156.43,2540,愛山林,759873,543361,39.85,347393,125050,-78275,-20101
2542,5387176,2318092,132.4,11666266,4.73,2.01,29.5,30.9814132601644,1.73194556076273,0.232613305563493,6419865,3450646,86.05,2542,興富發,27109392,15031174,80.35,6367048,3504946,52817,-54300
2543,96511,122720,-21.36,2419837,0.4,0.51,10.73,44.7848241036389,1.74571552076657,1.29305951152975,105069,174282,-39.71,2543,皇昌,3429100,4285727,-19.99,13739,139602,91330,34680
2545,2348258,-190315,,3277348,7.17,-0.58,36.28,32.1825858911089,1.30097156400417,0.040609178070648,2733124,-124976,,2545,皇翔,13008955,899877,1345.64,2896318,8461,-163194,-133437
2546,186277,138959,34.05,1060357,1.76,1.31,19.92,40.2812445518715,1.59175148264526,1.45654732046394,225720,168291,34.12,2546,根基,6305414,4168372,51.27,205967,152556,19753,15735
2547,-4446403,-997640,,8944192,-4.97,-1.12,10.73,13.0395479571961,0.984631340712298,0.0815840183763248,-4361705,-908000,,2547,日勝生,2318800,2772251,-16.36,-4484158,-701745,122453,-206255
2548,1049462,2245679,-53.27,2768127,3.79,8.12,48.96,37.3221057412207,1.72277441850796,0.0695136895485429,1351977,2318861,-41.7,2548,華固,6154588,5362802,14.76,1318242,2271793,33735,47068
2597,359593,512688,-29.86,1350000,2.66,3.8,27.04,36.1987264067485,1.15017316964544,0.938889508286446,512630,699081,-26.67,2597,潤弘,6148434,7229012,-14.95,453102,460080,59528,239001
2841,173484,240282,-27.8,7607849,0.23,0.33,23.7,55.6173819814011,1.0428400536244,0.84617307180276,300127,340345,-11.82,2841,台開,210294,384626,-45.33,-397543,-288199,697670,628544
2923,1575806,2140563,-26.38,17402970,0.91,1.23,29.75,44.3011121018186,5.07286037131462,0.64171769773171,3407778,4627474,-26.36,2923,鼎固-KY,4890914,10109475,-51.62,4082008,5190488,-674230,-563014
3052,12188,94344,-87.08,2330045,0.06,0.46,14.05,33.349176056123,1.45460224031516,0.777726941518278,11671,101801,-88.54,3052,夆典,1655028,1812086,-8.67,16899,103495,-5228,-1694
3056,1015836,606469,67.5,2304847,4.42,3.05,20.98,57.4935847106541,2.23669422477498,0.681122313336307,1026999,632880,62.27,3056,總太,4484973,3217999,39.37,1023615,612613,3384,20267
3266,-80771,-467445,,3523143,-0.23,-1.33,13.97,53.2889478155518,2.55143167127512,0.31408254606408,-148853,-742830,,3266,昇陽,1040077,1124594,-7.52,-82393,-712296,-66460,-30534
3703,-153209,289755,,8232160,-0.18,0.33,26,35.8770460669647,1.50947003286035,0.556352492733896,-38358,380726,,3703,欣陸,16413300,16323593,0.55,-374062,559682,335704,-178956
5515,26258,-69196,,3379001,0.08,-0.2,14.95,55.836885582319,3.51082968527934,3.26583340933446,43436,-85277,,5515,建國,3921053,3642219,7.66,5515,-38614,37921,-46663
5519,170912,225216,-24.11,1830635,0.93,1.23,16.12,39.1659739962938,3.30816079375502,0.374303154106174,213708,228370,-6.42,5519,隆大,1339496,1834410,-26.98,178154,224846,35554,3524
5521,57072,56177,1.59,3475274,0.16,0.16,11.84,49.1627628890364,1.79492239077681,1.25205227038571,70404,64695,8.82,5521,工信,3292316,5005379,-34.22,93613,83700,-23209,-19005
5522,4417397,4680214,-5.62,8354332,5.29,5.6,53.1,48.8111541133383,1.77195206024155,0.109896567852638,5613998,5799678,-3.2,5522,遠雄,22423644,20085148,11.64,4486585,5404955,1127413,394723
5525,48325,626358,-92.28,2530909,0.2,2.56,16.05,40.7902356239374,1.26844384093597,0.077852898357172,65211,670049,-90.27,5525,順天,721560,3150439,-77.1,61491,681534,3720,-11485
5531,-81280,-185372,,8823100,-0.09,-0.21,11.92,24.5576546390982,1.71156440152607,0.270634891839349,-158075,-337937,,5531,鄉林,4013606,1491045,169.18,339105,-351554,-497180,13617
