stock,95年1-9月,稅後純益,95年1-9月,增減(%),期末股本,稅後純益,95年1-9月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,95年1-9月,增減(%),營業利益,95年1-9月,營業外
1722,2124585,2841351,1821985,55.95,9800000,2.95,1.94,52.57,79.9441,7.43,3.27,1722,台肥,8864062,8510023,4.16,281799,279419,3369387
1723,158817,1084272,916899,18.25,2234443,5,4.23,20.17,84.9616,3.38,1.7,1723,中碳,3836181,3320783,15.52,1200274,987742,177817
1724,61495,135518,56030,141.87,1277500,1.06,0.44,12.11,72.1215,1.34,0.93,1724,台硝,1109687,1089572,1.85,57515,80533,75729
1725,77971,184285,179838,2.47,1182360,1.56,1.52,15.15,38.6704,1.31,0.7,1725,元禎,9397402,8009143,17.33,129872,132372,82864
1726,112856,495246,553121,-10.46,1599989,3.1,3.46,32.26,83.5067,4.35,2.44,1726,永記,4448489,4648624,-4.31,405934,611401,248433
1727,-3286,25182,32952,-23.58,680000,0.37,0.49,12.17,67.207,1.54,1.12,1727,中華化,852612,828290,2.94,54923,42568,-24321
1730,17910,33906,41832,-18.95,534812,0.63,0.78,12.1,70.7252,1.83,1.2,1730,花仙子,598071,592115,1.01,36097,33392,7282
1732,587,24938,23135,7.79,424439,0.59,0.55,11.51,80.7027,3.74,2.75,1732,毛寶,490616,438437,11.9,28838,27483,2759
1735,-39204,48292,18988,154.33,897000,0.54,0.24,13.47,51.8255,1.72,1.12,1735,日勝化,1714914,1485005,15.48,71882,65592,-10230
1737,25068,176957,268526,-34.1,2780955,0.64,0.97,24.31,94.3392,8.9,1.55,1737,臺鹽,1763927,2091224,-15.65,121348,237662,83314
22,1147032,2189484,2641505,-17.11,15898111,1.42,1.71,17.2957364120838,73.1213079855399,2.02705948585317,1.13281780033583,22,生技醫療類,17131332,15725897,8.94,2130765,1955870,720222
1701,-79041,182910,110746,65.16,2980811,0.62,0.39,13.87,73.427,1.28,0.74,1701,中化,2077453,1865295,11.37,253028,218289,-9791
1707,35491,135628,73646,84.16,1334350,1.04,0.57,12.88,75.3637,5.63,1.97,1707,葡萄王,897388,761614,17.83,85212,57726,80607
1716,108562,404598,379986,6.48,2537362,1.59,1.5,19.78,86.1371,3.91,1.98,1716,永信,2331963,2146535,8.64,429960,406558,111051
1720,3581,221509,245910,-9.92,1515707,1.47,1.64,16.18,84.7798,4.76,2.5,1720,生達,1312778,1262109,4.01,252726,294306,21991
1729,2659,293852,472647,-37.83,1734467,1.75,2.8,13.95,83.2725,2.14,1.73,1729,必翔,1315376,1618344,-18.72,389888,529472,-9036
1731,57597,67534,46108,46.47,1058962,0.64,0.44,14.02,43.6964,1.61,1.37,1731,美吾華,4253539,3670518,15.88,13999,-12311,61208
1733,23695,306643,191132,60.44,830708,3.71,2.39,15.11,85.3604,4.89,1.91,1733,五鼎,843802,725486,16.31,332299,193133,34820
1734,-52374,70298,37192,89.01,1057622,0.66,0.35,14.67,58.839,0.98,0.56,1734,杏輝,1073959,1022584,5.02,126480,95088,-44955
1736,1048744,323366,1011559,-68.03,1865015,1.73,5.42,26.96,68.8121,1.6,0.55,1736,喬山,1521996,1413378,7.68,59493,99534,452508
4106,-5150,93174,37056,151.44,658000,1.42,0.56,15.17,72.8267,2.68,1.67,4106,雃博,943420,849053,11.11,74709,40772,24631
4119,3268,89972,35523,153.28,325107,2.77,1.09,25.39,79.6487,1.99,1.17,4119,旭富,559658,390981,43.14,112971,33303,-2812
23,2155973,53141666,32988853,61.09,110051675,4.85,3.01,24.1154863073746,50.851044270987,1.66353755733284,0.725173570212755,23,油電燃氣類,514824238,427619414,20.39,58982891,42277924,3298217
2616,25001,119771,104118,15.03,970380,1.76,1.31,18.55,48.4397,0.9,0.6,2616,山隆,8050485,7461537,7.89,105346,117411,55373
6505,994573,51367088,30957586,65.93,92485045,5.55,3.35,25.91,50.2338,1.8,0.77,6505,台塑化,481510430,397374918,21.17,57849585,41025269,2244730
8926,288111,240688,402499,-40.2,4509422,0.54,0.94,12.3,63.0697,0.95,0.85,8926,台汽電,3077274,1179590,160.88,125475,180439,142438
9908,486923,393007,599301,-34.42,5163580,0.77,1.18,15.28,70.0079,0.57,0.33,9908,大台北,2884874,2566146,12.42,227218,172288,259334
9918,31601,292403,256081,14.18,1703184,1.74,1.52,14.27,77.266,2.58,1.33,9918,欣天然,1579748,1401451,12.72,260180,238653,106607
9926,843,161856,106744,51.63,1182870,1.37,0.9,14.77,65.0855,1.05,0.67,9926,新海,1375192,1168453,17.69,186555,135901,23301
9931,23002,53730,73208,-26.61,946764,0.57,0.77,13.2,38.5262,0.42,0.1,9931,欣高,652819,605371,7.84,31515,72641,34700
9937,305919,513123,489316,4.87,3090430,1.66,1.58,13.03,40.9248,0.39,0.25,9937,全國,15693416,15861948,-1.06,197017,335322,431734
24,47748636,173800429,225714655,-23,798871552,2.1,2.73,17.8644088161982,72.6467087695541,2.04276005308322,1.46525713371219,24,半導體類,808712087,788259833,2.59,163073627,193986477,26347885
1437,191594,204736,241641,-15.27,2033947,1.02,1.44,17.73,70.7137,1.67,0.99,1437,勤益,1524971,1553318,-1.82,12796,55900,208669
2302,-40361,-275058,-83982,,2031783,-1.35,-0.35,10.89,74.7406,0.66,0.3,2302,麗正,227689,300105,-24.13,-45079,-41482,-228154
2303,25604204,15602710,26930229,-42.06,132128269,0.93,1.48,19.87,70.0988,1.21,1.01,2303,聯電,79150478,77986826,1.49,5478793,4751611,11664762
2311,4476231,8460971,14682074,-42.37,55347765,1.63,2.88,13.56,70.9331,1.56,1.11,2311,日月光,39792407,49341127,-19.35,7111553,9980881,2304777
2325,1123952,12719689,9452338,34.57,30726442,4.23,3.4,22.01,81.1505,2.74,2.14,2325,矽品,46893616,41687722,12.49,11732080,8940660,2685052
2329,-348426,-410420,-173041,,10560158,-0.43,-0.2,5.35,33.7286,0.45,0.17,2329,華泰,5620477,5966065,-5.79,-34757,-381160,-250289
2330,6621505,74692316,99098039,-24.63,264262018,2.83,3.76,18.99,88.2659,3.83,2.54,2330,台積電,222659120,239945940,-7.2,75699921,98874023,5988465
2337,-13070,3418512,696073,391.11,30506533,1.2,0.26,11.5,80.677,3.86,2.91,2337,旺宏,18260642,16359493,11.62,2761061,787381,832973
2338,55453,739941,515504,43.54,3539030,2.16,1.52,15.07,65.5498,2.76,1.86,2338,光罩,2187699,2413090,-9.34,388609,559185,421575
2342,3041517,559950,3415091,-83.6,10574930,0.54,3.28,16.17,83.132,2.59,1.1,2342,茂矽,3308076,4048740,-18.29,624970,427704,-9291
2344,-888174,-1670758,637661,,38705002,-0.45,0.17,14.72,60.8202,1.28,0.81,2344,華邦電,25284451,23328327,8.39,-810373,1521754,-860385
2351,104942,389382,397367,-2.01,1735582,2.24,2.32,17.01,41.3174,1.24,0.78,2351,順德,5243254,3979415,31.76,367091,391097,120026
2363,472859,-1517459,221894,,14094937,-1.09,0.16,11.55,89.6773,3.04,1.48,2363,矽統,4404718,6328230,-30.4,-1119806,-252418,-396575
2369,-59079,203782,114878,77.39,3090474,0.71,0.4,15.68,68.1819,1.79,1.5,2369,菱生,3772787,3672019,2.74,309314,197326,-80652
2379,63427,2844899,2155197,32,4525446,4.68,2.39,38.8,77.5748,2.69,2.21,2379,瑞昱,11994190,9374785,27.94,2893626,2103712,33839
2388,108181,-2627941,714178,,13091743,-2.04,0.56,9.41,60.4799,2.64,1.48,2388,威盛,12171980,17684130,-31.17,-477231,731153,-2022833
2401,994238,1892471,2626177,-27.94,5560514,3.18,2.5,23.62,74.8961,1.63,0.7,2401,凌陽,7138292,13750986,-48.09,1446604,1813641,576424
2408,4369695,-1193316,10936840,,47039853,-0.29,2.73,16.38,51.1481,1.33,1.07,2408,南科,42520845,52786060,-19.45,-3300992,8488586,2106681
2425,444,-256117,28934,,1300817,-1.97,0.22,6.6,59.3458,1.77,0.96,2425,承啟,2628724,2069241,27.04,-247060,27132,-9057
2434,-26072,19345,34268,-43.55,826601,0.23,0.41,11.43,72.8242,2.81,1.26,2434,統懋,562065,532122,5.63,66185,68908,-38568
2436,9180,338199,52742,541.23,2235100,1.53,0.25,13.47,89.3289,7.54,4.68,2436,偉詮電,1783041,726518,145.42,153178,44466,222129
2441,-37324,1760935,1565665,12.47,4742303,3.71,3.33,18.95,77.3448,2.99,2.42,2441,超豐,6515549,6119419,6.47,1949028,1790993,-6198
2446,-186648,857612,2458099,-65.11,6844758,1.26,3.65,16.09,54.2361,1.86,1.21,2446,全懋,8815907,10638412,-17.13,1154867,2926588,-134787
2449,-113987,1220293,2151332,-43.28,12147027,1.02,1.84,17.89,57.6262,1.26,1.19,2449,京元電,9787811,9700875,0.9,1556693,2338319,-226400
2451,318738,2495880,1748741,42.72,3455532,7.28,5.14,29.03,62.519,2.61,1.58,2451,創見,28893372,17635364,63.84,2701363,1668299,392578
2454,430615,27278601,15889913,71.67,10408538,26.48,15.43,76.63,86.7932,4.72,3.47,2454,聯發科,56983053,37891635,50.38,25342975,17214822,2761776
2458,-51072,451351,295375,52.81,3617848,1.33,0.89,13.29,82.8516,3.68,1.85,2458,義隆,3702883,3463136,6.92,516195,368906,15091
2473,19105,493097,560474,-12.02,2060820,2.45,2.75,21.71,93.5026,10.43,6.77,2473,思源,996263,1052450,-5.34,609006,626369,-7909
2481,47398,349589,227257,53.83,2604795,1.49,1.11,19.61,63.9491,1.47,0.87,2481,強茂,3186629,2900634,9.86,150181,202413,250509
3006,85009,561515,292709,91.83,2273654,2.47,1.29,26.25,79.6188,3.48,2.57,3006,晶豪科,5054203,4445396,13.7,594261,212810,81280
3014,5270,428501,216558,97.87,1128620,3.82,1.97,15.52,72.5395,3.1,1.86,3014,聯陽,1987061,1342521,48.01,482893,221327,-6676
3016,2813,76592,136924,-44.06,736275,1.04,1.87,13.14,60.0481,2.88,1.4,3016,嘉晶,530273,602506,-11.99,52014,145104,33075
3034,33090,5652047,4431231,27.55,5414567,10.45,8.21,28.75,59.3166,2.07,1.79,3034,聯詠,26706040,22411327,19.16,5534855,4506686,235486
3035,43863,1314004,1101269,19.32,3435797,3.9,3.39,18.96,81.4861,2.31,1.93,3035,智原,3702356,4314057,-14.18,922552,1057406,394581
3041,298604,804436,559824,43.69,2893489,2.81,2.09,17.13,77.6625,3.14,1.54,3041,揚智,2760534,2398144,15.11,736170,289251,51669
3056,-22289,-100804,-77967,,433762,-3.16,-4.63,6.89,71.4399,3.74,2.47,3056,駿億,155275,208462,-25.51,-18772,-48310,-82032
3063,4469,-64279,447796,,4140092,-0.16,1.45,14.98,59.2364,0.73,0.62,3063,飛信,4684685,4033676,16.14,-129933,446551,31303
3094,13817,101548,74571,36.18,794129,1.43,1.15,17.12,91.0878,8.33,7.44,3094,聯傑國際,384768,293602,31.05,106303,58960,12602
3189,124772,2695312,3142293,-14.22,4354000,6.19,7.85,37.87,85.6959,4.2,3.11,3189,景碩,9218912,9094864,1.36,2684908,3166175,239090
3271,-52569,27850,-138362,,1009435,0.28,-1.54,11.39,45.027,1.06,0.67,3271,其樂達,2153825,1503016,43.3,37425,-159311,-76475
3443,17817,516187,92083,460.57,1148030,4.52,0.93,18.16,60.2316,2.09,1.34,3443,創意,4955767,1939082,155.57,507836,74266,15702
3474,750050,4591068,10975437,-58.17,33375120,1.38,3.58,22.63,50.6649,1.13,0.75,3474,華亞科,35805242,29082406,23.12,5677059,10768917,-736643
3545,-49222,201754,98644,104.53,1235220,1.75,1.42,16.44,71.9512,3.68,1.83,3545,旭曜,2744188,1757897,56.11,251835,150743,-28558
5471,1412,654553,595224,9.97,1572536,4.17,3.8,17.25,73.8671,2.77,1.33,5471,松翰,2754248,2153321,27.91,659757,577874,-12784
6145,248813,2592,214756,-98.79,2201843,0.01,1.12,16.5,60.5601,2.03,0.96,6145,勁永,17886339,15987820,11.87,-36483,-14953,57075
6202,55760,658689,815731,-19.25,2179432,3.04,3.87,15.48,80.2238,4.23,2.49,6202,盛群,2792747,3000883,-6.94,680352,813176,68376
6239,-88177,4384631,3372367,30.02,5563000,7.88,6.06,28.75,47.2544,1.45,1.23,6239,力成,17333805,11918432,45.44,4945242,3638304,-225651
6257,11212,414393,395523,4.77,2956418,1.43,1.75,17.34,65.6702,1.54,1.03,6257,矽格,2772814,2239922,23.79,474667,405661,-8963
6286,-24315,1301251,844803,54.03,1186802,11.02,7.2,29.09,78.9804,4,2.24,6286,立錡,4420891,2956165,49.55,1373857,879082,-21915
8016,-628,535397,532283,0.59,1040766,5.16,5.29,24.93,68.4122,2.56,1.62,8016,矽創,3897125,3340150,16.68,546038,569989,13115
25,14624753,94848714,44658105,112.39,371650193,2.52,1.18,21.0603453150472,47.9872115340921,1.38496175792222,1.00256585472974,25,電腦及周邊設備類,2431541000,1834976060,32.51,58220945,41521502,51549276
1604,-1221003,-528415,-1097362,,8763900,-0.63,-1.31,6.51,34.1515,2.21,0.62,1604,聲寶,8339753,11343242,-26.48,13846,158743,-542261
2301,2807031,6523656,6096216,7.01,21802163,2.55,2.17,27.38,50.6911,1.06,0.93,2301,光寶科,121261372,105996653,14.4,739169,3845300,6469134
2305,-137324,3900,-245909,,2056608,0.02,-1.21,7.84,76.8548,0.96,0.28,2305,全友,467723,572979,-18.37,-60431,-98585,66331
2315,838759,4046846,3652322,10.8,14054424,2.94,2.73,22.72,51.3362,1.51,1.1,2315,神達,60791644,58221309,4.41,3621488,3324777,1029992
2324,1126711,9536860,6166773,54.65,38659589,2.5,1.66,19.74,44.7863,1.48,1.25,2324,仁寶,311233016,199751299,55.81,10364042,6171113,1129538
2331,25426,267067,-212746,,12551891,0.22,-0.2,18.26,62.4064,1.76,1.45,2331,精英,59260411,44961032,31.8,108798,-235912,163246
2336,172591,466125,496421,-6.1,4765616,1,1.11,11.78,68.6556,1.9,1.6,2336,致伸,12306537,9033870,36.23,358201,446474,224455
2341,-171945,-447030,-544172,,4007824,-1.12,-1.37,5.01,40.3158,1.61,0.89,2341,英群,5808462,6837534,-15.05,-445847,-344150,1898
2352,-16010431,1640631,-19723671,,15389280,1.07,-12.83,13.66,25.9504,1.18,1,2352,佳世達,92073592,101496852,-9.28,-4071992,-3713201,5743271
2353,5602249,10561815,8953090,17.97,24054904,4.47,3.79,30.95,47.1434,1.25,0.94,2353,宏碁,219574363,157816643,39.13,6056825,4423217,4894906
2356,1561526,3864354,4118205,-6.16,24278000,1.59,1.79,14.24,43.3667,1.38,0.94,2356,英業達,162018438,162850968,-0.51,2845633,3086906,1421779
2357,11054418,21014824,13243951,58.67,37085068,5.74,3.64,41.18,48.3801,1.37,0.84,2357,華碩,426855666,234123975,82.32,13277453,5537426,11858506
2358,-1546,9130,18411,-50.41,650000,0.14,0.28,8.51,70.1526,1.93,1.8,2358,美格,1378623,1399710,-1.51,32316,30968,-12149
2361,-223916,-455854,-400432,,3397404,-1.39,-1.22,6.44,69.5176,1.78,1.21,2361,鴻友,1367065,1352124,1.11,-204398,-173947,-251456
2362,108133,1207505,37818,+++++,5825204,2.17,0.07,12.95,63.6801,2.4,1.05,2362,藍天,8959091,5832651,53.6,-115562,-231616,1336838
2364,-13690,-27906,-253687,,2773037,-0.11,-1.02,6.41,56.9735,1.21,0.84,2364,倫飛,2135529,3053831,-30.07,-103647,-179947,85775
2365,187643,894973,557367,60.57,2797273,3.25,2.05,18.13,58.8991,1.8,1.15,2365,昆盈,7729497,7395172,4.52,570804,438880,567044
2376,-246764,1153024,565702,103.82,6727255,1.72,0.84,28.92,66.6831,2.11,0.99,2376,技嘉,19627861,34796724,-43.59,390228,916890,783873
2377,226133,2217119,775305,185.97,9502771,2.34,0.82,24.36,45.2176,1.38,0.72,2377,微星,64364446,52774602,21.96,2009137,644147,672324
2380,115003,392297,356261,10.12,2281087,1.72,1.55,19.45,79.4662,2.75,1.83,2380,虹光,3682042,3467450,6.19,241680,233989,193095
2381,-795834,-1704223,-1235008,,10735553,-1.71,-1.25,7.48,56.7872,1.56,0.92,2381,華宇,13984399,11500278,21.6,-239038,-439174,-1465185
2382,2703843,12881927,8717540,47.77,34752682,3.72,2.61,23.11,35.7737,1.31,0.99,2382,廣達,507369807,315781967,60.67,9114749,7701962,6881415
2385,480436,1931956,1033535,86.93,5009000,4.16,2.26,16.29,63.4995,1.34,0.86,2385,群光,12420632,12634970,-1.7,1241619,647348,1048390
2387,391636,763361,586630,30.13,3393085,2.31,1.79,14.44,85.8645,1.87,1.08,2387,精元,1533053,1496302,2.46,209374,264032,609538
2395,1088034,2214687,2325714,-4.77,4912270,4.52,4.74,28.13,83.7941,2.39,1.57,2395,研華,8174755,7838204,4.29,1405394,1500274,1093901
2397,56896,505604,404963,24.85,1140530,4.43,3.55,25.97,81.7428,5.11,2.77,2397,友通,2016153,2133226,-5.49,513143,448064,124075
2399,-15234,404764,214459,88.74,1673000,2.42,1.37,13.53,45.893,1.72,1.17,2399,映泰,7254943,5403074,34.27,546991,285374,-981
2405,3159,29796,14536,104.98,2171583,0.15,0.07,13.23,84.1664,2.68,1.13,2405,浩鑫,1192796,1179624,1.12,23617,7474,12456
2417,7479,696481,380245,83.17,2006082,3.55,1.96,17.92,72.4742,3.03,2.19,2417,圓剛,3088957,2218530,39.23,671595,351581,-12221
2424,-56645,-144731,-80606,,827510,-1.75,-0.97,6.43,78.8802,1.19,0.66,2424,隴華,186975,710560,-73.69,-36063,-20357,-84626
2438,-348458,125964,8357,+++++,3026235,0.44,0.03,14.14,53.6953,1.64,1.07,2438,英誌,6733626,7194208,-6.4,275763,375433,-91477
2442,-40913,231956,64308,260.7,2500000,0.93,0.26,7.32,23.7879,1.12,1.02,2442,美齊,16949067,11832529,43.24,171452,117847,56385
2463,-40870,256840,111656,130.03,823479,3.19,1.41,17.59,78.9167,2.89,1.88,2463,研揚,1475846,1099915,34.18,291764,180348,10455
2465,-186166,171642,-307341,,2120006,0.83,-1.55,7.93,61.91,1.98,1.16,2465,麗臺,4468584,4548584,-1.76,11548,-131108,162840
2474,4276904,4975900,4269368,16.55,5415917,9.19,7.94,43.27,89.4894,1.43,1.31,2474,可成,1787058,780206,129.05,320977,245724,5066514
3002,100573,152492,168658,-9.59,966000,1.59,1.83,13.16,60.4901,1.6,0.51,3002,歐格,686097,750547,-8.59,59577,120354,132600
3005,193183,796411,234044,240.28,5198276,2.42,0.76,18.96,71.9229,2.22,1.68,3005,神基,8136112,22923961,-64.51,528592,65101,353148
3013,-21340,107558,120153,-10.48,1745614,0.64,0.8,12.12,56.2263,2.53,2.48,3013,晟銘電,2624400,3451540,-23.96,146869,175698,6410
3017,-303361,373164,-333656,,2519471,1.48,-1.49,16.28,39.4244,1.45,1,3017,奇鋐,13177317,7991636,64.89,612856,-54039,-204728
3022,138387,503090,398184,26.35,1793420,3.08,2.42,17.93,69.3056,1.82,1.13,3022,威達電,2228814,1839154,21.19,296344,336971,228994
3046,-81824,110627,-231940,,1640090,0.69,-1.53,6.91,39.6038,1.5,1.43,3046,建碁,1812213,3814029,-52.49,-143182,-179625,200084
3054,4138,-11053,-28315,,775635,-0.14,-0.4,9.01,92.6402,5.81,5.3,3054,萬國,376915,124261,203.33,-6889,-32453,-4948
3057,-149950,30970,20221,53.16,1364593,0.23,0.16,11.86,80.2643,4.45,2.68,3057,喬鼎,789283,745928,5.81,67258,170314,-61903
3060,230929,308090,337607,-8.74,1200158,2.65,3.27,18.84,55.2515,1.44,1.2,3060,銘異,3486627,3869117,-9.89,185508,209739,226967
3231,-204940,4250675,4107668,3.48,13819261,3.16,3.15,22.19,44.4143,1.42,1.17,3231,緯創,183621078,156573598,17.27,4785079,5345356,218891
3701,-85138,-148491,-1690271,,3036454,-1.35,-17.5,9.27,45.6805,0.04,0.02,3701,大眾控,34239,31229,9.64,-46889,-1605192,-101602
6117,28631,8950,78779,-88.64,900000,0.1,0.88,22.27,62.0396,1.3,0.77,6117,迎廣,2403320,2019838,18.99,58530,69591,-41037
6128,3448,179589,198982,-9.75,800000,2.25,2.48,16.54,85.0382,2.11,1.4,6128,上福,965983,1002268,-3.62,215843,257391,6264
6166,-28117,248598,234560,5.98,1055542,2.4,2.41,15.98,79.7371,3.54,2.32,6166,凌華,1489002,1531115,-2.75,248000,297471,19164
6172,-52509,-89529,-80474,,779053,-1.18,-1.05,10.95,54.116,1.62,0.86,6172,互億,1058007,1574664,-32.81,-14548,-17234,-74130
6206,10992,455508,283225,60.83,736790,6.18,4.64,23.13,73.1578,2.89,2.38,6206,飛捷,1924795,1409599,36.55,470206,288637,20025
6235,152346,-45453,104078,,2398192,-0.19,0.44,17.51,92.1332,7.08,3.51,6235,華孚,898024,1085219,-17.25,-33108,-19684,-10640
6277,80940,573147,594888,-3.65,1048569,5.53,5.79,25.59,78.4314,3.22,1.93,6277,宏正,2155073,2099987,2.62,554537,586244,83052
8008,1313119,1298763,1065593,21.88,7481971,1.59,1.45,20.32,57.789,1.31,0.97,8008,建興電,23892816,30075186,-20.56,77005,-347201,1248712
9912,-28025,62763,7902,694.27,460874,1.36,0.17,10.6,33.5228,1.01,0.59,9912,偉聯,1909103,2632387,-27.48,8729,37769,56335
26,-6460281,69838477,4710745,+++++,502471571,1.48,0.1,20.4766995623702,50.715793867483,1.11467260139774,0.756953712480222,26,光電類,1057053144,745715948,41.75,75532414,18631611,-88495
2323,93175,-139990,447385,,29450671,-0.05,0.15,19.03,67.5977,1.28,0.75,2323,中環,18418972,21066793,-12.57,475859,689393,-458851
2340,-34877,752695,568555,32.39,5124118,1.48,1.13,11.71,58.1365,1.32,0.82,2340,光磊,5194579,5231251,-0.7,749684,1162018,15462
2349,-1699458,78370,-2992876,,24403478,0.03,-1.4,17.23,66.8737,1.25,0.75,2349,錸德,15021625,18126646,-17.13,507556,-1044832,-411064
2374,24374,1647298,716264,129.98,3902398,4.31,1.87,17.59,64.2958,1.63,1.43,2374,佳能,24212597,17562623,37.86,1760908,786235,240030
2384,300118,59534,1515769,-96.07,10481782,0.06,1.49,22.93,59.5083,1.26,0.67,2384,勝華,21341344,22945250,-6.99,38225,1360173,24438
2393,254600,1438489,1341159,7.26,3455548,4.32,4.19,25.88,63.0247,1.82,1.45,2393,億光,7028067,5830049,20.55,1388629,1293475,310929
2396,-422059,-1782152,-1534586,,12830771,-1.4,-1.23,7.51,48.3066,0.46,0.29,2396,精碟,5045155,6084271,-17.08,-1218384,-1236039,-421008
2406,11152,-1152450,-276836,,2948904,-3.95,-0.94,7.26,48.5826,1.23,1.04,2406,國碩,1414900,1643383,-13.9,-1077015,-290638,-75435
2409,-2381650,23412045,7444654,214.48,78617711,3,1.22,32.57,45.8172,1.03,0.72,2409,友達,324472278,198426615,63.52,26407645,10609828,-1484350
2426,64043,456328,345786,31.97,2835577,1.67,1.38,14.16,74.9853,2.86,1.61,2426,鼎元,2175630,2224941,-2.22,358979,238270,185315
2443,51889,80382,-82313,,4420794,0.18,-0.19,9.54,65.8687,0.95,0.45,2443,新利虹,4068220,3000678,35.58,-49305,-122881,134406
2448,163072,1560036,1037224,50.4,5539369,3.04,2.87,27.41,72.6434,2.38,1.34,2448,晶元,7297706,4713529,54.82,1488276,902790,173303
2466,-46683,140646,56951,146.96,1196229,1.18,0.64,13.19,73.7449,1.77,1.1,2466,冠西電,845046,814510,3.75,75067,113946,111798
2475,-3356286,2565277,-11876726,,88361574,0.3,-1.45,10.17,45.7943,0.65,0.48,2475,華映,102507756,73393563,39.67,4571963,-7715053,-1985138
2486,200730,409823,324624,26.25,1616000,2.54,2.32,17.73,69.9326,1.92,1.39,2486,一詮,2041935,1639294,24.56,266385,241009,277685
2489,28691,1239605,695267,78.29,5283629,2.55,1.57,18.03,40.7714,1.77,1.24,2489,瑞軒,45070548,19116894,135.76,1421492,741104,159922
2491,31131,-58381,-64599,,2707303,-0.22,-0.24,7.95,56.652,0.62,0.33,2491,吉祥全,466392,660780,-29.42,-118411,-94662,60030
2499,8623,162925,109106,49.33,2282713,0.74,0.58,16.64,63.0359,1.47,0.66,2499,東貝,2267030,1685522,34.5,142395,111027,13331
3008,1772412,1706545,2683513,-36.41,1257187,13.57,22.12,73.6,90.097,3.2,2.57,3008,大立光,2806809,4017519,-30.14,570764,1199583,1452105
3009,-2718283,16008843,3107284,415.2,82872399,2.31,0.47,24.09,44.6046,0.92,0.57,3009,奇美電,195619868,131835230,48.38,17127093,6820231,-532188
3019,1463513,1644439,1434478,14.64,2528738,6.51,5.69,58.83,79.8294,2.49,2.35,3019,亞光,3907057,3224871,21.15,127172,7846,1587794
3024,261137,78366,215564,-63.65,3542359,0.21,0.6,13.95,68.5335,1.34,0.74,3024,憶聲,3345214,5168234,-35.27,-25675,38811,131860
3031,94439,400628,276344,44.97,1680000,2.53,1.91,17.6,77.7908,2.76,1.73,3031,佰鴻,2481046,2089393,18.74,297759,245104,175794
3038,-88819,27266,121268,-77.52,2251569,0.13,0.6,12.57,53.6729,1.13,0.68,3038,全台,3106855,3632065,-14.46,68631,219780,-19173
3049,-219765,-272855,-2078978,,9276939,-0.3,-2.27,9.58,51.987,0.86,0.6,3049,和鑫,7740667,5117062,51.27,-219493,-1826108,-60876
3050,-39323,81563,-176814,,2330226,0.37,-0.81,16.22,75.2697,1.51,1.32,3050,鈺德,1064573,904649,17.68,65983,-149984,19580
3051,-656522,-1839157,62949,,5067764,-3.63,0.13,16.41,34.5235,1.32,0.64,3051,力特,14460902,16002475,-9.63,-261313,684255,-1446040
3059,743776,1106109,1367638,-19.12,3008728,3.77,4.74,24.62,51.2623,1.84,1.4,3059,華晶科,9272868,8555366,8.39,492848,734362,741298
3061,-115239,56872,-202660,,1948453,0.3,-1.33,12.82,74.8523,4.39,2.86,3061,璨圓,1011848,633856,59.63,29736,-87814,17840
3406,10212,-194832,315172,,770391,-2.53,4.09,50.48,93.5275,8,5.57,3406,玉晶光,469180,1013436,-53.7,28189,326125,-290748
3481,-1320350,9664555,285751,+++++,24423720,3.97,0.13,18.46,46.5876,1.42,0.99,3481,群創,111635868,70158899,59.12,11060779,1606101,-378192
3504,308778,295258,262456,12.5,1004946,2.97,2.94,18.24,58.4185,1.69,1.28,3504,揚明光,5314546,4356512,21.99,269197,6932,73504
5305,634030,799682,863598,-7.4,4448877,1.83,1.99,18.15,55.4851,0.9,0.64,5305,敦南,9520836,8639682,10.2,209722,237236,708865
5484,-17435,321453,149162,115.51,1071221,3,1.39,15.74,68.7086,2.54,1.71,5484,慧友,1987765,1294432,53.56,319932,176472,24021
6116,-1768123,5238064,-5865613,,50117821,1.05,-1.17,11.75,59.7229,1.3,0.89,6116,彩晶,56746485,37971310,49.45,6063331,-1987913,-1209660
6120,237721,-15483,483144,,2782964,-0.06,2.1,26.4962,54.5816,1.39,1.13,6120,輔祥,8669814,8751398,-0.93,36266,254479,-72207
6131,-3502,284911,292268,-2.52,1022994,2.83,2.86,16.27,64.3448,2.02,1.45,6131,悠克,1825856,1603911,13.84,304133,311167,-21729
6168,9360,204135,198735,2.72,1643308,1.25,1.22,15.43,69.8215,2.15,1.25,6168,宏齊,2312482,1871601,23.56,243767,228717,-1286
6176,877559,1346499,1249943,7.72,3839651,3.51,3.46,31.47,75.9611,2.21,2,6176,瑞儀,8601147,10026509,-14.22,316891,450729,1082693
6209,112670,186453,320758,-41.87,1219567,1.53,2.63,27.29,60.2763,0.77,0.73,6209,今國光,1400646,1709812,-18.08,127372,300712,88066
6225,59600,145819,-22023,,1622910,1.06,-0.17,11.77,51.2731,1.62,1.05,6225,天瀚,2461307,1969753,24.96,-28142,-77052,173932
6255,219084,186761,195240,-4.34,1801410,1.05,1.54,18.44,84.5489,3.95,1.97,6255,奈普,1176973,1228423,-4.19,-60194,-4976,324027
6289,53128,115256,254367,-54.69,2173768,0.54,1.43,17.52,57.3517,2.93,2,6289,華上,2558142,2480791,3.12,50164,221060,66510
