stock,稅後純益,103年1-9月,增減,期末股本,稅後純益,103年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,103年1-9月,增減,公司,,營業收入,103年1-9月,增減,營業利益,103年1-9月,營業外,103年1-9月
1235,23584,136785,-82.76,606623,0.4,2.34,24.08,50.1358314571094,1.60478466814254,1.54819897000987,23815,137332,-82.66,1235,興泰,78929,145605,-45.79,-9433,-16875,33248,154207
1236,58042,128644,-54.88,1083425,0.54,1.19,15.27,54.749618167043,1.44803363007302,1.0238015657618,68673,134834,-49.07,1236,宏亞,1686359,1753667,-3.84,60158,13811,8515,121023
1702,820863,715187,14.78,2941330,3.31,2.88,21.79,28.9635579574094,1.35094457653329,1.04335330874758,1251898,1170577,6.95,1702,南僑,11473501,11023916,4.08,1432560,1156242,-180662,14335
1737,236108,161260,46.41,2000000,1.18,0.81,29.22,85.7503442686496,5.70865327302689,4.76069763131928,279944,184277,51.91,1737,臺鹽,2097132,1951032,7.49,260799,130839,19145,53438
03,85096423,70995757,19.86,305904230,1.57,1.41,34.65,57.1906139616407,2.25115744001957,1.73380634174983,105058015,81395670,29.07,03,塑膠類,840187791,968877500,-13.28,49488212,25693485,55569803,55702185
1301,25034871,18406002,36.01,63657408,3.93,2.89,42.78,64.4852445414916,2.34736467378592,1.97076358646061,28426569,20767552,36.88,1301,台塑,145699706,166359729,-12.42,9104978,3920921,19321591,16846631
1303,30543664,28698111,6.43,79308216,3.85,3.62,39.63,60.1664432762649,2.61334976108769,2.05976137074061,37642582,30104803,25.04,1303,南亞,232854191,245576449,-5.18,17015318,9512863,20627264,20591940
1304,641387,565780,13.36,11426024,0.62,0.55,16.37,29.3568432450946,2.05582353432484,1.49537424089951,1498406,929211,61.26,1304,台聚,39546827,46688252,-15.3,1285698,650741,212708,278470
1305,497601,177076,181.01,4683034,1.06,0.38,13.28,51.555215459473,2.14697993848968,1.48102777151485,662963,255455,159.52,1305,華夏,10310043,11339985,-9.08,614323,226711,48640,28744
1307,839168,722756,16.11,3862312,2.17,1.87,21.31,57.7525330877159,2.20270300248571,1.67407878405374,1049945,867476,21.03,1307,三芳,8477479,8338285,1.67,1028205,852349,21740,15127
1308,405445,418462,-3.11,4931607,0.82,0.85,17.57,87.758491948337,2.63540631085412,1.55302702962216,478459,484086,-1.16,1308,亞聚,3722115,4383988,-15.1,290677,321079,187782,163007
1309,91067,-404596,,3276518,0.28,-1.23,10.57,36.3159367178155,1.48134285931338,1.10708336291789,112222,-419526,,1309,台達化,13191550,15912612,-17.1,140692,-366588,-28470,-52938
1310,612720,232564,163.46,5278698,1.16,0.44,11.12,53.79257807152,1.41337282493271,1.03591777677099,692854,217741,218.2,1310,台苯,9766655,14052104,-30.5,772655,-213360,-79801,431101
1312,1305912,366220,256.59,9266203,1.44,0.4,18.14,71.7426655081424,2.7037889200605,1.42616825558212,1747444,798140,118.94,1312,國喬,15751120,18740030,-15.95,1609642,499837,137802,298303
1313,316212,53517,490.86,11712366,0.27,0.05,16.11,43.6344376438117,1.44115372437662,0.998895646711571,311321,-12243,,1313,聯成,33466894,40111873,-16.57,104423,48718,206898,-60961
1314,150892,1354954,-88.86,23199897,0.06,0.58,23.01,70.9980379915979,3.48915692525682,2.73671315975912,175018,1399782,-87.5,1314,中石化,21480374,25883470,-17.01,-802513,-1253020,977531,2652802
1315,215091,163970,31.18,1980000,1.13,0.79,35.43,75.5592683073434,3.36607351054491,2.67018298858853,230334,182505,26.21,1315,達新,2071424,2233972,-7.28,58087,61127,172247,121378
1319,1026712,884596,16.07,5914771,1.74,1.5,29.8,50.3588690313806,1.13638692022621,0.743144140587513,1281032,1158570,10.57,1319,東陽,16334937,15597307,4.73,1191620,846477,89412,312093
1321,71351,-91082,,2272283,0.32,-0.41,22.78,48.475101226051,1.2874778520016,0.662917870968793,71350,-91082,,1321,大洋,3651709,4213593,-13.34,19592,-109193,51758,18111
1323,150805,193929,-22.24,912745,1.66,2.13,18.82,46.9644730592585,3.76456352804672,2.32501048156707,271255,344990,-21.37,1323,永裕,2274857,2549322,-10.77,259244,340376,12011,4614
1324,42976,36160,18.85,751219,0.57,0.48,13.1,74.0048960805033,3.47816912962687,2.68213504882041,54871,42919,27.85,1324,地球,971007,1096160,-11.42,47578,34361,7293,8558
1325,71309,28720,148.29,1003308,0.71,0.29,18.29,87.8729013857858,15.6816344539011,12.9730152856452,87004,34968,148.81,1325,恆大,810474,813793,-0.41,65471,16222,21533,18746
1326,21493787,16589994,29.56,58611863,3.68,2.84,45.67,51.6760396655882,2.2286719779963,1.69924914230063,28034542,20720181,35.3,1326,台化,250678904,312066891,-19.67,14912209,7620024,13122333,13100157
1337,213439,916702,-76.72,2595884,0.82,3.53,40.44,87.9918206525589,2.95444907691911,2.61188064161205,321944,1241692,-74.07,1337,F-再生,3354193,4207379,-20.28,279211,1167581,42733,74111
1339,239114,214038,11.72,759259,3.2,3.25,38.29,58.0972959847748,1.71067891768529,1.21484460337964,307802,269897,14.04,1339,昭輝,1467439,1041561,40.89,251566,250921,56236,18976
1340,639473,661454,-3.32,1148932,5.57,5.78,48.95,88.8913140471612,8.66559961804836,8.55816565426474,760260,786133,-3.29,1340,F-勝悅,2278102,2165835,5.18,681545,712925,78715,73208
1715,224872,625782,-64.07,4248937,0.56,1.59,16.92,45.9675690449484,1.63908760766507,1.12010488103658,281585,684983,-58.89,1715,萬洲,8941610,10383046,-13.88,262178,207507,19407,477476
4306,268555,180648,48.66,5102746,0.53,0.35,16.89,22.8222524497102,1.27926997523361,0.532465502885385,558253,627437,-11.03,4306,炎洲,13086181,15121864,-13.46,295813,344906,262440,282531
04,18435365,17585471,4.83,198203539,0.78,0.36,22.2,43.0496875553685,1.19705345791977,0.505047277984323,30803015,28672241,7.43,04,紡織纖維類,379681168,404675487,-6.18,22636134,18820917,8166881,9851324
1402,7079958,9063523,-21.89,53528751,1.42,1.81,37.63,38.94678693206,1.05247570448045,0.722011924168688,16581363,17769498,-6.69,1402,遠東新,160880353,176220511,-8.71,12170874,10750479,4410489,7019019
1409,792668,1244118,-36.29,16592823,0.48,0.74,15.43,18.873356791437,0.97904420267694,,1169524,1834123,-36.24,1409,新纖,27969471,33084481,-15.46,1169524,1834123,-,-
1410,92778,77640,19.5,720000,1.29,0.86,16.22,77.0148603993114,6.65934415791149,6.29117343443991,119763,100219,19.5,1410,南染,476102,488822,-2.6,110818,92278,8945,7941
1413,-28416,-172236,,1321124,-0.25,-1.71,6.12,31.8485848620287,0.851033811892459,0.304424314758984,-18729,-170131,,1413,宏洲,1909006,2712365,-29.62,-142842,-150895,124113,-19236
1414,-8405,19571,,2200000,-0.04,0.08,13.84,64.8832578691834,0.883374514399234,0.30635413831418,-13189,17080,,1414,東和,848076,989513,-14.29,-26780,1585,13591,15495
1416,29230,225309,-87.03,2640202,0.11,0.83,19.66,45.9758021810687,1.16783077346841,0.104732804703554,16001,256344,-93.76,1416,廣豐,1128800,151262,646.25,19810,-139648,-3809,395992
1417,-312525,5269,,3798837,-0.82,0.01,11.67,71.2732493221635,2.3774498254332,0.952200696969048,-311915,3903,,1417,嘉裕,2635344,2392525,10.15,-357974,-195167,46059,199070
1418,-110825,-96262,,1319276,-0.9,-0.8,4.76,30.9169036301576,0.520321547023441,0.0793571974357853,-108986,-93540,,1418,東華,1041939,1453659,-28.32,-147252,-127898,38266,34358
1419,135362,142958,-5.31,3000413,0.45,0.48,23.36,62.7353399548325,0.571486025464901,0.443959659759052,132895,144840,-8.25,1419,新紡,775649,818612,-5.25,-71597,-32258,204492,177098
1423,-19125,-65126,,1730000,-0.11,-0.37,15.02,90.9997800972614,63.6418416949464,31.9083738420618,-17014,-45953,,1423,利華,489214,527226,-7.21,2762,-49355,-19776,3402
1432,-33987,-61256,,1662834,-0.21,-0.37,13.2,41.1565877001702,1.00678032545249,0.373160166372001,-109296,-13730,,1432,大魯閣,252248,101588,148.3,-176142,-105427,66846,91697
1434,2223844,2862106,-22.3,16846646,1.33,1.7,30.86,65.3714147114974,2.0908823646706,1.25181507120889,3005016,3313191,-9.3,1434,福懋,32891550,36829597,-10.69,2544860,2169744,460156,1143447
1439,628,-1750,,920000,0.01,-0.02,21.57,92.3529972983476,95.2661557580779,91.3736536868268,579,-2084,,1439,中和,266425,295249,-9.76,-12151,-13885,12730,11801
1440,1008360,385764,161.39,16568159,0.61,0.23,15.31,61.8410822161171,1.09461199436732,0.457788044932819,1186810,469179,152.95,1440,南紡,16690084,15282449,9.21,586087,233258,600723,235921
1441,-59292,-107362,,897991,-0.66,-1.2,9.1,29.397925578771,0.948668053494758,0.461845795889797,-62782,-108667,,1441,大東,1402920,1122005,25.04,-37061,-142492,-25721,33825
1443,-55526,-284993,,1353430,-0.41,-2.11,9.2,25.7513656382546,0.620156445740069,0.126059565597265,-121456,-353052,,1443,立益,984872,1404219,-29.86,-101962,-131830,-19494,-221222
1444,343262,149251,129.99,9573029,0.36,0.16,11.83,64.678663152949,1.28680664874403,0.775661430517178,386480,202415,90.93,1444,力麗,7886031,8653646,-8.87,218446,-61940,168034,264355
1445,70721,21992,221.58,1386670,0.51,0.16,14.09,83.532300998843,6.85746919075957,3.3456726488918,81325,22542,260.77,1445,大宇,1384542,1403473,-1.35,64446,7623,16879,14919
1446,-521,17833,,1386215,(<<<<<),0.13,13.27,48.0376846874189,8.71012252099935,0.993983166482748,4658,24142,-80.71,1446,宏和,658695,605147,8.85,-19782,13465,24440,10677
1447,82332,377048,-78.16,9144872,0.09,0.43,12.07,47.8429644263745,1.28803171842682,0.738965508827628,123303,445198,-72.3,1447,力鵬,13174963,17322933,-23.94,-172027,251217,295330,193981
1449,-253702,-182222,,1200000,-2.14,-1.63,7.17,15.8607870354805,1.14588549840052,0.617941344398072,-258696,-186784,,1449,佳和,2206032,2614055,-15.61,-253137,-231780,-5559,44996
1451,420543,568045,-25.97,4000000,1.05,1.42,24.2,71.6972572299699,3.61478388098873,1.83392992552807,514861,733912,-29.85,1451,年興,9634133,9951354,-3.19,391174,245241,123687,488671
1452,334720,126485,164.63,1326414,2.52,0.95,18.29,90.0276806851155,7.93134792776095,4.64843723739874,376343,140046,168.73,1452,宏益,1522589,1540168,-1.14,185782,101473,190561,38573
1453,62697,-32449,,879164,0.71,-0.37,11.39,87.8239082871745,10.149047205977,1.93611662982343,62851,-31927,,1453,大將,307439,178625,72.11,57469,-40416,5382,8489
1454,89049,49808,78.78,1403098,0.67,0.38,12.81,81.2327174399437,4.1766074318151,2.05360491100095,106238,53953,96.91,1454,台富,1607037,1571902,2.24,87619,33142,18619,20811
1455,111199,30064,269.87,6117634,0.18,0.05,12.19,60.3149077540083,1.69770870771804,0.788168213617914,108381,56400,92.16,1455,集盛,11492164,13470910,-14.69,-99283,8642,207664,47758
1456,-58115,-1102026,,2130000,-0.27,-5.28,4.41,21.0307915062242,0.756278198902258,0.0770200668163302,-58115,-1103174,,1456,怡華,432768,694785,-37.71,-12433,-74406,-45682,-1028768
1457,450693,81051,456.06,3351640,1.71,0.31,15.29,33.0420002220276,0.858458533994449,0.47310595878499,507668,148288,242.35,1457,宜進,3073562,3468672,-11.39,64312,61585,443356,86703
1459,244683,142674,71.5,3586289,0.78,0.45,10.55,48.2165812986837,1.21761229766548,0.94497547387067,289066,165969,74.17,1459,聯發,2940447,2965091,-0.83,141661,18103,147405,147866
1460,268142,218980,22.45,4711891,0.61,0.5,10.73,51.0489355304856,1.67654759937795,0.57550163522552,311423,252624,23.28,1460,宏遠,6016343,5836665,3.08,297980,187291,13443,65333
1463,52067,40419,28.82,1732684,0.32,0.25,11.92,56.6633259469354,1.83078303332604,0.565265469175876,55816,56481,-1.18,1463,強盛,380994,400754,-4.93,9437,19767,46379,36714
1464,219612,39988,449.19,2337762,0.96,0.18,15.04,41.7366792782784,1.219066907882,0.581223333775731,373132,40043,831.83,1464,得力,4933094,3797129,29.92,273795,9568,99337,30475
1465,84989,79934,6.32,1036073,0.82,0.77,17.59,61.3352592829921,4.31007281068423,1.56502010086398,123889,133071,-6.9,1465,偉全,1791839,1984215,-9.7,72469,79614,51420,53457
1466,12090,30122,-59.86,1111573,0.11,0.3,16.71,46.2398624138064,1.62610461779121,0.577965831751178,14583,35700,-59.15,1466,聚隆,3117779,3722102,-16.24,2862,11737,11721,23963
1467,40247,96162,-58.15,2102622,0.19,0.5,11.21,33.1752636160464,1.64210557792006,0.977304073829041,34256,80616,-57.51,1467,南緯,5337678,5330810,0.13,66359,98718,-32103,-18102
1468,-36079,-37252,,1604053,-0.22,-0.23,7.18,46.76690501805,2.11775227564446,0.518412740149253,-42700,-41005,,1468,昶和,452495,497812,-9.1,-37314,-37755,-5386,-3250
1469,5077,7363,-31.05,1246000,0.04,0.06,14.2,80.6454465558801,2.31649860351303,1.23406325058041,7014,7870,-10.88,1469,理隆,341664,393249,-13.12,8275,4222,-1261,3648
1470,42765,45693,-6.41,857670,0.5,0.53,10.94,87.8803266340133,5.89300447413635,2.64035967521084,52959,55014,-3.74,1470,大統染,578005,552660,4.59,49780,49970,3179,5044
1472,-17388,-45670,,716500,-0.24,-0.66,5.09,34.9405584950819,0.79715971756018,0.30600544260094,-15776,-47539,,1472,三洋紡,589105,779118,-24.39,-6605,-43313,-9171,-4226
1473,85742,65878,30.15,1464290,0.59,0.45,27.64,51.6328534712428,1.60669156437237,1.12199844412875,-48295,-125076,,1473,台南,7056809,6904118,2.21,-208866,-229422,160571,104346
1474,81692,23839,242.68,1298970,0.63,0.18,14.12,52.2432027610402,1.33553117296172,0.701256242894915,101440,29519,243.64,1474,弘裕,2588027,2557336,1.2,87497,16575,13943,12944
1475,-37776,-38716,,525168,-0.72,-0.74,5.04,46.7051866022628,0.370400865019294,0.172773220113683,-57536,-63082,,1475,本盟,167032,154148,8.36,-46842,-70325,-10694,7243
1476,2977439,2082226,42.99,2609874,11.41,7.98,40.11,64.5103913419135,1.72529533018669,0.895848302601838,3688701,2606457,41.52,1476,儒鴻,18275760,15061492,21.34,3425355,2469830,263346,136627
1477,1701454,1299176,30.96,1983502,8.59,7.26,43.32,61.8411482173762,1.7188615041947,0.631091378901588,2113387,1609302,31.32,1477,聚陽,17744097,15519860,14.33,2055222,1665804,58165,-56502
4414,-131163,37977,,1367675,-0.97,0.37,11.39,45.0992699143111,2.62635529799877,1.14864395432994,-141205,62474,,4414,如興,1796775,1893722,-5.12,-122532,78046,-18673,-15572
4426,454167,154525,193.91,911721,4.98,1.69,20.28,68.1394863736137,2.15163655449184,1.43464668712599,538980,187572,187.35,4426,利勤,1551217,975453,59.03,524041,186029,14939,1543
05,18428488,21567198,-14.55,120209073,2.75,2.54,22.5,39.3415673059773,1.3120686805351,0.832938248099174,20277680,28372730,-28.53,05,電機機械類,308412261,322773862,-4.45,16000562,25412707,4277118,2960023
1503,928437,990831,-6.3,5209722,1.78,1.9,40.74,60.6489486239362,1.41538228533267,0.892949680713236,1242041,1303335,-4.7,1503,士電,14770875,14532566,1.64,900893,1007380,341148,295955
1504,2606509,3365612,-22.55,20026929,1.32,1.71,23.42,58.5508050062773,2.40858315664874,1.65480191302672,3764676,4746969,-20.69,1504,東元,36123359,41170970,-12.26,2851980,3637895,912696,1109074
1506,32612,10749,203.4,1222557,0.27,0.09,10.33,47.3330055552391,3.74130954758941,2.18542790266488,38127,8609,342.87,1506,正道,1169040,1153981,1.3,31309,21453,6818,-12844
1507,1478744,1588818,-6.93,4108200,3.62,3.89,29.24,38.2317895697119,1.25485863132501,0.604133199116474,2034550,2133409,-4.63,1507,永大,17681758,17189770,2.86,1914307,2006304,120243,127105
1512,-168656,-205527,,1818025,-0.93,-1.13,8.28,30.3332010658821,0.99773646588171,0.55172797635902,-142287,-157955,,1512,瑞利,2632033,2747013,-4.19,-132853,-116858,-9434,-41097
1513,545678,391718,39.3,4200000,1.33,0.84,18.07,48.7621280062015,1.58972192329413,0.736313208375047,685553,493029,39.05,1513,中興電,7111218,7699216,-7.64,508383,365567,177170,127462
1514,109522,51198,113.92,2010670,0.55,0.26,13.55,51.5575115505611,1.61409599254427,1.1882991612302,129740,49112,164.17,1514,亞力,2639374,2227813,18.47,69892,16278,59848,32834
1515,125468,63637,97.16,1814735,0.69,0.35,13.35,40.7061902060322,1.18034882184839,0.932482148106079,169096,88390,91.31,1515,力山,2582736,2562524,0.79,140775,63408,28321,24982
1517,122075,168580,-27.59,2278250,0.54,0.74,15.77,66.693216238094,3.88348805917334,2.94793380270597,189535,287801,-34.14,1517,利奇,2642495,2827494,-6.54,107959,204632,81576,83169
1519,150645,116619,29.18,2610585,0.58,0.45,11.94,41.143320895291,1.60103171101417,0.87442119333803,214651,147338,45.69,1519,華城,3643426,3244701,12.29,222918,168621,-8267,-21283
1521,372339,285195,30.56,762300,4.88,3.74,22.68,51.4261735984802,1.43366691210431,0.846146752033714,440061,346264,27.09,1521,大億,4300776,3648932,17.86,371760,303077,68301,43187
1522,526126,323604,62.58,3128979,1.69,1.04,18.52,31.1911795900983,1.11651627021941,0.424161683304139,811046,558628,45.19,1522,堤維西,11238578,10322982,8.87,622127,237646,188919,320982
1524,-254509,1544,,1796852,-1.42,0.01,10.08,39.0510374290584,0.981791953707384,0.55622856159303,-306323,2558,,1524,耿鼎,1798653,1792825,0.33,65501,19986,-371824,-17428
1525,271375,233023,16.46,692454,3.92,3.37,48.19,81.093421922389,1.36507602522633,0.357457243581038,304566,260552,16.89,1525,江申,909877,839574,8.37,25989,7549,278577,253003
1526,72190,38284,88.56,500000,1.44,0.76,12.27,44.9023957993388,1.81502375296912,0.907893047441741,87477,42698,104.87,1526,日馳,689332,551953,24.89,67027,45114,20450,-2416
1527,721020,560313,28.68,1379606,4.78,3.66,24.81,23.054170140493,1.24389404628664,0.578332425782588,933463,680422,37.19,1527,鑽全,2607357,2403179,8.5,501119,466016,432344,214406
1528,9514,3888,144.7,1800000,0.06,0.03,13.35,52.0441609833858,1.80009148901156,1.05005955153649,12425,14703,-15.49,1528,恩德,2393386,2496362,-4.13,6477,14703,5948,0
1529,-49539,-42304,,2997089,-0.17,-0.17,1.51,76.3309789047935,0.84625145971195,0.501012066952121,-49556,-32017,,1529,樂士,61086,85016,-28.15,-15233,-47002,-34323,14985
1530,235840,177475,32.89,919945,2.57,1.93,28.29,39.363686160143,1.44698425724318,0.770768087911328,310158,230425,34.6,1530,亞崴,2840736,2814004,0.95,189779,230337,120379,88
1531,128925,143609,-10.22,1931511,0.7,0.74,22.28,75.3867570919334,3.44775742815392,2.61282318558208,169000,146287,15.53,1531,高林股,1980372,2133691,-7.19,75757,94546,93243,51741
1533,122312,169446,-27.82,947572,1.29,1.79,24.16,52.0420038708237,1.96826441918835,1.18511613088047,181474,228970,-20.74,1533,車王電,1853991,2004896,-7.53,157395,239895,24079,-10925
1535,381320,464872,-17.97,1237426,3.08,3.76,27.75,50.3500817140808,1.76707081266976,1.08586546266676,463691,581123,-20.21,1535,中宇,7121127,7300968,-2.46,298071,351116,165620,230007
1536,790756,488901,61.74,2349565,3.37,2.11,15.13,40.9481837139205,1.56313623536502,0.916728802785458,962869,600226,60.42,1536,和大,3860173,3099246,24.55,901895,546047,60974,54179
1537,564380,469311,20.26,815854,6.92,5.75,38.48,70.1540077911086,3.43189276245909,1.68368897831587,777492,652134,19.22,1537,廣隆,5239105,4996926,4.85,706667,621957,70825,30177
1538,-14471,-14452,,831358,-0.17,-0.17,9.74,48.6132271623977,0.630284293430043,0.341982894142917,-14471,-14452,,1538,正峰新,594611,661699,-10.14,-49839,-65202,35368,50750
1539,202682,101492,99.7,653700,3.1,1.55,14.85,38.7482670373234,1.36681661875147,0.70700132719308,254417,132098,92.6,1539,巨庭,2142881,1963263,9.15,212249,122127,42168,9971
1540,85951,115490,-25.58,854736,1.08,1.46,17.55,83.9320838857418,5.18953749065847,3.60840322178859,103215,134018,-22.98,1540,喬福,709331,792251,-10.47,84990,110653,18225,23365
1541,223964,97479,129.76,788000,2.84,1.25,14.39,47.4989695972549,1.49030125350345,1.11038396065822,272331,116092,134.58,1541,錩泰,2284271,2035651,12.21,216954,100571,55377,15521
1558,681595,610918,11.57,605526,11.26,10.09,69.21,70.2458690838627,2.75714317441613,2.36257970791076,908700,789990,15.03,1558,伸興,4617882,4652458,-0.74,744491,730810,164209,59180
1560,466719,494758,-5.67,1410000,3.31,3.51,26.39,72.5363552168681,1.96463351197606,1.19239965066836,564836,621817,-9.16,1560,中砂,3099794,3308839,-6.32,551339,654355,13497,-32538
1568,93563,78855,18.65,1030865,0.91,0.81,14.32,49.6184560959794,1.51844121619536,0.855066185728745,130660,101079,29.27,1568,倉佑,1738610,1624424,7.03,131699,103752,-1039,-2673
1583,494726,400045,23.67,1000323,4.95,4,36.44,28.3391953389455,1.44425956684653,0.760884858297067,806342,651444,23.78,1583,程泰,5358128,5541475,-3.31,606954,620538,199388,30906
1589,911181,734497,24.06,1121547,8.42,7.22,83.73,64.1952883228783,3.85564842528989,3.12024531900519,1224743,961819,27.34,1589,F-永冠,6180451,5373347,15.02,1057951,1011489,166792,-49670
1590,1061312,1374515,-22.79,1790250,5.93,7.68,57.39,48.02938551287,1.05701000396485,0.779899494993054,1489598,1862962,-20.04,1590,F-亞德,6632907,6334981,4.7,1615614,1861498,-126016,1464
1592,176995,120985,46.29,1004333,1.76,1.36,31.08,42.8873283974129,1.09010199942527,0.489361746273317,239903,183691,30.6,1592,F-英瑞,3928150,3704562,6.04,257712,237923,-17809,-54232
2049,1539598,1623042,-5.14,2692785,5.72,6.03,50.57,41.4884454390544,1.27140980947267,0.707783705310638,1772719,2047582,-13.42,2049,上銀,11719032,10790287,8.61,1745002,2094001,27717,-46419
2228,447710,363690,23.1,738742,6.23,5.07,41.1,76.3023857828989,4.79582070569863,3.04679368759131,600239,482802,24.32,2228,劍麟,2941688,2680592,9.74,501694,442172,98545,40630
2231,843092,500349,68.5,833467,11.64,7.03,30.93,68.0155884030534,2.26847275617792,1.85371474850895,981036,582132,68.52,2231,為升,2082184,1509282,37.96,921532,559594,59504,22538
2236,40408,84775,-52.34,338670,1.27,2.89,32.72,58.8993307854633,2.53581542759505,1.58116163762056,78004,118070,-33.93,2236,F-百達,1116530,1244489,-10.28,82083,143832,-4079,-25762
2371,-2071819,1235275,,23395367,-0.91,0.54,13.94,15.8440207100099,0.806117812330077,0.576870916773178,-7041258,975409,,2371,大同,71697873,84541779,-15.19,-7328281,1310961,287023,-335552
