stock,90年1-9月,稅後純益,90年1-9月,增減,期末股本,稅後純益,90年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-9月,增減,營業利益,90年1-9月,營業外
2415,66767,107708,113483,-5.09,788586,1.37,1.49,17.2227,63.2867,2.3,2.1,2415,錩新,663000,631855,4.93,99380,85683,39438
2416,-242777,401110,148723,169.7,2687643,1.49,0.7,24.3634,46.4756,1.7,1,2416,世平,19510763,15467885,26.14,757566,443858,-202746
2417,23581,112906,60085,87.91,1051091,1.07,0.6,14.7155,70.6512,3.06,2.41,2417,圓剛,894678,583134,53.43,90857,29594,22968
2418,38620,1079187,682736,58.07,4638548,2.33,2.31,18.0897,66.3486,1.63,0.76,2418,雅新,7502199,5531321,35.63,1215089,775335,130559
2419,-93622,-62556,32037,,1213030,-0.52,0.29,13.4858,39.907,1.57,1.15,2419,仲琦,1960203,2153013,-8.96,-10771,138368,-48469
2420,9990,150253,55601,170.23,972244,1.55,0.6,14.1751,65.9419,1.54,0.87,2420,新巨,1359319,1032367,31.67,171765,55497,8278
2421,11185,96001,147720,-35.01,1809005,0.53,0.92,13.6357,68.4691,2.04,1.22,2421,建準,2369933,2023829,17.1,130228,175109,-18508
2422,-28897,167007,-177162,,2956324,0.56,-0.63,13.7263,54.5507,2.65,1.67,2422,國聯,1830256,1115932,64.01,206500,-175276,-39493
2423,41586,73118,100464,-27.22,834272,0.88,1.31,13.3583,76.0611,1.81,1.1,2423,固緯,735345,774248,-5.02,47893,59978,13225
2424,1452,-54435,45420,,936626,-0.58,0.51,9.7505,71.4278,1.53,1.22,2424,隴華,1083595,869734,24.59,3239,46108,-68216
2425,37683,-232836,132411,,1351331,-1.72,1.13,11.6079,49.4237,1.74,0.85,2425,承啟,3724034,4366687,-14.72,6312,104591,-271480
2426,-29292,73031,25651,184.71,1299798,0.56,0.22,11.8817,48.0897,1.66,0.87,2426,鼎元,1225443,976407,25.51,72994,37881,400
2427,932,69184,188887,-63.37,1895357,0.36,1.2,15.9853,65.9359,2.18,0.77,2427,三商電,2088789,3119357,-33.04,108939,239284,-17836
2428,-3200,95666,79084,20.97,820745,1.17,1.04,14.3738,81.4778,3.61,2.82,2428,興勤,522148,439353,18.84,117290,110184,9848
2429,-97031,-184355,-43936,,827385,-2.23,-0.53,10.5786,51.8741,1.15,0.47,2429,永兆,339080,764825,-55.67,-113061,26938,-101580
2430,458218,668448,548517,21.86,2122900,3.15,2.58,23.6852,48.5762,1.6,0.72,2430,燦坤,10119742,7236808,39.84,493681,233605,390964
2431,-29879,92952,29705,212.92,1139851,0.82,0.28,15.1459,78.6482,2.78,2.24,2431,聯昌,1199795,1425835,-15.85,76101,61541,33744
2432,-96582,-85636,11529,,1498000,-0.57,0.08,16.4506,80.4197,0.82,0.43,2432,倚天,674127,728473,-7.46,157146,137133,-226456
2433,-331196,2555,-331053,,1805502,0.01,-1.83,9.6433,66.6468,0.86,0.58,2433,互盛電,902342,1295932,-30.37,76195,21543,-51540
2434,-17612,21325,24727,-13.76,790794,0.27,0.32,10.8275,56.7876,8.32,4.74,2434,統懋,456348,389308,17.22,31896,53154,-8210
2435,-83496,-231255,-232515,,1678800,-1.38,-1.38,8.3913,31.464,0.75,0.42,2435,台路,1769001,2001571,-11.62,-143926,-149561,-87329
2436,-40890,230239,147528,56.06,1896000,1.21,0.91,13.6002,93.0637,10.02,9.11,2436,偉詮電,1035494,909443,13.86,237800,190210,-15601
2437,40726,91700,242515,-62.19,1613722,0.57,1.93,20.5715,91.9794,11.56,10.39,2437,旺詮,770326,823700,-6.48,78475,266492,40271
2438,-222918,-120751,-157150,,2406325,-0.5,-0.65,14.0463,54.0345,0.91,0.61,2438,英誌,3931875,4126767,-4.72,164120,63918,-358989
2439,101855,99094,148005,-33.05,1078802,0.92,1.55,17.4158,65.6586,1.6,1.43,2439,美律,566689,548377,3.34,82948,82884,50255
2440,-77115,35362,88196,-59.91,1577580,0.22,0.59,12.7283,50.1935,1.4,0.62,2440,太空梭,1988758,1891394,5.15,60952,171378,20802
2441,-68117,399475,172424,131.68,2373820,1.68,0.77,15.244,59.3507,1.81,1.5,2441,超豐,3299198,2386142,38.26,551043,236733,-75431
2442,-202106,-58003,-109402,,1774600,-0.33,-0.72,18.9855,53.7316,1.7,1.39,2442,美齊,8891731,7371750,20.62,-100671,135579,3505
2443,98594,-298065,-74184,,3897149,-0.76,-0.24,12.3351,64.078,0.86,0.45,2443,利碟,2506253,2472374,1.37,-187042,-168118,-95023
2444,19959,101531,274925,-63.07,1143600,0.89,2.92,15.3026,45.7867,3.22,2.31,2444,友旺,2677566,2282997,17.28,108837,312466,3962
2445,-9514,-172949,-50984,,753450,-2.3,-0.68,5.9572,42.8879,1.59,0.32,2445,南方,615037,723696,-15.01,-110347,-51606,-68477
2446,-15586,-309379,18738,,3868925,-0.8,0.05,12.939,66.6311,1.34,0.94,2446,全懋,1814184,1446544,25.42,-219692,54551,-89687
2447,6044,116826,143442,-18.56,800000,1.46,2.22,12.7859,41.508,1.56,1.43,2447,鼎新,1967885,1757569,11.97,174091,150331,-41061
2448,53286,265812,-26815,,841500,3.16,-0.32,21.1874,53.7699,1.44,0.73,2448,晶元,1178094,413088,185.19,256323,-79202,-22729
2449,-247413,-410818,-388589,,4525912,-0.91,-0.89,18.2617,42.944,0.94,0.86,2449,京元電,3840910,3009380,27.63,-301318,-355500,-411892
2450,-99076,359097,395323,-9.16,1871482,1.92,2.45,12.559,50.3407,2.01,1.29,2450,神腦,9287823,9412567,-1.33,462102,638457,-2467
2451,11631,848100,342412,147.68,2006000,4.23,2.06,16.794,84.7884,4.98,3.81,2451,創見,4667675,3512254,32.9,1042387,413071,74928
2452,58077,208880,200669,4.09,1134000,1.84,2.08,17.5324,90.1359,5.29,3.24,2452,乾坤,1020107,877511,16.25,171575,157772,57885
2453,2537,-24818,69559,,942014,-0.26,0.79,16.1178,76.066,3.38,2.07,2453,凌群,1339588,1731487,-22.63,-47428,45003,2094
2454,687257,8504006,4005073,112.33,4604654,18.47,12.67,43.5927,75.7744,2.98,2.49,2454,聯發科,20495900,9345781,119.31,8876249,3511816,162637
2455,26033,-158293,95100,,779000,-2.03,1.22,16.1496,66.6206,1.7,1.02,2455,全新,283685,466792,-39.23,-170941,31387,-13358
2456,87901,88391,195402,-54.76,1016800,0.87,2.16,12.1498,51.7899,2.57,1.99,2456,奇力新,655102,716916,-8.62,59191,97535,36780
2457,184019,437028,454403,-3.82,2570387,1.7,2.32,18.6622,51.3011,1.52,1.19,2457,飛宏,5266565,4620327,13.99,259159,392993,242869
2458,-90367,527289,644127,-18.14,3292391,1.6,2.18,11.9572,87.264,2.38,1.24,2458,義隆,3101910,2822915,9.88,624932,703875,-103218
2459,135597,221881,207838,6.76,900000,2.47,2.71,18.0553,44.1453,1.48,1.38,2459,敦吉,3019350,1978001,52.65,118821,133256,124475
2460,-6735,105962,25904,309.06,600980,1.76,0.49,13.8831,52.917,2.3,1.59,2460,建通,934910,730920,27.91,147164,40501,-11204
2461,80047,173241,184146,-5.92,1089780,1.59,1.97,13.8053,63.8768,1.17,0.75,2461,光群雷,849263,725446,17.07,127230,99119,63502
2462,15157,22124,20246,9.28,557471,0.4,0.36,12.5862,72.4565,2.7,2.57,2462,良得電,936134,713006,31.29,45545,14026,-11642
2463,3070,25065,54846,-54.3,619050,0.4,0.99,13.4866,69.0262,4.91,2.78,2463,研揚,792796,671405,18.08,31585,48895,-6849
2464,23631,118814,82580,43.88,786350,1.51,1.18,12.3948,51.268,1.76,0.9,2464,盟立,1524617,1526362,-0.11,143546,93470,12138
2465,-8686,91341,176703,-48.31,1195130,0.76,2.08,16.5209,53.678,2.41,1.4,2465,麗臺,4276858,3563421,20.02,142472,197894,-72910
2466,-22600,30700,5289,480.45,537802,0.57,0.1,11.0796,47.8007,3.2,1.62,2466,冠西電,514954,445326,15.64,21399,29386,-20298
2467,60535,73438,116481,-36.95,764930,0.96,1.93,15.1756,78.9758,2.94,1.75,2467,志聖,838028,768674,9.02,63207,44975,16639
2468,2421,33364,25978,28.43,644019,0.52,0.44,13.2821,54.4243,2.66,1.85,2468,華經,1428561,1502756,-4.94,43174,34219,-757
2469,134436,234271,128770,81.93,1351592,1.73,1.46,14.9482,65.0804,6.63,4.99,2469,力信,1195284,956968,24.9,88066,25876,204010
2470,-113104,148674,81446,82.54,1318275,1.13,0.67,16.4853,40.512,2.44,1.42,2470,品佳,7837315,5707140,37.32,309561,211733,-99601
2471,12825,-58269,9558,,534189,-1.09,0.19,16.2283,85.9431,6.76,5.74,2471,資通,423999,427132,-0.73,-48060,-7979,-20560
2472,31006,178343,198837,-10.31,1184000,1.51,2.19,18.1708,63.6475,1.66,1.31,2472,立隆電,1776902,1516614,17.16,217142,223605,9614
2473,53148,378908,232043,63.29,889026,4.26,3.57,24.663,53.2377,5.63,5.36,2473,思源,506101,344652,46.84,278768,182895,109140
2474,35807,240826,235232,2.38,1337383,1.8,2.31,22.5484,72.8137,6.56,5.6,2474,可成,1420492,725689,95.74,336049,199153,-61643
2475,-570276,3915637,-3801638,,51062011,0.77,-0.87,11.9423,58.0474,1.52,1.25,2475,華映,34026984,22495814,51.26,3658583,-2894921,495438
2476,143740,117117,172895,-32.26,1331000,0.88,1.52,15.6413,58.4338,6.53,5.98,2476,鉅祥,742038,636437,16.59,76652,57411,96313
2477,176229,452981,297193,52.42,1338700,3.38,2.92,18.3325,60.455,1.54,1.43,2477,美隆電,2637764,932227,182.95,273183,219801,326134
2478,78959,155927,191797,-18.7,1138000,1.37,2.05,24.5841,88.3699,5.77,3.37,2478,大毅,726471,580666,25.11,127570,120344,13332
2479,81407,118283,153992,-23.19,1804330,0.66,1.25,18.8806,49.2865,1.56,1.17,2479,和立,2285263,1508715,51.47,-54680,84175,170317
2480,38044,605596,699953,-13.48,1825797,3.32,5.31,15.6652,52.025,4.01,3.08,2480,敦陽科,4461050,4261822,4.67,735090,870211,32175
2481,-31688,122338,126536,-3.32,1138805,1.07,1.28,18.8139,47.1477,1.94,0.96,2481,強茂,1657677,1231483,34.61,219419,164812,-78967
2482,22400,41239,58948,-30.04,522700,0.79,1.26,12.6812,82.1958,3.23,1.81,2482,連宇,463510,455960,1.66,18281,50495,17678
2483,47125,77614,117241,-33.8,840344,0.92,1.48,17.7492,94.5037,8.1,6.9,2483,百容,376698,396942,-5.1,97979,85249,3453
2484,-5549,-29472,58489,,765000,-0.39,0.84,19.7919,69.3971,2.04,1.25,2484,希華,389315,492803,-21,1868,69648,-44605
2485,-27032,118181,109405,8.02,1586577,0.74,0.81,14.7316,84.7078,3.32,2.51,2485,兆赫,1564362,1507352,3.78,169613,155956,-19216
2486,-30192,22996,-3407,,660650,0.35,-0.05,12.3631,48.7934,0.75,0.49,2486,一詮,588399,466386,26.16,38190,32606,-9877
2487,-36656,-32559,-55176,,782884,-0.42,-0.7,24.0452,92.7367,17.06,16.3,2487,友立資,403751,373459,8.11,22221,-11192,-62167
2488,73857,150752,222494,-32.24,978700,1.54,2.63,16.2973,54.5371,1.25,0.97,2488,漢平,1134500,1473968,-23.03,92598,216760,100261
2489,187689,564785,484607,16.54,3154215,1.79,2.43,20.0267,54.2922,4.45,4.1,2489,瑞軒,9797873,6693396,46.38,427794,270213,166568
2490,6207,58513,66395,-11.87,1364769,0.43,0.66,23.5904,68.3784,5.66,3.76,2490,皇統,1589914,1128411,40.9,156030,76374,-87472
2491,-737127,-80941,-729742,,3641394,-0.22,-2.88,28.7218,63.2076,1.58,1.25,2491,訊碟,1882942,1498152,25.68,219522,-117695,-302063
2492,-188121,158408,-170900,,2629785,0.6,-0.65,27.4717,59.8516,2.21,0.61,2492,華新科,3470119,2911728,19.18,216743,-86779,-95335
2493,32059,-25697,201723,,1012000,-0.25,2.23,17.0447,69.2606,2.7,2.07,2493,揚博,1236190,1733046,-28.67,-27741,236074,-4452
2494,133116,-59855,285714,,1465063,-0.41,2.26,15.064,57.5395,2.11,1.26,2494,突破,5058973,4600656,9.96,-40939,181741,-21601
2495,23881,157453,215591,-26.97,1086650,1.45,2.6,12.6352,90.7572,9.39,7.28,2495,普安,638562,578070,10.46,212083,234187,-37225
2496,5308,-99121,219933,,743300,-1.33,3.55,9.9479,78.3907,3.34,1.26,2496,卓越,175234,710515,-75.34,-50458,242108,-45669
2497,15741,109954,137627,-20.11,834430,1.32,1.96,12.0665,70.5224,1.81,1.15,2497,怡利電,756389,866087,-12.67,135271,155028,-538
2498,-97822,711255,727721,-2.26,1627200,4.37,5.7,22.216,48.2205,1.31,0.79,2498,宏達電,13793793,11216511,22.98,1200767,847923,-447939
2499,3622,134164,86599,54.93,935418,1.43,1.14,18.1626,60.4391,3.04,2.27,2499,東貝,952753,757035,25.85,134232,113097,22143
3001,-58610,75981,35527,113.87,864600,0.88,0.63,15.9727,64.0933,2.66,1.26,3001,協和,755053,1017658,-25.8,135866,123199,-33142
3002,90653,41501,109027,-61.94,618000,0.67,2.13,11.8509,79.5525,3.1,2.9,3002,歐格,329801,379499,-13.1,24453,46644,26428
3003,5838,137567,110628,24.35,653639,2.1,1.9,14.5885,83.3068,4.22,2.94,3003,健和興,729538,657714,10.92,163137,141784,17934
3004,-20405,-32278,67181,,699000,-0.46,0.96,22.5573,50.4916,1.63,1.03,3004,宏達科,645615,549244,17.55,40959,89071,-87759
3005,114622,562953,381937,47.39,2190266,2.57,1.97,15.9129,49.9635,1.76,0.79,3005,神基,15868076,11518558,37.76,319805,292333,293120
3006,633459,937247,891838,5.09,1375000,6.82,8.92,27.5048,73.3711,4.31,3.49,3006,晶豪科,2731956,2129954,28.26,723164,349212,237237
3007,85407,276325,178380,54.91,1214634,2.28,1.77,20.849,68.7586,1.84,1.38,3007,綠點,2118463,590429,258.8,162396,71663,159295
3008,396281,542989,495455,9.59,854805,6.35,7.97,38.0823,81.6485,4.42,4.12,3008,大立光,1333195,763356,74.65,356072,214860,288452
3009,-464153,5139353,-2318756,,16981870,3.03,-1.43,16.2756,35.7124,0.79,0.45,3009,奇美電,30668312,10806207,183.8,5806298,-3010361,-208429
3010,81581,519077,395004,31.41,1365017,3.8,3.4,19.662,48.3433,1.57,1.15,3010,華立,5423122,4599864,17.9,589329,430399,89147
3011,20904,76591,30740,149.16,687456,1.11,0.5,13.6095,70.4812,1.89,1.31,3011,今皓,650707,472762,37.64,79639,16773,18842
3012,-5830,1211205,-696502,,20000000,0.61,-0.41,11.5406,48.4416,1.41,0.81,3012,廣輝,12188452,0,,1259401,-1106886,-240553
3013,-9877,194090,216400,-10.31,1140000,1.7,2.49,15.2081,56.3663,1.61,1.39,3013,晟銘電,4747742,3945103,20.35,221965,284873,31360
3014,-17182,102768,46681,120.15,981000,1.05,0.5,12.3601,81.8487,4.44,3.99,3014,聯陽,1181164,988697,19.47,115594,62461,16264
3015,3065,258077,170435,51.42,700000,3.69,2.84,17.9917,42.2918,1.5,1.14,3015,全漢,3437565,2615847,31.41,328926,197671,9424
3017,-12243,258966,129733,99.61,1120000,2.31,1.47,14.4624,55.3633,1.5,1.17,3017,奇鋐,3067061,1931695,58.78,211694,175696,102256
3018,14363,100653,78623,28.02,602505,1.67,1.52,15.4168,73.688,3.21,2.69,3018,同開,802981,749996,7.06,122801,91560,10664
3019,733803,657639,650257,1.14,1231630,5.34,7.48,29.8747,48.3195,2.91,2.69,3019,亞光,2092170,1575198,32.82,155193,117602,674754
3020,-23985,159849,49958,219.97,741985,2.15,1.04,19.8037,35.5275,1.79,1.46,3020,奇普仕,6077187,3370755,80.29,244670,91598,-24657
3021,16725,81192,302228,-73.14,957706,0.85,4.56,16.754,39.6808,3.13,1.6,3021,衛道,3204525,3077839,4.12,166060,380521,-52537
3022,18869,248706,243781,2.02,1090438,2.28,2.86,15.87,85.048,3.89,2.47,3022,威達電,1648908,1275504,29.28,307474,286463,-31993
3023,46789,156671,152350,2.84,900279,1.74,2.48,16.8374,41.2951,4.53,3.73,3023,信邦,1728403,1075436,60.72,262574,154286,-57400
3024,74501,464827,93340,397.99,1584432,2.93,0.64,15.897,70.8738,1.7,0.87,3024,億聲,3540116,1708226,107.24,250737,30624,288397
3025,14470,-5073,151081,,636540,-0.08,2.89,11.1287,81.1097,5.43,3.66,3025,星通,212828,464075,-54.14,-8197,122734,-2292
3026,-31789,328939,231077,42.35,1279556,2.57,2.05,22.1208,54.4136,3.76,2.79,3026,禾伸堂,3543564,2634779,34.49,389900,298412,31579
3027,111156,148305,156260,-5.09,722340,2.05,2.75,17.6329,80.9333,3.72,2.99,3027,盛達,713877,505292,41.28,114286,73104,70519
3028,-3508,145522,118211,23.1,921903,1.58,1.45,20.2253,51.552,2.25,1.79,3028,增你強,4295455,3594722,19.49,182997,175653,24134
3029,-26420,26795,42302,-36.66,600000,0.45,0.85,17.1433,59.1124,1.99,1.36,3029,零壹,2173717,2155845,0.83,48562,73318,-21235
3030,-1591,142670,88742,60.77,615724,2.32,1.77,13.3698,68.2674,2.21,1.39,3030,德律,555855,398174,39.6,169854,100601,-8459
3031,20723,143000,77867,83.65,720000,1.99,1.24,14.2878,81.3888,3.99,3.2,3031,佰鴻,888713,629690,41.14,173735,79439,12826
3032,125444,145409,175697,-17.24,761846,1.91,2.95,16.0277,72.6294,1.91,1.77,3032,偉訓,1513616,1548467,-2.25,66051,65493,86592
3033,26503,175681,211000,-16.74,1084000,1.62,2.4,16.6038,42.5376,2.06,1.27,3033,威健,7371493,6493330,13.52,196389,252151,24214
3034,172344,767569,656872,16.85,2888495,2.66,2.79,14.9178,84.026,5.46,4.4,3034,聯詠,4701218,2945965,59.58,758855,450703,1460
3035,-28856,507852,440225,15.36,1709907,2.97,3.47,15.389,80.6231,3.65,3.13,3035,智原,2532102,1715662,47.59,648207,522105,-104286
3036,51099,250337,185982,34.6,1002242,2.5,2.22,24.6412,47.2465,2.27,1.39,3036,文曄,6129986,5161569,18.76,236860,158751,89099
3037,6886,710550,1034615,-31.32,7092853,1,1.59,16.9472,57.9212,1.49,1.32,3037,欣興,8827278,8939761,-1.26,841082,1018682,-1091
3038,-7284,-9753,41383,,1140000,-0.09,0.42,13.9106,70.8784,2.8,1.88,3038,全台,1230197,1060285,16.03,42853,51342,-38287
3039,-30576,69468,25274,174.86,633400,1.1,0.42,12.7054,39.6895,1.16,0.68,3039,宏傳,1831319,2210014,-17.14,53909,57639,19168
3040,371682,293472,414202,-29.15,1168000,2.51,4.53,16.2946,66.2124,2.08,1.3,3040,遠見,1387694,987337,40.55,28759,35986,302832
3041,-314410,465049,-125125,,1415000,3.29,-0.88,20.1182,60.4061,0.91,0.28,3041,揚智,4701876,3605048,30.42,501167,185668,-177513
3042,-24578,67778,163964,-58.66,1376731,0.49,1.36,13.2447,66.9861,2.16,1.41,3042,晶技,1313948,1513561,-13.19,65794,207316,-12695
3043,43866,180983,193037,-6.24,780435,2.32,3.15,13.9621,69.4026,2.79,2.33,3043,科風,1223042,1230763,-0.63,199900,206632,30317
3044,25614,296019,308685,-4.1,1679580,1.76,2.23,15.6855,50.152,2.37,2.02,3044,健鼎,2993581,2869999,4.31,349445,310071,-24426
3045,370671,11421657,12959709,-11.87,45026835,2.54,3.53,14.0748,55.3632,0.82,0.72,3045,台灣大,35303848,37079159,-4.79,11178688,13506584,448312
3046,199962,761246,674111,12.93,2486500,3.06,3.35,20.4233,50.5789,1.7,1.51,3046,建碁,13000760,11148780,16.61,729782,564964,128537
3047,20063,9914,45397,-78.16,378843,0.26,1.47,12.1563,42.5618,1.85,1.05,3047,訊舟,1248380,1015089,22.98,-9163,37223,18055
3048,-32047,487314,361008,34.99,884000,5.51,6.94,17.706,44.8585,1.66,1.48,3048,益登,10435668,8547779,22.09,636398,513747,20917
3049,-77605,367028,54134,578,4000000,0.92,0.15,15.7311,47.9803,0.82,0.63,3049,和鑫,2525618,766802,229.37,550314,-180446,-141784
3050,2380,223183,51389,334.3,1510000,1.48,0.38,23.7844,65.6008,1.52,1.34,3050,鈺德,1432440,1186148,20.76,324415,56809,-59082
3051,-70307,562581,1395,+++++,2096605,2.68,0.01,19.6945,50.1355,1.5,1.02,3051,力特,4572380,1351513,238.32,756065,71702,-147664
25,-5437075,-12117793,-7041117,,182113776,-0.67,-0.37,9.84462976595466,41.6915742193492,1.3268834197761,0.267660814960675,25,營造建材類,89024835,91825975,-3.05,-5573237,-1375202,-6532256
2501,243945,-236847,47451,,15709712,-0.15,0.03,12.0928,87.2841,7.14,1.86,2501,國建,2341589,2398450,-2.37,-425289,-179167,174898
2504,574235,-159100,467853,,11137800,-0.14,0.42,10.8559,54.3278,1.15,0.53,2504,國產,7833244,5691929,37.62,20642,-70481,-169255
2505,139374,-568378,139156,,3000000,-1.89,0.24,8.4682,26.0546,1.28,0.02,2505,國揚,1039593,2035463,-48.93,-206006,-22751,-362372
2506,78077,-5960404,131915,,12896569,-4.62,0.1,5.0382,16.9202,0.94,0.19,2506,太設,7380413,6856603,7.64,-2664153,69838,-3297772
2509,-91334,-129120,-4214,,1977525,-0.65,-0.02,10.6108,50.9581,1.6,0.12,2509,全坤興,936715,472519,98.24,3129,87407,-125622
2511,-189122,-296363,-206402,,9216426,-0.32,-0.22,9.8453,48.7009,1.57,0.07,2511,太子,2149650,3097490,-30.6,-351446,-42204,-22688
2512,-811723,-287674,-894254,,5984921,-0.48,-1.05,5.1857,52.6148,0.59,0.04,2512,寶建,536178,5591326,-90.41,-199283,-52173,-88391
2513,1102164,235432,808832,-70.89,7830435,0.3,1.03,10.8217,42.2487,1.03,0.08,2513,潤泰新,4224829,4357729,-3.05,-289987,-280738,622656
2514,79248,-152620,-188407,,5807177,-0.26,-0.32,11.3068,69.8155,0.92,0.32,2514,龍邦,234020,814317,-71.26,-171704,-309823,26388
2515,61191,15661,1757,791.35,13654389,0.01,<<<<<,12.0053,37.6898,1.36,1.11,2515,中工,7888741,8881790,-11.18,19053,-21273,61959
2516,-75892,-39358,-382024,,3547450,-0.11,-1.08,9.5293,40.1521,1.43,0.43,2516,新建,6588606,3884947,69.59,21348,-299090,-60780
2517,-962070,-1155701,-1392847,,6634423,-1.74,-2.1,5.2912,24.9013,0.78,0,2517,長谷,245478,767784,-68.03,-250337,-430128,-905364
2518,-1723524,-229892,-2266250,,12410065,-0.19,-1.83,5.1398,23.2638,0.87,0.03,2518,長億,981085,1433281,-31.55,-816582,-544905,328786
2520,76903,27639,267749,-89.68,4894037,0.06,0.53,13.9368,53.8673,1.92,0.06,2520,冠德,2774354,3508810,-20.93,-124113,219143,151316
2523,9499,284498,360643,-21.11,4359000,0.65,0.83,12.3662,53.0825,1.83,0.56,2523,德寶,7766161,7218567,7.59,490581,486100,-80182
2524,-97081,70433,-185674,,1486626,0.47,-1.25,6.733,33.6709,0.99,0.05,2524,京城,1853807,1165303,59.08,61760,-106826,15378
2525,-479720,-873456,-538134,,7766720,-1.12,-0.69,4.3682,40.566,1.21,0.01,2525,寶祥,43678,42780,2.1,-68553,-58414,-804903
2526,-39240,521724,337552,54.56,8164146,0.64,0.42,17.0174,43.6034,1.24,0.31,2526,大陸,10757157,7576830,41.97,491160,376785,44942
2527,-714751,-359058,-873665,,4758090,-0.75,-1.7,10.7435,61.9461,1.38,0.02,2527,宏璟,197820,279229,-29.15,-135758,-166028,-211954
2528,-332908,-270630,-435979,,2457907,-1.1,-1.77,5.0066,26.5469,1.21,0.03,2528,皇普,272226,3149858,-91.36,-103736,-100829,-169312
2530,-586031,-729960,-395976,,4202286,-1.74,-0.94,13.0459,33.9501,1.25,0,2530,華建,895630,3972268,-77.45,-149006,192187,-591893
2531,-376443,-620781,-513888,,1252685,-4.96,-4.1,-3.5843,-10.7557,0.87,0.01,2531,三采,62857,665627,-90.56,-52031,-129872,-568750
2533,-219029,-146137,-444165,,1589513,-0.92,-2.79,5.292,34.2211,1.14,0.16,2533,昱成,765276,443394,72.6,-408627,-224206,271102
2534,-20083,-157596,74368,,5561591,-0.28,0.13,15.7437,43.6021,2.73,0.04,2534,宏盛,1816570,1854305,-2.03,-225835,99364,58759
2535,-41274,4128,-12048,,2705151,0.02,-0.04,10.3854,50.7989,1.43,0.44,2535,達欣工,2079822,3044146,-31.68,66191,54243,-33039
2536,-215859,-31984,-206536,,3179559,-0.1,-0.65,16.788,93.9101,14.07,0.55,2536,宏普,1548470,865609,78.89,-125453,-35681,66969
2537,-186246,-219223,-345125,,1605783,-1.37,-1.07,7.1392,37.3524,1.32,0.15,2537,春池,577095,666252,-13.38,-162043,-158866,-57171
2538,-114,-10566,14521,,2653655,-0.04,0.05,11.8197,30.8923,1.11,0.03,2538,基泰,1153883,367281,214.17,97449,15155,-110854
2539,-103806,-145967,-112160,,1104857,-1.32,-1.02,2.3407,12.1885,0.98,0.1,2539,櫻建,88057,590512,-85.09,-57735,-8354,-88793
2540,-359018,-485049,-430572,,3800000,-1.28,-1.13,8.9152,31.1497,1.24,0.02,2540,林三號,66498,339499,-80.41,-245267,-71529,-239782
2542,-37991,-169118,-212620,,2640112,-0.64,-0.81,10.2469,50.931,1.96,0.11,2542,宏巨,1321903,1525818,-13.36,-165908,-172275,-129
2543,-72117,13558,28388,-52.24,867371,0.16,0.33,11.3916,28.2438,1.01,0.3,2543,皇昌,3162469,1904078,66.09,74892,113770,-54596
2544,6661,-104585,243471,,2257511,-0.46,1.22,11.233,66.984,1.53,1.07,2544,昌益,2920617,2400042,21.69,28812,215839,-148873
2545,-6272,130689,-52550,,1308721,1,-0.4,13.1222,59.3248,1.82,0.13,2545,皇翔,1361888,297645,357.55,133186,-46878,-2056
2546,14998,3256,42269,-92.3,661063,0.05,0.63,11.3876,36.3812,1.29,0.72,2546,根基,2626654,2699639,-2.7,9059,48857,2918
2547,-60948,82614,9989,727.05,1904500,0.43,0.05,13.1563,40.0696,1.33,0.11,2547,日勝生,969067,392998,146.58,226101,70937,-120237
2548,-20774,32142,76459,-57.96,1126000,0.29,0.74,12.6803,43.242,1.66,0.05,2548,華固,1562735,571857,173.27,82252,107664,-43559
26,-200204,125856,-26750,,15756333,0.08,-0.02,12.9838465587139,63.9959194578739,1.34615890644526,0.970727427907279,26,運輸類,10040786,9076789,10.62,283158,274343,-26733
2607,-118181,143004,-19109,,5218926,0.27,-0.04,15.8302,83.7437,3.85,3.68,2607,榮運,1845685,1827918,0.97,180287,136146,36577
2608,-158202,-146325,-149459,,5227035,-0.28,-0.29,11.3327,57.0335,1.08,1.01,2608,大榮,3175641,3035087,4.63,-33672,45230,-115607
2611,9002,63105,1973,+++++,1701680,0.37,0.01,12.5471,69.3548,1.94,0.5,2611,志信,1135329,788509,43.98,27193,19,50033
2612,162735,138069,185665,-25.64,2018682,0.68,0.92,11.0575,78.9834,1.1,1.08,2612,偉聯,990266,963811,2.74,65214,36585,98189
2613,-53669,-141049,-78067,,890010,-1.58,-0.88,10.1645,22.9263,0.42,0.38,2613,中櫃,853179,908750,-6.12,-41141,-34944,-101430
2616,-41889,69052,32247,114.13,700000,0.99,0.46,14.2928,53.646,1.01,0.92,2616,山隆,2040686,1552714,31.43,85277,91307,5505
27,-76143,579716,392873,47.56,12724329,0.46,0.27,15.5174280702739,61.1599967141606,0.941572348252454,0.85804527779057,27,觀光類,5381926,5563030,-3.26,777970,666603,12989
2701,76543,100629,140555,-28.41,2280295,0.44,0.65,14.2968,74.9946,3.32,3.28,2701,萬企,194710,202755,-3.97,94309,102784,29844
2702,3409,-3931,-13411,,637871,-0.06,-0.21,11.1327,64.3899,0.52,0.49,2702,華園,90245,89701,0.61,-13893,-17202,11976
2704,-234153,65842,-299291,,3583125,0.18,-0.84,15.6254,56.4403,0.32,0.2,2704,國賓,1518774,1415265,7.31,108718,-69444,-37808
